"jobTitle","company","meanPay"
"Engineer - Hourly Intern","NiSource","$20/hr"
"Engineer - Hourly Intern","Toyota North America","$24/hr"
"Engineer","Zieta Technologies","$70,356/yr"
"Engineer","OLE' Mexican Foods","$64,982/yr"
"Engineer","Puget Sound Energy","$79,686/yr"
"Engineer","Union Pacific","$94,232/yr"
"Engineer","Greenman-Pedersen","$70,053/yr"
"Engineer","Challenge Manufacturing","$64,946/yr"
"Engineer","Teradata","$74,568/yr"
"Engineer - Hourly Intern","Williams International","$20/hr"
"Engineer","Flexible Business Systems","$64,368/yr"
"Engineer","BWX Technologies","$66,600/yr"
"Engineer","Foxconn Technology","$58,838/yr"
"Engineer","Magnalinea","$96,327/yr"
"Engineer","Allison Transmission","$83,201/yr"
"Engineer","Qimonda *","$83,671/yr"
"Engineer","Varian Medical Systems","$86,154/yr"
"Engineer","Fluor","$84,291/yr"
"Engineer - Hourly Intern","Koch Industries","$31/hr"
"Engineer","Ultra Electronics","$109,346/yr"
"Engineer - Hourly Intern","HDR","$19/hr"
"Engineer - Hourly Intern","NV Energy","$24/hr"
"Engineer - Hourly Intern","Stanley Black & Decker","$20/hr"
"Engineer","Hyundai Mobis","$61,796/yr"
"Engineer","Spirit AeroSystems","$78,008/yr"
"Engineer","Structural Integrity Associates","$80,287/yr"
"Engineer","Briggs & Stratton","$67,081/yr"
"Engineer","Bayer","$78,998/yr"
"Engineer - Hourly Intern","Nucor","$20/hr"
"Engineer - Hourly Intern","Marathon Oil","$38/hr"
"Engineer","Huntington Ingalls Industries","$72,905/yr"
"Engineer","First Solar","$89,415/yr"
"Engineer","Cavium","$85,913/yr"
"Engineer","MathWorks","$92,035/yr"
"Engineer","Moog","$73,977/yr"
"Engineer - Hourly Intern","L3 Technologies","$23/hr"
"Engineer - Hourly Intern","Procter & Gamble","$31/hr"
"Engineer","Soraa","$118,903/yr"
"Engineer","STP Nuclear","$72,785/yr"
"Engineer - Hourly Intern","Swagelok","$18/hr"
"Engineer","XYZ (Turkey)","$81,428/yr"
"Engineer","United Technologies Climate, Controls & Security","$89,200/yr"
"Engineer","Alltel","$66,838/yr"
"Engineer","ConocoPhillips","$112,546/yr"
"Engineer","DCP Midstream LP","$77,604/yr"
"Engineer - Hourly Intern","Dominion Energy","$21/hr"
"Engineer","Panasonic Avionics Corporation","$100,616/yr"
"Engineer - Hourly Intern","Malibu Boats","$16/hr"
"Engineer","Jones, Edmunds & Associates","$72,234/yr"
"Engineer","RFMD","$98,608/yr"
"Engineer","SRF Consulting Group","$57,739/yr"
"Engineer - Hourly Intern","Stone Brewing","$16/hr"
"Engineer - Hourly Intern","Applied Medical","$16/hr"
"Engineer - Hourly","Rolls-Royce","$32/hr"
"Engineer","Ethicon","$84,964/yr"
"Engineer","Formosa Plastics Corporation, U.S.A.","$82,077/yr"
"Engineer","Federal-Mogul","$66,134/yr"
"Engineer","SCANA","$99,037/yr"
"Engineer","LORD Corporation","$69,188/yr"
"Engineer","Myself","$71,266/yr"
"Engineer","Shive-Hattery","$72,805/yr"
"Engineer","Space Micro","$79,559/yr"
"Engineer","Corning","$81,123/yr"
"Engineer","Farnsworth Group Inc","$69,724/yr"
"Engineer - Hourly Intern","Linde","$19/hr"
"Engineer","Granite","$84,280/yr"
"Engineer - Hourly Intern","Schneider Electric","$18/hr"
"Engineer","Monsanto Company","$76,878/yr"
"Engineer","Accenture","$104,805/yr"
"Engineer","Spectra Energy","$91,002/yr"
"Engineer - Hourly Intern","Meggitt","$22/hr"
"Engineer","IERUS","$77,935/yr"
"Engineer","TVA","$88,147/yr"
"Engineer","Vention Medical","$70,113/yr"
"Engineer","Bio-Rad Laboratories","$119,986/yr"
"Engineer","Volkswagen Group of America","$84,887/yr"
"Engineer","Naval Surface Warfare Center Corona","$71,316/yr"
"Engineer","Intermoor","$73,312/yr"
"Engineer - Hourly Intern","Duke Manufacturing","$14/hr"
"Engineer","MaxLinear","$95,030/yr"
"Engineer","Metso","$73,229/yr"
"Engineer","Anatomage","$60,331/yr"
"Engineer","American Block Manufacturing Company","$67,983/yr"
"Engineer","Advanced Technology Services","$69,988/yr"
"Engineer","Headway Technologies","$105,519/yr"
"Engineer","Teradyne","$129,644/yr"
"Engineer","Volvo Trucks","$76,489/yr"
"Engineer","Swagelok","$74,578/yr"
"Engineer","HGST","$100,610/yr"
"Engineer","C&S Companies","$72,712/yr"
"Engineer - Hourly Intern","Jabil","$17/hr"
"Engineer - Hourly Intern","DTE Energy","$19/hr"
"Engineer - Monthly","US Army","$4,309/mo"
"Engineer","Carestream Health","$78,177/yr"
"Engineer","Y-12 National Security Complex","$71,676/yr"
"Engineer - Hourly Intern","Tezzaron Semiconductor","$15/hr"
"Engineer","FLIR","$85,347/yr"
"Engineer - Hourly Intern","DEKA Research and Development","$18/hr"
"Engineer - Hourly Intern","AlloSource","$15/hr"
"Engineer - Hourly Intern","Rambus","$42/hr"
"Engineer","North American Lighting","$75,333/yr"
"Engineer - Hourly Intern","Altec Industries","$21/hr"
"Engineer","MSX International","$71,156/yr"
"Engineer","Herman Miller","$88,197/yr"
"Engineer - Hourly Intern","AECOM","$17/hr"
"Engineer","Carrier","$71,098/yr"
"Engineer","MillerCoors","$109,674/yr"
"Engineer","FMC","$104,004/yr"
"Engineer","BHP","$117,700/yr"
"Engineer","Lexmark International","$76,219/yr"
"Engineer - Hourly Intern","Sunoco","$32/hr"
"Engineer - Hourly Intern","SAIC","$20/hr"
"Engineer","OSIsoft","$80,798/yr"
"Engineer","Riverbed Technology","$128,986/yr"
"Engineer","International Automotive Components","$69,964/yr"
"Engineer - Hourly Intern","DIRECTV","$30/hr"
"Engineer","Graycor","$61,939/yr"
"Engineer","Textron Systems","$74,817/yr"
"Engineer","Millennium Space Systems, A Boeing Company","$91,728/yr"
"Engineer - Hourly Intern","The Toro Company","$19/hr"
"Engineer","MACOM","$84,097/yr"
"Engineer - Hourly","Applied Materials","$60/hr"
"Engineer","Goodman Networks","$64,502/yr"
"Engineer","Bridgestone Americas","$74,338/yr"
"Engineer","Nabors Industries","$77,051/yr"
"Engineer","GACE","$65,931/yr"
"Engineer","Hubbell Power Systems","$72,959/yr"
"Engineer","Atmos Energy","$91,773/yr"
"Engineer - Monthly Intern","Goodyear","$4,472/mo"
"Engineer - Hourly Intern","Timken","$21/hr"
"Engineer","Sandvik","$81,214/yr"
"Engineer","NorthWestern Energy","$69,964/yr"
"Engineer","STV","$96,170/yr"
"Engineer","Dresser-Rand","$95,987/yr"
"Engineer","The Home Depot","$75,864/yr"
"Engineer","Pactron /HJPC","$76,107/yr"
"Engineer","Brighterion","$47,576/yr"
"Engineer","Northeast Utilities","$86,440/yr"
"Engineer","Altran Group","$83,817/yr"
"Engineer - Hourly Intern","Triumph Group","$16/hr"
"Engineer","Fairchild Semiconductor","$113,655/yr"
"Engineer - Hourly Intern","Johnson & Johnson","$23/hr"
"Engineer","Motorola Solutions","$91,686/yr"
"Engineer","Formlabs","$71,195/yr"
"Engineer","SAP","$86,186/yr"
"Engineer - Hourly Intern","ComEd","$23/hr"
"Engineer","FDS Avionics","$55,868/yr"
"Engineer - Hourly Intern","General Atomics","$21/hr"
"Engineer","NAVFAC","$102,803/yr"
"Engineer","Keysight Technologies","$97,393/yr"
"Engineer","Molded Fiber Glass Companies","$58,221/yr"
"Engineer","Olympus Corporation of the Americas","$84,455/yr"
"Engineer","NASA Jet Propulsion Laboratory","$108,651/yr"
"Engineer","SC Solutions","$74,882/yr"
"Engineer","SiriusXM","$113,726/yr"
"Engineer","Dassault Falcon Jet","$71,267/yr"
"Engineer - Hourly Intern","BAE Systems USA","$22/hr"
"Engineer","US Department of Veterans Affairs","$64,075/yr"
"Engineer","Nordstrom","$136,151/yr"
"Engineer","Southern California Edison","$98,744/yr"
"Engineer","IGT","$56,828/yr"
"Engineer","Kiewit Infrastructure West","$69,236/yr"
"Engineer - Hourly Intern","Texas Instruments","$24/hr"
"Engineer","Watlow Electric Manufacturing","$82,000/yr"
"Engineer - Hourly","Wynn Resorts","$38/hr"
"Engineer","Covidien","$104,976/yr"
"Engineer","A G Consulting Engineering","$78,736/yr"
"Engineer","Jones, Edmunds & Associates","$72,599/yr"
"Engineer - Hourly Intern","Carbon Black","$28/hr"
"Engineer","IDEX","$83,056/yr"
"Engineer","Hussmann","$62,821/yr"
"Engineer","Synacor","$59,400/yr"
"Engineer - Hourly Intern","XTO Energy","$43/hr"
"Engineer","Esterline","$82,890/yr"
"Engineer - Hourly Intern","Abbott Vascular","$23/hr"
"Engineer","Cboe Global Markets","$107,546/yr"
"Engineer - Hourly Intern","URS Corporation","$19/hr"
"Engineer","Simpson Gumpertz & Heger Inc.","$71,951/yr"
"Engineer - Hourly Intern","BMW of North America","$17/hr"
"Engineer","ITC Infotech","$66,861/yr"
"Engineer","Golder Associates","$67,018/yr"
"Engineer - Hourly Intern","Abbott Laboratories","$21/hr"
"Engineer - Hourly Intern","Molex","$18/hr"
"Engineer - Hourly Intern","LORD Corporation","$19/hr"
"Engineer","Rohm and Haas","$92,782/yr"
"Engineer - Monthly Intern","Occidental Petroleum","$6,372/mo"
"Engineer - Hourly Intern","L'Oréal","$22/hr"
"Engineer","II-VI","$102,290/yr"
"Engineer","Ecolab","$100,801/yr"
"Engineer","Xylem","$69,123/yr"
"Engineer","Insight","$97,618/yr"
"Engineer","T.Y. Lin International","$75,234/yr"
"Engineer","St. Jude Medical","$107,224/yr"
"Engineer","RK&K","$70,594/yr"
"Engineer","Fairmont Hotels & Resorts","$108,724/yr"
"Engineer","Maxim Integrated","$99,026/yr"
"Engineer - Hourly Intern","TVA","$23/hr"
"Engineer","Plantronics","$139,744/yr"
"Engineer","Robert Bosch","$73,363/yr"
"Engineer","AK Steel Holding Corporation","$83,160/yr"
"Engineer","Leaf Group","$90,306/yr"
"Engineer","Viacom","$106,923/yr"
"Engineer","Sun Microsystems","$122,462/yr"
"Engineer","Bank of America","$105,534/yr"
"Engineer - Hourly Intern","Cessna","$22/hr"
"Engineer","Aerotek","$69,000/yr"
"Engineer","Texas Water Development Board","$71,941/yr"
"Engineer - Hourly","IBM","$30/hr"
"Engineer","OMRON Corporation","$86,128/yr"
"Engineer","EAG Laboratories","$84,673/yr"
"Engineer","Wyndham Worldwide","$159,834/yr"
"Engineer","Linear Technology","$100,782/yr"
"Engineer - Hourly Intern","Innophos","$19/hr"
"Engineer","IPsoft","$84,925/yr"
"Engineer - Hourly Intern","Brookfield Renewable","$19/hr"
"Engineer - Hourly Intern","Weatherford","$18/hr"
"Engineer","FM Global","$72,381/yr"
"Engineer","Bart","$104,878/yr"
"Engineer","Purple Rock Scissors","$58,754/yr"
"Engineer","Spectrum Brands","$65,257/yr"
"Engineer","McKinstry","$69,590/yr"
"Engineer","AIR Worldwide","$95,322/yr"
"Engineer","Pepco Holdings","$89,160/yr"
"Engineer","City and County of San Francisco","$124,933/yr"
"Engineer","Royal Caribbean Cruises","$89,335/yr"
"Engineer","Astronics","$89,848/yr"
"Engineer","Hensel Phelps","$66,357/yr"
"Engineer","Armstrong World Industries","$79,158/yr"
"Engineer - Monthly Intern","Schlumberger","$4,217/mo"
"Engineer - Hourly","Parker Hannifin","$21/hr"
"Engineer","Lucid Motors","$130,130/yr"
"Engineer","Avaya","$111,157/yr"
"Engineer - Hourly Intern","Dell Technologies","$25/hr"
"Engineer","NCR","$81,534/yr"
"Engineer","Techno Sciences","$91,809/yr"
"Engineer","Nortel Networks","$107,522/yr"
"Engineer - Intern","ExxonMobil","$92,615/yr"
"Engineer","Honda of America Mfg.","$65,032/yr"
"Engineer","XKL","$140,111/yr"
"Engineer","Bristol-Myers Squibb","$100,054/yr"
"Engineer","Koch Industries","$100,710/yr"
"Engineer","The Church of Jesus Christ of Latter-day Saints","$98,382/yr"
"Engineer - Hourly Intern","Andeavor","$27/hr"
"Engineer","Ultra Clean Technology","$87,944/yr"
"Engineer","Strategic Power Systems","$62,148/yr"
"Engineer","QinetiQ North America","$138,624/yr"
"Engineer - Hourly Intern","Samsung Austin Semiconductor","$24/hr"
"Engineer","SABIC","$78,243/yr"
"Engineer","Mercury Systems","$107,557/yr"
"Engineer","Dominion Technical Solutions","$72,143/yr"
"Engineer - Hourly Intern","Dexcom","$24/hr"
"Engineer","CAE USA","$68,816/yr"
"Engineer - Hourly Intern","Sun Hydraulics","$15/hr"
"Engineer - Hourly Intern","Harley-Davidson, Inc.","$18/hr"
"Engineer","Dynetics","$71,420/yr"
"Engineer","ABIOMED","$95,389/yr"
"Engineer - Hourly","Metasys Technologies","$51/hr"
"Engineer","Naval Nuclear Laboratory","$74,403/yr"
"Engineer - Hourly Intern","Micron Technology","$29/hr"
"Engineer","SKF USA","$81,178/yr"
"Engineer","Mattel","$65,916/yr"
"Engineer","Pike Corporation","$65,219/yr"
"Engineer - Hourly Contractor","Westinghouse","$32/hr"
"Engineer","Crestron Electronics","$80,633/yr"
"Engineer","Haldor Topsoe","$94,502/yr"
"Engineer - Hourly Intern","Verizon","$22/hr"
"Engineer","Pate Engineers","$84,048/yr"
"Engineer - Hourly Contractor","Aerotek","$36/hr"
"Engineer","pSemi","$98,234/yr"
"Engineer","Energy Transfer","$95,605/yr"
"Engineer - Hourly","Infosys","$63/hr"
"Engineer","GLV","$63,937/yr"
"Engineer","STERIS","$66,927/yr"
"Engineer - Hourly Intern","Schweitzer Engineering Laboratories","$21/hr"
"Engineer - Hourly Intern","Orbital ATK","$23/hr"
"Engineer","Cablevision Systems","$113,054/yr"
"Engineer","Tenneco","$85,615/yr"
"Engineer","ZURB","$80,788/yr"
"Engineer","TMK IPSCO","$79,558/yr"
"Engineer","Patrick Engineering","$66,384/yr"
"Engineer","Pixar Animation Studios","$127,137/yr"
"Engineer - Hourly Intern","Chesapeake Energy","$39/hr"
"Engineer - Hourly Intern","Yaskawa Electric America","$21/hr"
"Engineer","Novanta","$89,817/yr"
"Engineer","Anheuser-Busch InBev","$92,466/yr"
"Engineer - Hourly","Evolving Resources","$22/hr"
"Engineer - Hourly Intern","Pfizer","$17/hr"
"Engineer - Hourly Intern","CF Industries","$20/hr"
"Engineer - Hourly Contractor","System One","$32/hr"
"Engineer","INVISTA","$103,138/yr"
"Engineer","National Ecological Observatory Network","$88,618/yr"
"Engineer","Ames True Temper","$97,692/yr"
"Engineer","Arkema","$76,510/yr"
"Engineer","Noble Energy","$111,088/yr"
"Engineer","Marathon Petroleum","$103,064/yr"
"Engineer","Crane Merchandising Systems","$65,774/yr"
"Engineer - Hourly Contractor","Randstad US","$27/hr"
"Engineer - Monthly Intern","Whirlpool Corporation","$3,755/mo"
"Engineer","Columbus McKinnon","$80,772/yr"
"Engineer - Hourly Intern","Exelon","$22/hr"
"Engineer","Multigig","$112,717/yr"
"Engineer","KPIT Technologies","$70,284/yr"
"Engineer","PerkinElmer","$113,807/yr"
"Engineer","Entergy","$71,077/yr"
"Engineer","Innotec","$70,213/yr"
"Engineer - Hourly Intern","Devon Energy","$39/hr"
"Engineer","C. E. Shepherd Company","$87,828/yr"
"Engineer","R2T","$62,956/yr"
"Engineer - Hourly Intern","Philadelphia International Airport","$16/hr"
"Engineer","Tyco","$91,934/yr"
"Engineer","HID","$102,205/yr"
"Engineer","Frontier Communications","$85,978/yr"
"Engineer - Hourly Intern","Eastman","$26/hr"
"Engineer","Samtec","$35,304/yr"
"Engineer","Norfolk Southern","$72,800/yr"
"Engineer","Versabar","$114,771/yr"
"Engineer","Bechtel National","$83,034/yr"
"Engineer","NextWave Wireless","$94,786/yr"
"Engineer","B. Braun Medical","$63,991/yr"
"Engineer - Hourly Intern","NORDAM","$22/hr"
"Engineer","Wabtec","$67,094/yr"
"Engineer","Namely","$121,439/yr"
"Engineer","Aerojet Rocketdyne","$83,960/yr"
"Engineer","Synsor","$62,125/yr"
"Engineer","McCormick & Company","$96,380/yr"
"Engineer","Barnhart Crane & Rigging","$61,984/yr"
"Engineer - Hourly Intern","PACCAR","$17/hr"
"Engineer","Arconic","$70,581/yr"
"Engineer","DENSO America","$86,330/yr"
"Engineer","Amazon Lab126","$104,787/yr"
"Engineer","ZF Group","$68,169/yr"
"Engineer","Nestlé","$79,606/yr"
"Engineer","M3 Engineering & Technology Corp.","$75,618/yr"
"Engineer","MarkLogic","$142,248/yr"
"Engineer","Hill-Rom","$85,103/yr"
"Engineer","WaferTech","$83,019/yr"
"Engineer","Hutchinson Technology","$67,057/yr"
"Engineer","John Crane","$73,336/yr"
"Engineer - Hourly Intern","Walt Disney Company","$21/hr"
"Engineer","United Space Alliance","$65,217/yr"
"Engineer","EaglePicher","$81,198/yr"
"Engineer","M.C. Dean, Inc.","$77,959/yr"
"Engineer - Hourly Intern","P. J. Dick-Trumbull-Lindy","$15/hr"
"Engineer","Fitbit","$131,628/yr"
"Engineer","Hewlett Packard Enterprise | HPE","$93,816/yr"
"Engineer","Adobe","$127,042/yr"
"Engineer","Ulteig","$78,293/yr"
"Engineer - Hourly Intern","Clark Construction Group","$24/hr"
"Engineer - Hourly Intern","Emulex","$30/hr"
"Engineer - Hourly Intern","Whiting-Turner","$17/hr"
"Engineer - Hourly Intern","United Airlines","$23/hr"
"Engineer","Komatsu","$74,990/yr"
"Engineer - Hourly Intern","Applied Materials","$23/hr"
"Engineer","Lubrizol","$111,785/yr"
"Engineer","Tapjoy","$115,996/yr"
"Engineer - Hourly Intern","Progress Energy","$24/hr"
"Engineer","Environmental Protection Agency","$116,514/yr"
"Engineer","thyssenkrupp","$111,029/yr"
"Engineer","Virginia Electric and Power","$92,195/yr"
"Engineer","Matric","$59,825/yr"
"Engineer","Versum Materials","$114,714/yr"
"Engineer","Berry Global","$100,900/yr"
"Engineer","Heidelberg USA","$77,062/yr"
"Engineer","Argonne National Laboratory","$100,657/yr"
"Engineer - Monthly Intern","Eli Lilly and Company","$4,827/mo"
"Engineer - Hourly","CDI Corporation","$33/hr"
"Engineer - Hourly Intern","Smith & Nephew","$20/hr"
"Engineer","Dragados","$64,611/yr"
"Engineer","Pall","$72,416/yr"
"Engineer","Permatech","$54,759/yr"
"Engineer - Hourly","NPIC","$25/hr"
"Engineer - Hourly","Ritz-Carlton","$20/hr"
"Engineer - Hourly Intern","Alliant Techsystems","$21/hr"
"Engineer","Nortek","$87,561/yr"
"Engineer - Hourly Intern","Kellogg Company","$22/hr"
"Engineer - Monthly Intern","Chevron","$5,923/mo"
"Engineer - Intern","Intel Corporation","$65,861/yr"
"Engineer","ST Paper","$76,525/yr"
"Engineer - Hourly","Ingersoll Rand","$29/hr"
"Engineer - Hourly","PKMJ Technical Services","$31/hr"
"Engineer","E. & J. Gallo Winery","$81,067/yr"
"Engineer - Hourly Intern","Turner Construction","$17/hr"
"Engineer","Donaldson Company","$79,891/yr"
"Engineer","Qualtrics","$81,285/yr"
"Engineer","Takeda Pharmaceuticals","$96,722/yr"
"Engineer","Clark Dietz","$66,524/yr"
"Engineer","Playdom","$123,469/yr"
"Engineer","Hallmark","$75,898/yr"
"Engineer - Hourly","Kelly Space & Technology","$27/hr"
"Engineer","AT-NET Services","$34,655/yr"
"Engineer - Hourly Intern","Covidien","$16/hr"
"Engineer","Tei-Tech Construction","$65,424/yr"
"Engineer","SHOWA Corporation","$59,078/yr"
"Engineer","Comtech EF Data","$106,806/yr"
"Engineer","Ampirical Solutions","$80,341/yr"
"Engineer","Rivian","$97,640/yr"
"Engineer","Embraer","$78,834/yr"
"Engineer - Hourly Intern","Parsons Corporation","$21/hr"
"Engineer","BPC Group","$58,897/yr"
"Engineer","DTE Energy","$82,094/yr"
"Engineer","Sony Electronics","$88,056/yr"
"Engineer - Hourly Intern","Textron Aviation","$22/hr"
"Engineer - Hourly","Hilton","$15/hr"
"Engineer","SPX","$63,983/yr"
"Engineer","Thycotic","$77,595/yr"
"Engineer - Hourly Intern","KeytronicEMS","$13/hr"
"Engineer","Dolby","$91,758/yr"
"Engineer","Gulf Interstate Engineering","$77,692/yr"
"Engineer","Traylor Bros.","$74,295/yr"
"Engineer","SunPower","$113,786/yr"
"Engineer","ON Semiconductor","$103,306/yr"
"Engineer","Robert Bosch Tool Corporation","$71,918/yr"
"Engineer","Los Alamos National Laboratory","$99,897/yr"
"Engineer - Hourly Intern","US Navy","$22/hr"
"Engineer","Colorado Engineering","$65,541/yr"
"Engineer","HARMAN","$82,047/yr"
"Engineer","Gandhi Engineering","$71,658/yr"
"Engineer - Hourly","InterDigital","$43/hr"
"Engineer","Compound Photonics","$97,315/yr"
"Engineer","iDirect Technologies","$103,051/yr"
"Engineer","NCI Building Systems","$67,284/yr"
"Engineer - Monthly Intern","Shell","$5,742/mo"
"Engineer","SNC-Lavalin","$110,960/yr"
"Engineer","ABC News","$99,953/yr"
"Engineer","Arcadis","$76,124/yr"
"Engineer - Hourly Intern","Port Authority of New York and New Jersey","$22/hr"
"Engineer - Hourly Intern","Phillips 66","$37/hr"
"Engineer","Keurig Green Mountain","$110,391/yr"
"Engineer - Hourly Intern","Illumina","$22/hr"
"Engineer","Subsea 7","$117,753/yr"
"Engineer","National Technical Systems","$81,211/yr"
"Engineer","Oakley","$91,679/yr"
"Engineer","Fisker Automotive","$79,363/yr"
"Engineer","Cartera Commerce","$114,368/yr"
"Engineer","IMMI","$73,508/yr"
"Engineer - Hourly Intern","Briggs & Stratton","$16/hr"
"Engineer","Airbus","$76,162/yr"
"Engineer - Hourly Intern","Baker Hughes","$24/hr"
"Engineer","Cirrus Aircraft","$66,761/yr"
"Engineer","Grunley Construction","$70,832/yr"
"Engineer","San Antonio River Authority","$72,232/yr"
"Engineer","AbbVie","$81,278/yr"
"Engineer","Cognizant Technology Solutions","$63,470/yr"
"Engineer","US Bureau of Reclamation","$86,829/yr"
"Engineer","Dewberry","$69,636/yr"
"Engineer","MAHLE International","$65,903/yr"
"Engineer","Wyle","$72,686/yr"
"Engineer","Wood Group","$65,086/yr"
"Engineer","Electrolux","$68,394/yr"
"Engineer","Sparton","$81,666/yr"
"Engineer","Nissan","$68,632/yr"
"Engineer","Vestas Wind Systems","$90,417/yr"
"Engineer","GUARD-ALL BUILDING SOLUTIONS","$91,678/yr"
"Engineer","Severud Associates","$65,548/yr"
"Engineer","Pioneer Hybrid International","$78,290/yr"
"Engineer","Nissin Brake Georgia","$64,834/yr"
"Engineer","Edison Chouest Offshore","$139,124/yr"
"Engineer","Hess Corporation","$122,076/yr"
"Engineer - Hourly Intern","US Airways","$17/hr"
"Engineer - Hourly Intern","CenterPoint Energy","$25/hr"
"Engineer - Hourly Intern","Bosch","$21/hr"
"Engineer","Faurecia","$79,785/yr"
"Engineer","JENSEN HUGHES","$98,515/yr"
"Engineer - Hourly Intern","Oshkosh Corporation","$19/hr"
"Engineer","Fastenal","$50,175/yr"
"Engineer","Securian Financial","$104,503/yr"
"Engineer","National Fuel Gas","$79,146/yr"
"Engineer","Controlled Automation","$72,093/yr"
"Engineer","L Brands","$89,075/yr"
"Engineer","SRC","$92,097/yr"
"Engineer","Time Warner Cable","$83,825/yr"
"Engineer","Elkay Manufacturing","$78,836/yr"
"Engineer","LANXESS","$101,367/yr"
"Engineer","Maser Consulting","$60,270/yr"
"Engineer - Hourly Intern","PepsiCo","$26/hr"
"Engineer","IDOT","$60,408/yr"
"Engineer","Puget Sound Naval Shipyard","$76,336/yr"
"Engineer","Universal Orlando Resort","$73,668/yr"
"Engineer - Monthly Intern","Intel Corporation","$5,741/mo"
"Engineer - Hourly Intern","Niagara Bottling","$24/hr"
"Engineer","MD Helicopters","$72,590/yr"
"Engineer","Trek Bicycle","$68,643/yr"
"Engineer","Timken","$68,989/yr"
"Engineer","Calpine","$111,678/yr"
"Engineer","Toshiba","$89,135/yr"
"Engineer","General Cable","$67,716/yr"
"Engineer","TechnipFMC","$90,261/yr"
"Engineer","American Water","$74,538/yr"
"Engineer","Clyde Bergemann","$86,285/yr"
"Engineer","Tektronix","$107,561/yr"
"Engineer","Concurrent Technologies Corporation","$81,946/yr"
"Engineer","Innovative Combustion Technologies","$71,863/yr"
"Engineer","Nicor","$77,231/yr"
"Engineer - Hourly Intern","General Dynamics Land Systems","$18/hr"
"Engineer","Boston Whaler","$72,289/yr"
"Engineer","Voith","$78,195/yr"
"Engineer","VJ Technologies","$75,223/yr"
"Engineer","RAND","$110,493/yr"
"Engineer","Manson Construction Co.","$82,779/yr"
"Engineer","Cronus Technology","$73,443/yr"
"Engineer","Cardno","$83,710/yr"
"Engineer - Hourly Intern","BE Aerospace","$19/hr"
"Engineer - Hourly","Payrolling.com","$65/hr"
"Engineer","UnitedHealth Group","$102,049/yr"
"Engineer","TRC Companies","$59,524/yr"
"Engineer - Contractor","Qualcomm","$90,710/yr"
"Engineer","CA Technologies","$90,077/yr"
"Engineer - Hourly Intern","Woodward","$18/hr"
"Engineer","WEC Energy Group","$82,016/yr"
"Engineer","Fresenius Medical Care - North America","$75,385/yr"
"Engineer","FEV North America","$71,144/yr"
"Engineer","LG Chem","$107,607/yr"
"Engineer","Exterran","$84,446/yr"
"Engineer","MIPS Technologies","$128,209/yr"
"Engineer","Groupon","$124,325/yr"
"Engineer","Airbnb","$123,843/yr"
"Engineer","Axion Biosystems","$81,004/yr"
"Engineer - Hourly Intern","Faraday Future","$27/hr"
"Engineer","TRAX International","$76,730/yr"
"Engineer - Hourly Intern","PennDOT","$13/hr"
"Engineer - Hourly Intern","GKN Driveline","$21/hr"
"Engineer","Oak Ridge National Laboratory","$87,081/yr"
"Engineer","Heerema Marine Contractors","$71,610/yr"
"Engineer","ExaGrid Systems, Inc.","$136,052/yr"
"Engineer","Ninyo & Moore","$99,550/yr"
"Engineer","Aristos Logic","$80,370/yr"
"Engineer","Flanders (IN)","$73,232/yr"
"Engineer","Greeley and Hansen","$67,528/yr"
"Engineer","Woodard & Curran","$66,147/yr"
"Engineer","Microchip Technology","$92,499/yr"
"Engineer - Hourly Intern","Seagate Technology","$28/hr"
"Engineer","Eze Castle Integration","$65,888/yr"
"Engineer - Hourly","Mountain News Corporation","$117/hr"
"Engineer","Martin Sprocket & Gear","$55,114/yr"
"Engineer","We Energies","$82,672/yr"
"Engineer - Hourly Intern","Marathon Petroleum","$32/hr"
"Engineer","Cudd Energy Services","$74,955/yr"
"Engineer","Henkel","$93,554/yr"
"Engineer","Terumo BCT","$87,895/yr"
"Engineer","Autoliv","$78,674/yr"
"Engineer","Eastern Computer Exchange","$131,145/yr"
"Engineer","AMAX IT","$47,005/yr"
"Engineer","North American Stainless","$81,436/yr"
"Engineer - Hourly Intern","Lansing Board of Water and Light","$15/hr"
"Engineer","Modular Mining Systems","$68,076/yr"
"Engineer","AeroVironment","$112,553/yr"
"Engineer","Solectria Renewables","$51,517/yr"
"Engineer","MEMC Electronic Materials","$97,671/yr"
"Engineer","Zephyr Health","$139,983/yr"
"Engineer - Monthly Intern","Merck","$4,335/mo"
"Engineer - Hourly Intern","Kraft Heinz Company","$30/hr"
"Engineer - Hourly","Precast Concrete Technology","$41/hr"
"Engineer","ZF TRW","$71,529/yr"
"Engineer","Pyramid Consulting","$74,709/yr"
"Engineer","Carollo Engineers","$76,086/yr"
"Engineer","3D Systems","$67,955/yr"
"Engineer - Hourly Intern","SC Johnson","$25/hr"
"Engineer - Hourly Intern","Lands' End","$17/hr"
"Engineer","Miteq","$95,030/yr"
"Engineer","Capgemini","$72,503/yr"
"Engineer - Hourly Contractor","Xcel Energy","$29/hr"
"Engineer","CPS Energy","$80,800/yr"
"Engineer","CDW","$99,913/yr"
"Engineer","Riot Games","$123,892/yr"
"Engineer","ESPN","$83,153/yr"
"Engineer","Thrive Market","$131,005/yr"
"Engineer","The Aerospace Corporation","$99,871/yr"
"Engineer","MORryde International","$56,541/yr"
"Engineer","Epic","$64,716/yr"
"Engineer - Hourly","Tivoli Lighting","$33/hr"
