date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Thu Sep 19 2019 13:53:59 GMT-0700 (Pacific Daylight Time), Senior Manager,"Santa Clara, CA",Current Employee ,Like no place you ever worked,I have been working at NVIDIA full-time for more than 3 years,,Challenging work. Things move at the speed of light. It's about the work you do here.,If you are looking for free food this is not the place for you,,5.0,4.0,5.0,5.0,5.0,5.0
Thu Sep 19 2019 13:54:08 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Santa Clara, CA",Current Employee ,One of the best semiconductor and technology companies out there!,I have been working at NVIDIA full-time for less than a year,,"1) Chance to grow in the company, lot of knowledgeable people, especially is Systems SW.

2) Decent compensation and benefits.

3) Working on cutting edge AI and Machine learning, which will be the future.","1) Work-life balance might get screwed up a bit during hardware releases, but I think that's the case during the release period for any company.

2) Benefits can be a bit better matched to competitors such as Google, FB etc.",Keep up the good work!,5.0,4.0,5.0,5.0,4.0,5.0
Thu Sep 19 2019 14:37:34 GMT-0700 (Pacific Daylight Time), Vice President Engineering,"Santa Clara, CA",Current Employee ,Visionary in so many ways,I have been working at NVIDIA full-time for more than 10 years,,Dynamic technology focus and organizational structure -- every day is a learning opportunity,Running fast and lean in multiple directions,Maintain the culture at all costs,5.0,4.0,5.0,5.0,5.0,5.0
Thu Oct 03 2019 17:28:38 GMT-0700 (Pacific Daylight Time), Senior Hardware Engineer,"Santa Clara, CA",Current Employee ,Great Work Enviornment,I have been working at NVIDIA full-time for more than 5 years,,"Adapt to market quickly
Smart co-workers
Flexible schedule","Work Life Balance
Pay increments are low",,4.0,3.0,5.0,5.0,3.0,4.0
Mon Sep 30 2019 12:52:16 GMT-0700 (Pacific Daylight Time), Systems Design Engineer,"Santa Clara, CA",Former Employee ,nvidia salary,I worked at NVIDIA full-time for more than 10 years,1,good company with highly dedicated employeed,salary is not great. efforts for employee retention has to be improved.,,3.0,2.0,4.0,3.0,1.0,2.0
Tue Oct 01 2019 15:42:12 GMT-0700 (Pacific Daylight Time), Senior Technical Program Manager,"Santa Clara, CA",Current Employee ,Great Place to work,I have been working at NVIDIA full-time for more than a year,,"Supportive, collaborate working culture
Clear vision and laser focus on the developing innovative, cutting edge products - from CEO to Engineers","Lack of well established, thoroughly reviewed processes enables agility but could be counterproductive sometimes.",NA,4.0,3.0,4.0,4.0,4.0,3.0
Wed Sep 25 2019 11:12:07 GMT-0700 (Pacific Daylight Time), Senior DFT Eginer,"Santa Clara, CA",Current Employee ,Nvidia review,I have been working at NVIDIA full-time for more than a year,,"great environment, great culture, great facility, highest job security, managers behave very well, duty pressure and responsibilities are normal, fun to work here, high base salary, flexible time, flexible number of off-days, work from home is possible, stock price is good, benefits are good, pet friendly campus, food in cafeterias are good and cheap, people are mostly happy here","no cash bonus, low stock bonus, no party, very less number of events",,4.0,5.0,5.0,5.0,3.0,5.0
Fri Sep 20 2019 11:50:50 GMT-0700 (Pacific Daylight Time), Senior Software QA Engineer,"Santa Clara, CA",Current Employee ,Great place to work,I have been working at NVIDIA full-time for more than 5 years,,"Great work culture, very good benefits especially the paternity/maternity leaves.
ESPP policy is good.","No yearly Bonus, negligible RSUs, very low yearly hikes.",Match RSUs and Bonus according to bay area standard else it will be difficult to hold on to engineers going forward.,4.0,5.0,5.0,5.0,3.0,5.0
Fri Sep 20 2019 11:54:03 GMT-0700 (Pacific Daylight Time), Senior Channel Sales Manager,"Fort Myers, FL",Current Employee ,The best company I haver worked for in my life,I have been working at NVIDIA full-time for more than 10 years,,"Creator of amazing leading technology globally. 
Gives all employees equal opportunities.
Generous with benefits.
Fair with salaries.",Growing very fast that do not allow people time to adapt to changes.,Drive collaboration between new and existing teams.,4.0,3.0,5.0,4.0,4.0,4.0
Fri Sep 20 2019 12:17:41 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Redmond, WA",Current Employee ,"Great place to work, ample opportunities to grow",I have been working at NVIDIA full-time for more than a year,,"Very ""flat"" organization for how large it is. This was my surprise being a new hire. Have come to really enjoy the culture (though I know it's highly dependent on your manager and team.) Great benefits, a wonderful place.","Being a ""flat"" organization can sometimes pose a challenge for how organic things are run. Is sometimes hard finding the right person to connect to.",,4.0,4.0,4.0,4.0,5.0,4.0
Fri Sep 20 2019 12:24:53 GMT-0700 (Pacific Daylight Time), Software Engineer,"Santa Clara, CA",Current Employee ,One of the coolest company - other than Apple,I have been working at NVIDIA full-time for more than 3 years,,"Opportunity to work on some of the coolest and hottest stuff in tech all at one place

Opportunity to work on problems ranging from micro controller to ""SUPER"" computer


Team approach - ""No one is allowed to fail alone""
Smart engineer
Awesome work life balance

and

Awesome CEO","Poor compensation.
Top tier engineers are at least 30-40% underpaid compared to competition.",Pay better to retain talent and help them build awesome stuff,4.0,5.0,5.0,4.0,2.0,4.0
Fri Sep 20 2019 12:30:23 GMT-0700 (Pacific Daylight Time), Technical Program Manager,"Santa Clara, CA",Current Employee ,"Great if you're developing new features, bad in support",I have been working at NVIDIA full-time for more than 3 years,1,"The pay is good, hours are flexible (in some departments), benefits are good, some managers are good to work with, get a lot of attention/focus if you're developing new features on the hardware or software side.

Also, if you enjoy tinkering alone without input from others, NVIDIA is great.","A lot of people and management on the software support side have been there for 10-20 years and are indoctrinated in the belief that NVIDIA software support is a functional organization. It is not. New features and development get all of the attention, and the support organization is left grasping for scraps. The culture of the organization seems to be indifferent/complacent regarding improvement.

We're no longer competing with just AMD/Intel; processes and infrastructure are running about 10-15 years behind other Silicon Valley companies, and NVIDIA staffs these departments as if they were cutting-edge and had the levels of automation and organization that the competition has.","Staff the support organization appropriately. Take a hard look at the culture, the documentation, and the infrastructure and consult with others in Silicon Valley who have modernized these components of their business. Give employees direction in their jobs and careers and reward progress. Encourage teamwork rather than isolation.",2.0,3.0,3.0,2.0,4.0,1.0
Fri Sep 20 2019 13:19:58 GMT-0700 (Pacific Daylight Time), Human Resources Specialist,"Santa Clara, CA",Current Employee ,NVIDIA is a great place to do your life's work!,I have been working at NVIDIA full-time for more than 3 years,,"Lots of visibility with leadership
-Ability to work cross-functionally
-Culture of honesty and integrity","Though it's not the most important thing, it would be nice to have more celebrations (parties, team dinners, happy hours, etc.) to recognize our great work.","Continue to remind your employees of the opportunities within our organization, so we can learn, grow, and connect with our colleagues.",4.0,4.0,5.0,4.0,4.0,4.0
Fri Sep 20 2019 15:07:29 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Santa Clara, CA",Current Employee ,"Interesting Work & Good People, meh progression",I have been working at NVIDIA full-time for more than 3 years,," Top CEO. Parties at high house if you are lucky.
- High work quality. Interesting projects.
- Good people.
- Decent food.
- Reasonable work-life balance for the bay area. People take vacation. Paternity leave for 6 weeks, etc."," Slow progression of total compensation: base raises, RSUs, promotions
- Performance reviews only once per year, poor for morale and sync with management"," Speed up promotion cycle for top performers
- More regular performance reviews. At least twice per year to employees know how they are doing better and how to improve.",4.0,5.0,5.0,3.0,4.0,5.0
Fri Sep 20 2019 13:19:38 GMT-0700 (Pacific Daylight Time), Principal Engineer,"Santa Clara, CA",Current Employee ,"Well Positioned in the Industry, but not salary competitive",I have been working at NVIDIA full-time for more than 10 years,,Good management knows how to respond to market conditions and has positioned the company well for the future.,Advancement is slow. Salaries are not competitive with the industry. Lot os politics and the best people aren't always the ones promoted.,Make sure that under performers don't get promoted.,3.0,4.0,5.0,3.0,3.0,5.0
Thu Sep 19 2019 12:56:32 GMT-0700 (Pacific Daylight Time), Program Manager,"Santa Clara, CA",Current Employee ,Great Place to Work,I have been working at NVIDIA full-time for more than 3 years,,"Growth Opportunities
-Culture
-Innovative
- Nice Buildings
- Great Benefits"," Not a ton of discounts
- Limited Parking at HQ",,4.0,5.0,5.0,5.0,4.0,5.0
Mon Aug 19 2019 08:08:28 GMT-0700 (Pacific Daylight Time), Hardware Engineer,"San Jose, CA",Current Employee ,Best Job I've Ever Had,I have been working at NVIDIA full-time for more than 5 years,,"Good Benefits all around, amazing salary, fun workplace, and amazing community","Work can be tough sometimes, but nothing too hard. Time is an issue sometimes",honestly it's fine as is.,5.0,4.0,4.0,4.0,5.0,4.0
Sun Aug 18 2019 19:58:07 GMT-0700 (Pacific Daylight Time), Senior User Experience Designer,"Santa Clara, CA",Current Employee ,Overall Good Company,I have been working at NVIDIA full-time for more than 3 years,,"Good team culture, great pay, high quality products.",Process can be a bit rushed. Lots of showing work is being done instead of management trusting teams to do their best work.,,4.0,4.0,3.0,4.0,5.0,2.0
Wed Aug 14 2019 15:57:09 GMT-0700 (Pacific Daylight Time), Software Engineer,"Santa Clara, CA",Current Employee ,Overall a great company to work for,I have been working at NVIDIA full-time for more than 3 years,,New to cloud technology for the company,Can be innovative to some extent,,4.0,4.0,4.0,4.0,4.0,4.0
Wed Jul 24 2019 23:46:24 GMT-0700 (Pacific Daylight Time), Senior Applications Engineer,"Santa Clara, CA",Current Employee ,Overall a pretty good company to work for,I have been working at NVIDIA full-time for more than 5 years,,Everyone can make a difference. Most of management is willing to listen to you if you have a good idea and can execute.,"The same as the pro. Everyone, including unintelligent, brash, and loud people, can make a difference too. You gotta stick to it.",Please get management training. I know this wasn't emphasized for many years but it really makes a difference when managers are trained well. Good engineers don't equal good managers.,5.0,4.0,5.0,5.0,4.0,5.0
Tue Aug 06 2019 20:19:24 GMT-0700 (Pacific Daylight Time), Software Engineer,"Santa Clara, CA",Current Employee ,Great for college grads,I have been working at NVIDIA full-time for more than 3 years,,Challenging and you will learn a lot straight out of college,Work-life balance can suffer. Career advancement is difficult,,4.0,3.0,5.0,3.0,4.0,3.0
Fri Jul 26 2019 14:48:52 GMT-0700 (Pacific Daylight Time), Senior CAD Engineer,"Santa Clara, CA",Former Employee ,Good place to work but know when to get out,I worked at NVIDIA full-time for more than 8 years,2,"Compensation & Benefits:
- Base salary gets competitive as you go up in your IC level.
- ESPP has a 2 year lock in window. Not many companies in the industry have that.
- 401K match is a fixed value which is good for people who plan to work for a shorter period.
- Multiple choices to choose from your health benefits (depending on your requirements) and are very competitive. 
- Dinner is subsidized.

Career:
- If you are self motivated, you can learn a lot of stuff.
- Teams are usually small (< 15 under a manager) so visibility to upper management and across teams is high.
- There are opportunities to move within the company and is highly encouraged by our CEO. YMMV.
- There are avenues for Learning & Development, but its mostly about Machine learning and AI.

Immigration:
- NVIDIA is very prompt with your immigration applications. There is no lead in period to apply for your H1B, Green Card or any other petitions.

Work Culture:
- Information about projects & products is available to all teams so there is a sense of satisfaction when you know what you are working on.
- There are mailing groups & clubs for all things and you can openly ask for help, be it work related or not.
- Flexible work hours as long as you complete the work within the agreed upon timeframe.","Compensation & Benefits:
- Base salary for NCG or lower level ICs may not match that of bigger companies.
- There is no profit sharing or cash bonuses.
- RSU grant is once a year and is not very competitive unless the stock price goes up on its own.
- There are no free lunches, not since 2009.

Career:
- Not a lot of opportunities for Career growth. 
- Since teams are small, there is no time for anyone to mentor younger employees. 
- If you are not self motivated, it's very difficult to learn/do new things.
- Intra team transfer needs your current manager's approval.
- Review/Appraisal process is not very transparent. There are no written reviews by the manager.
- There is no clear goal on what you need to do to get promoted."," Be mindful of aspirations of younger employees. 
- Don't assume that someone is happy & will continue to work for you just because they are working for you now.
- keep rotating the job duties within a group so everyone else knows and can learn what others are doing.",4.0,4.0,4.0,2.0,3.0,4.0
Sun Jul 28 2019 17:09:59 GMT-0700 (Pacific Daylight Time),,"San Jose, CA",Former Employee ,Hardware verification engineer,I worked at NVIDIA full-time for more than 8 years,,Great CEO. Agile company and management.,Long hours and work life balance problems.," Need better/ more "" formal peer "" or cross functional group review to improve on the review process. 
- Improve on the review history tracking and documentation for transparency.
-Introduce interim reviews to align expectations more closely for both parties.",4.0,3.0,4.0,4.0,5.0,4.0
Thu Jul 11 2019 11:34:00 GMT-0700 (Pacific Daylight Time), Principal Software Engineer,"Santa Clara, CA",Current Employee ,Challenging and immensely rewarding,I have been working at NVIDIA full-time for more than 10 years,,Daily technical challenges keep you engaged. Solving them is rewarding. I loved messing around with computers as a kid. It's a dream to be able to do that every day and get paid really well to do it.,I've been here well over a decade and still can't think of a con when asked.,Keep up the good work.,5.0,5.0,5.0,5.0,5.0,5.0
Mon Jul 08 2019 10:24:31 GMT-0700 (Pacific Daylight Time), Senior ASIC Engineer,"Santa Clara, CA",Current Employee ,"Strong leadership, challenging but rewarding work",I have been working at NVIDIA full-time for more than 10 years,,"Very strong, charismatic, and trusted CEO leadership.

The mid-level engineering managers are either still active or used to be talented technical contributors, so they are usually trustworthy in terms of making good decisions.

For such a large company now, things still seem to move pretty quickly. There is heavy emphasis on execution here, so people are conscious about minimizing the overhead.

Again, the emphasis on execution allows the company to invest quite a lot into its internal workflow and methodology.

Very open environment encourages managers and new employees alike to engaging in technical discussions.

Competitive compensation. The company seems to be focusing more towards family-friendly employee benefits, which seems to be growing in popularity.

The importance of the work is obvious to most people, without the execs having to hammer such notions obnoxiously.","The department directors seem to be throwing around catchy/buzzworthy phrases from Harvard Business Reviews, without providing mid-level managers sufficient guidance on how to address them. I felt that this lack of guidance turns such business school memes into sources of management anxiety, which eventually trickle down as stress to engineers.

Some individual contributors agree that the managers are too busy and bit ""out of touch"" with the happenings in the latest projects. The management career path does not seem very appealing, since the individual contributors constantly witness their managers having to deal with weird crap all the time.

Heavy emphasis on execution often pushes many engineers into shortsightedness. You either get criticized here for not delivering on time, or being ""too shortsighted.""

Weird product/marketing naming schemes aren't always understood by the engineers. They are typically considerate to send someone from the marketing to explain. That is very nice, but it's still not clear whether such minutia is understood by our customers.

The work culture is bit chaotic, and challenges people to adapt to new environment. Those who insist on sticking to their work process at their previous job don't fare very well.","I understand why our directors would emphasize few catchy phrases to emphasize the pertinent organizational issues at hand, but please provide the mid-level managers some guidance or examples on how to successfully cope or address them. I have witnessed some examples where some business school terminology obviously turned into sources of anxiety in small teams.",4.0,3.0,5.0,5.0,4.0,3.0
Wed Jul 03 2019 17:25:23 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Santa Clara, CA",Current Employee ,"Good place to work, too many changes",I have been working at NVIDIA full-time for more than 3 years,,A relatively relaxed place to work.,"Too many reorganizations.
Not enough attention to the quality of the products.",,3.0,4.0,4.0,3.0,3.0,4.0
Sat Jun 29 2019 22:40:57 GMT-0700 (Pacific Daylight Time), Senior Marketing Manager,"Santa Clara, CA",Former Employee ,Senior Marketing Manager,I worked at NVIDIA full-time for more than 3 years,," Jensen is a magnificent leader
- Market leading products for high performance workloads n the enterprise 
- Everyone works hard and sees the benefits", Very political work environment,Give good feedback to your employees to let them know they are valued.,4.0,3.0,4.0,4.0,4.0,4.0
Wed Jun 12 2019 07:01:34 GMT-0700 (Pacific Daylight Time), Marketing Campaign Manager,"Santa Clara, CA",Current Employee ,"Strong culture and benefits, challenging but fulfilling work",I have been working at NVIDIA full-time for more than a year,,"NVIDIA has an amazing culture, attracting top talent and wonderful human beings. Nearly everyone who works here is a joy to work with; they’re smart, push each other to do their best work, and fun. The benefits are some of the best I’ve seen in the industry (my healthcare providers are shocked by how good the insurance plan is; family leave and alternative fertility plans are phenomenal). The work you’ll do is fulfilling, and you see how you’re contributing directly to moving the needle for the entire company. There’s plenty of room to grow and move laterally throughout the company based on your interests. Managers are fair and great mentors. There are a wealth of people to support you in your work. The culture of sharing ideas and swarming problems to solve them means that knowledge is shared quickly, and the best idea wins (not politics).","Sometimes work life balance can feel out of sync during busy times (events, launches). Official performance reviews only happen annually. The “speed of light” culture is more of a testament to how incredible and hardworking the staff is, but not how the company should operate in general. Mistakes can get made and quality of work lessens when there’s a time crunch on every/majority of projects.",Continue to provide excellent care for your employees. Let employees take advantage of flexible work schedule and PTO to make up for the extra hours that get put in year round.,5.0,4.0,5.0,5.0,5.0,5.0
Fri May 31 2019 20:28:50 GMT-0700 (Pacific Daylight Time), Engineer,"Santa Clara, CA",Current Employee ,great place to work in bay area,I have been working at NVIDIA full-time for more than 10 years,,good opportunities to excel in job,long hours of work may be needed at times,reward performing employees to encourage performance,5.0,,,,,
Sat Apr 27 2019 22:05:33 GMT-0700 (Pacific Daylight Time), Principal Design Engineer,"Santa Clara, CA",Current Employee ,Diverse Opportunities,I have been working at NVIDIA full-time for more than 8 years,2,"Good teams, very clear leadership. Good opportunities to grow your career.",Scheduled can be stressful at times.,,5.0,3.0,4.0,5.0,5.0,5.0
Thu May 09 2019 15:58:56 GMT-0700 (Pacific Daylight Time), Software Engineer,"Santa Clara, CA",Former Employee ,Nvidia just a pay check.,I worked at NVIDIA full-time for more than 3 years,4,"Above average pay check, decent medical.","1st tier management, lack of willing to try new things, village culture.",Retire,2.0,1.0,1.0,1.0,3.0,2.0
Wed Apr 17 2019 22:07:27 GMT-0700 (Pacific Daylight Time), Senior Engineering Manager,"Santa Clara, CA",Current Employee ,Great Vision and Nimble Execution,I have been working at NVIDIA full-time for more than 8 years,2,"Strong work ethic from everyone . Really needle moving projects in every org. If you don't like the work, internal movement is easy.",Financial Spend is heavily scrutinized. Sometimes i feel we are being Penny wise Pound foolish,Need Free Food.,5.0,2.0,5.0,5.0,3.0,5.0
Fri Apr 12 2019 10:47:25 GMT-0700 (Pacific Daylight Time), AV Perception Stack Engineer,"Santa Clara, CA",Current Employee ,"Best culture in the valley but below average compensation for senior folks, very hard to grow",I have been working at NVIDIA full-time for more than 5 years,9,"Unbeatably the best work culture and most of people you work with are super nice. Very open, collaborative environment, you can reach out literally to anybody (including CEO) and get help. CEO reads status emails (!) and engages in discussions (!) with the teams about product directions and strategies (this is in AV org, not sure about others). 
I love the idea of workstream (virtual team) that can quickly summon people across the org, I haven't seen this type of thing in other companies.
I am a senior sw developer with 22 years in the Valley and worked at a few companies here and I can compare. NVIDIA is the best without any doubt.
Benefits are mostly fine, very good health insurance choices, some perks but don't expect a lot. New building was nice, but it felt unfinished, and any improvements take long time. 
NVIDIA generally has less office politics than I've seen in other companies. (Still it exists and frustrating). The 2016-2018 stock run up was nice, I didn't make a lot of money but still I can't complain.
A lot of your personal experience may depend on the team you join. There are absolutely horrible teams to work in (avoid IPP at all cost!), but also there are greatest and brightest teams. I did an internal transfer from an-ok team to a much better team (the transfer process was smooth and everyone was supportive). To compare my RSU increased more than 2x, with better wlb, I got much much more interesting projects, and the brightest minds to work with. So, lots depends on the manager and the team.","Growth for senior engineers like myself is really really not what it should be.
 RSU grants (vest over 4 years) are calculated as % of your salary, depending on your rating you get from 0% to 50%. You get rated NI (need improvement), FC (full contributor) with 2 categories A and B, and TC (top contributor) again with A and B. 
So TC-A gets 50% of salary in RSU grants - this is the absolute top compensation bump you could achieve no matter how brilliant you are and how big an impact you make. 
I think the other scale is FC-B gets 20%, FC-A 30%, and TC-B 40%. NI gets 0%.
Let's say you're a senior making 200K/year, if you're TC-A like myself it means you get 100K in RSU over 4 years, or 25K per year. After a couple cycles (2 years) you'll realize it's really not worth it all the effort and hard work for just extra 10% of salary. Stock can grow of course, but stock can also fall.

Endeavor building was not planned well - not enough bathroom capacity for number of occupants, people end up waiting for 10-15 minutes just to use a bathroom. Really don't know what to say here.

Parking situation is horrendous - again due to bad facility planning. If you come to work at 11am or later, forget about finding parking, valet will be full, and you end up parking illegally in neighbor parking lot. Go to work and fear all day you car will get towed. 
CEO was asked this question - his answer was - don't come to work at 11. Yeah, but we still have our lives, doctor appointments, our kids and loved ones, so it does happen sometimes I have to come to work later than usual.",Improve senior people compensation - share the success of company with the people who are behind this success.,4.0,4.0,5.0,2.0,3.0,4.0
Fri Apr 12 2019 23:39:56 GMT-0700 (Pacific Daylight Time), Senior Director,"Santa Clara, CA",Current Employee ,"Dynamic workplace, can-do attitude",I have been working at NVIDIA full-time for more than 10 years,2," No politics or empire building by middle managers
- Dynamic, aggressive work style
- Embraces change
- Smart capable people
- Visionary CEO
- Hands on management"," Expect severe churn to your work
- Expect to be asked to achieve goals that seem crazy",,5.0,4.0,5.0,4.0,5.0,5.0
Fri Apr 26 2019 14:18:42 GMT-0700 (Pacific Daylight Time), Program Manager,"Santa Clara, CA",Current Employee ,"Collaborative, Innovative, Smart",I have been working at NVIDIA full-time for more than a year,,"The people who work here are smart, driven, creative, and hard working. It's the kind of place where you're surrounded by people who are going to challenge you to dig a little deeper and push a little further than you think you can. You're encouraged to be an expert in your area and to own it. There are strong female leaders to look up to and a great support group with the company's Women in Tech (WIT) group.","During busy times, the work load is intense and there are very long hours. 
Annual reviews and performance plans are weak. Can be challenging to move or grow within the company.",Make performance plans and growth opportunities a higher priority. Really ask employees how they want to grow and make it easier for them to move around within the company.,4.0,4.0,5.0,4.0,4.0,5.0
Tue Apr 02 2019 12:56:54 GMT-0700 (Pacific Daylight Time), Marketing Manager,"San Jose, CA",Current Employee ,Innovation Innovation Innovation,I have been working at NVIDIA full-time for more than 10 years,2,"You will be challenged from day 1. But stay flexible. Cool ideas are born all the time, as others get killed. Company has great vision. Little politics. Easy for anyone to make a difference. Work will REALLY smart people.",Organization is very cross functional. Building virtual teams and leading can be challenging at times.,,5.0,3.0,5.0,4.0,5.0,5.0
Tue Apr 02 2019 16:10:39 GMT-0700 (Pacific Daylight Time), HW Engineering,"Santa Clara, CA",Current Employee ,$10 Billion startup company,I have been working at NVIDIA full-time for more than 10 years,2,Nvidia is an agile company that reacts to market conditions. It has visionary leadership that isn't afraid to take risks. Not everything works out but when it does work out it is magic.,Don't join nvidia if you don't like change.,,5.0,3.0,5.0,5.0,5.0,5.0
Sun Apr 07 2019 23:32:40 GMT-0700 (Pacific Daylight Time), ASIC Design Engineer,"Santa Clara, CA",Current Employee ,Amazing place to work,I have been working at NVIDIA full-time for less than a year,,"Healthcare, ESPP plan, Free access to Deep learning Workshops and several online courses",Some teams over-hired people,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Apr 03 2019 08:35:16 GMT-0700 (Pacific Daylight Time), Systems Engineer,"Santa Clara, CA",Current Employee ,Way To Go,I have been working at NVIDIA full-time for more than 10 years,,"Flexible work schedule. Great company, great products, great vision, competitive compensation. Management understands life balance is a priority.",Not all managers understand the details of how time is consumed by each project/task which creates some conflicts on schedule planning.,Process and reponsibility should be clearly cross-communicated among teams. Should provide training to team manager to be open minded and respectful.,5.0,5.0,5.0,5.0,5.0,5.0
Tue Apr 02 2019 13:21:31 GMT-0700 (Pacific Daylight Time), Senior ASIC Design Engineer,"Denver, CO",Current Employee ,"Excellent Company Culture, Awesome Products",I have been working at NVIDIA full-time for more than 10 years,,"* A culture of working hard, honesty, and owning your mistakes from CEO to junior engineer.
* Distributed responsibility. Everyone is to take responsibility for their area of influence.
* Problems are not swept under the rug. All are encouraged to learn from their mistakes.
* We make awesome products that millions(ish) of people enjoy. Very satisfying.","There are few standards/guidelines imposed from top-down. This sometimes leads to reinventing the wheel, but each team has flexibility to do what works best for them.","Keep pushing the culture of hard work, honesty, and owning mistakes. Rock on!",5.0,5.0,5.0,5.0,5.0,5.0
Tue Apr 02 2019 15:02:46 GMT-0700 (Pacific Daylight Time), Engineering Director,"Santa Clara, CA",Current Employee ,Couldn't find a better job else where,I have been working at NVIDIA full-time for more than 10 years,,work merit based rewarding. minimum politic in crisis solving situation,Getting too big to have close community atmosphere,,5.0,4.0,5.0,5.0,4.0,5.0
Tue Apr 02 2019 15:10:12 GMT-0700 (Pacific Daylight Time), Principal ASIC Design Engineer,"Austin, TX",Current Employee ,"Well run, rewarding place to work",I have been working at NVIDIA full-time for more than 10 years,,"Cutting edge technology
Management is willing to take risks and adapt quickly
Success in the market means engineers are well supported
Many opportunities to develop new skills (engineering or management)
Good benefits","I've heard people gripe about long hours in the lead-up to a new chip release, and for sure that happens, but honestly it is not worse than the 7 other companies I have worked for.",,5.0,4.0,5.0,5.0,5.0,5.0
Mon Apr 01 2019 07:29:28 GMT-0700 (Pacific Daylight Time),,"Santa Clara, CA",Former Employee ,Software Engineer,I worked at NVIDIA full-time for more than a year,,Managers were understanding and looking out for your best interest.,Poor work life balance always trying to push things before ready (Team dependent).,,5.0,3.0,4.0,5.0,5.0,4.0
Mon Mar 25 2019 21:17:55 GMT-0700 (Pacific Daylight Time), Senior ASIC Design Engineer,"Santa Clara, CA",Current Employee ,"Great company, open culture",I have been working at NVIDIA full-time for more than 5 years,1,"Open Culture, very agile, excellent CEO","Probably less benefits compared to Google, FB etc",,5.0,,,,,
Mon Apr 08 2019 12:06:15 GMT-0700 (Pacific Daylight Time), Senior Product Engineer,"Santa Clara, CA",Current Employee ,Great innovative minds,I have been working at NVIDIA full-time for more than 5 years,,Engineering driven. Aggressive mindset. Managers are very hands on. Give you more room for you to explore and try new things.,"Aggressive timelines and deadlines to meet. If you are not on top of your stuff, you may fall back very fast and would only get breadcrumbs from top projects.",,4.0,4.0,4.0,4.0,3.0,3.0
Sat Apr 06 2019 21:59:13 GMT-0700 (Pacific Daylight Time), Software Engineer,"Santa Clara, CA",Former Employee ,First job after graduation,I worked at NVIDIA full-time for more than a year,,"1. Everything is open. You can learn a lot from different teams & projects;
2. The company is growing rapidly and there's a lot of potential","1. Potential comes with risk, the stock price is already very high;
2. You need to find a good manager, otherwise life is not easy, some useless demos;
3. There's no clear promotion rules, it seems the manager can decide anything.",,4.0,5.0,4.0,4.0,3.0,3.0
Sun Mar 31 2019 09:10:06 GMT-0700 (Pacific Daylight Time), Senior Director,"Santa Clara, CA",Former Employee ,Speed of Light,I worked at NVIDIA full-time for more than 10 years,,"Smart co-workers, excellent leadership and finely-tuned, no-BS processes.","Narcissist CEO. Highly political. Ingrained, systemic arrogance.",,4.0,1.0,3.0,4.0,5.0,3.0
Mon Feb 04 2019 23:10:07 GMT-0800 (Pacific Standard Time),,"Santa Clara, CA",Current Employee ,Best Technology company of my career,I have been working at NVIDIA full-time,11," I have worked in many big tech companies in the past but Nvidia is different and its own charm. Great engineers work here. It is growing exponentially. 
- R&D oriented, Advance technology, Future vision. Quality over Quantity. 
- Good medical benifits, food, 401K, office shuttles.
- Strong leadership.
- Pay for performance culture."," All bonus in the form of RSUs only.
- Getting to SC office is taking more time these days due to traffic.", Management should motivate employees to get new technology training. Workload doesn't allow it.,5.0,5.0,5.0,5.0,5.0,4.0
Tue Apr 02 2019 16:42:04 GMT-0700 (Pacific Daylight Time), Senior Manager,"Santa Clara, CA",Current Employee ,Avoid,I have been working at NVIDIA full-time for less than a year,7,Really can't think of much -- probably the stock grants (when the stock price is rising),"I really don't understand why NVIDIA gets rated highly. I find that the work environment is unprofessional and chaotic.
Work-life balance (at least for those working with India, which is most of the company) is horrible -- expect to spend 3-4 night a week, until 9:00 or 10:00 in the evening on calls with India. This is on-top-of the early morning calls.
Management (by design) is ""flat"", which leads to a complete lack of coordination and lots of confusion. Lots of yelling in meetings because of frustration by managers and staff.",Invest in leadership training. Get professional managers in place. Grow-up! You're not a start-up anymore! Stop trying to always cut-corners.,1.0,1.0,2.0,2.0,4.0,1.0
Sat Jan 12 2019 14:03:09 GMT-0800 (Pacific Standard Time), Senior Software Engineer,"Santa Clara, CA",Current Employee ,What a work culture,I have been working at NVIDIA full-time for more than a year,11,"Nvidia might not be as big as some other big players of the Bay Area, but I love the work ethics. They really seem to care about you, about the environment, about charities, about helping society.
I love the culture of transparency, where everything is shared with everyone.
You really never feel like they are cheating or trying to take advantage of you, except maybe when it comes to ""unlimited vacations"", which essentially means that the more you take, the worst you feel.
Another strong point is to feel heard. Whether through the suggestion box, through yearly surveys or any other channel, at Nvidia you have a voice.
Overall a great place to work!","Vacation policy. It would be so much more honest to have a set number of days, with flexibility around it, instead of a vague and abstract concept of unlimited vacation.","Since Nvidia praised Europe for its GDPR policies and implemented it worldwide,
why wouldn't Nvidia follow European practices for vacations by setting a fixed 20-30 days of vacation per year for every employee?
Hear that, Jensen? :)",5.0,4.0,5.0,4.0,4.0,5.0
