date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Mon Jun 17 2019 11:51:58 GMT-0700 (Pacific Daylight Time), Engineering Manager,,Current Employee ,Great company to work,I have been working at Expedia Group full-time for more than 5 years,,Very friendly work environment. Working on latest technologies. Very innovative.,There are no cons which I can think of.,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Jul 17 2019 14:44:21 GMT-0700 (Pacific Daylight Time), Fraud Analyst,"Bellevue, WA",Current Employee ,Chaotic Toxic Environment,I have been working at Expedia Group full-time for more than a year,7,You are miserable with the other fraud analysts and you can make jokes among each other.,"The feeling in the Bellevue office about management is consistently bad - not sure who is writing reviews about management being great, but please do your research prior to working here. Analysts are on LinkedIn and can provide you an insight on how it is on the floor. Trust has been lost in senior management and analysts are no longer working special projects, but all analysts are working like they are FA I's. There is a push to meet booking volume so extreme changes were made in people's work schedules and their work load to make them all do the same thing no matter their level.

Career advancement is non existent. No more special projects to work on. Recognition and awards are no longer handed out.

There have been some recent promotions within the department, that those that were promoted were told they could keep their favorable schedules instead of giving those schedules to the seasoned analysts who have been there longer. Not sure why this decision was made, but it has caused the morale in the team sink even further. There is no trust that you can end up with a better schedule now. Feels like favoritism.","Be transparent in your decisions. You have created a toxic work environment that is very fragile. Let analysts know why you made a decision, especially when you know it wont be a popular one. People would rather be told the truth, rather than have someone beat around the bush with an answer.",1.0,1.0,1.0,1.0,1.0,1.0
Mon Jun 24 2019 22:11:59 GMT-0700 (Pacific Daylight Time), Fraud Analyst,"Austin, TX",Former Employee ,Misleading Job Role,I worked at Expedia Group full-time for more than 3 years,2,"Great benefits, perks, managers, coworkers, health and wellness",The job role specified isn’t the one you applied for. They didn’t utilize my wealth of knowledge.,Be clear and concise on what the job entails. Don’t sugarcoat it to have more people apply because in the end we leave for a job more suited to our skill set and salary. This is why many departments have a high turnover rate.,3.0,4.0,4.0,3.0,4.0,4.0
Fri Jun 21 2019 15:33:17 GMT-0700 (Pacific Daylight Time), Director,,Former Employee ,Good place to learn.,I worked at Expedia Group full-time,3,Opportunities to travel the world and do different types of work. There are some really talented people who work here.,Can be very political and difficult to have a differing point of view. Most successful people are those who tell the Emperor how great his clothes are.,,3.0,4.0,3.0,4.0,3.0,3.0
Thu Jun 27 2019 22:42:43 GMT-0700 (Pacific Daylight Time),,"Bellevue, WA",Current Employee ,good company to work for,I have been working at Expedia Group full-time for more than a year,,latest technologies and lot of opportunities to learn,there are frequent org changes,more transparency needed,3.0,3.0,5.0,3.0,3.0,3.0
Thu Jun 13 2019 14:18:05 GMT-0700 (Pacific Daylight Time), Senior Software Development Engineer,"Chicago, IL",Current Employee ,Reward for tenure,I have been working at Expedia Group full-time for more than 5 years,,"Good work life balance
-Opportunities everywhere to make small impact
-Good Benefits","little big to make big impact
-influencing so many teams is a challenge, if you could do it you will be in the top
-Senior is like a plateau after which you should fight for good opportunities and network to be become principal (most cream projects are filtered at Head quarters). You can't excel in what you do and become a Principal",,4.0,5.0,5.0,4.0,4.0,4.0
Tue Jun 25 2019 13:03:22 GMT-0700 (Pacific Daylight Time), Software Engineer Senior,"Irving, TX",Current Employee ,"Decent pay and benefits, disorganized",I have been working at Expedia Group full-time for more than 3 years,1,"Pay and Benefits are good.
Interesting work if you can get it","Because it's a satellite office, the view from headquarters is always biased against it.
Managers need to learn how to manage.
Projects are disorganized. To be allowed to work on any actual development, you have to paste on a big happy fake smile and wade into the crowd, snapping and clawing your way. You'll probably be left with scraps if you aren't a type A person.",Train your managers in how to deal with people and manage projects.,2.0,1.0,2.0,1.0,3.0,1.0
Sun Jun 09 2019 21:06:07 GMT-0700 (Pacific Daylight Time), Senior Solutions Manager,"Bellevue, WA",Current Employee ,Fun place to work,I have been working at Expedia Group full-time for more than 10 years,,"Culture fantastic
People are smart and hard working","Not much accountability
misalignment across departments","Need to do a better job at developing bench strength, training people through rapid change and promoting from within",4.0,5.0,4.0,4.0,4.0,4.0
Thu Jun 06 2019 22:09:12 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Good,I have been working at Expedia Group full-time for more than 3 years,1,Good work life balance and good work,No downsides of working here,,4.0,4.0,4.0,3.0,3.0,4.0
Sat Jul 13 2019 23:14:33 GMT-0700 (Pacific Daylight Time), Senior Technical Product Manager,"Bellevue, WA",Former Employee ,Awful management in BEX,I worked at Expedia Group full-time for more than 8 years,1,"Good team members
Cool Technology and teams",Awful management. Rampant Cronyism. Vice President candidates are useless especially in flights and lodging teams. Zero leadership skills,Promote people based on real talent and reduce the cronies!,1.0,1.0,1.0,1.0,1.0,1.0
Tue Jun 18 2019 04:08:06 GMT-0700 (Pacific Daylight Time), Lodging Partner Associate,"Springfield, MO",Current Employee ,Good benefits and pay,I have been working at Expedia Group full-time for more than a year,1,"Good pay and benefits, easy job",Taking calls gets annoying but it’s a job. A BUNCH of favoritism going on.,,3.0,5.0,2.0,5.0,5.0,2.0
Fri May 31 2019 14:15:12 GMT-0700 (Pacific Daylight Time), Senior Product Manager,"Bellevue, WA",Current Employee ,"Great people, great tech/product problems with lots of opportunities to grow",I have been working at Expedia Group full-time for less than a year,,"Bottom-up culture, smart yet collaborative teammates, great travel benefits and lots of opportunities to grow",Work with a sense of urgency,,5.0,5.0,5.0,5.0,4.0,5.0
Tue Jun 11 2019 20:53:53 GMT-0700 (Pacific Daylight Time), Software Engineer,"Bellevue, WA",Current Employee ,Overall not bad at least,I have been working at Expedia Group full-time for more than a year,1,"good backend tech stack, aws widely used","front-end uses outdated techs, ui platform is awful",,3.0,5.0,5.0,4.0,3.0,3.0
Mon Jul 01 2019 16:43:34 GMT-0700 (Pacific Daylight Time), Help Desk Technician II,"Bellevue, WA",Former Employee ,Management does not listen to reasoning,I worked at Expedia Group full-time for less than a year,2,Ok company to work for if the management issue can be taken care of. Worked there 2011 under contract with Netview Inc.,"Management does not listen to reasoning from employees. Once they make up their mind, reasoning does not help. It become a very degrading and disrespectful environment for the hard workers. It seems this is geared especially towards contractors.","Look at the actual problems, and address them instead of taking it out on the employees that suffer from their shortcomings and inabilities.",1.0,4.0,1.0,1.0,2.0,1.0
Fri Jun 28 2019 14:17:44 GMT-0700 (Pacific Daylight Time), Fraud Analyst,"Bellevue, WA",Current Employee ,Incompetent Management Does Not Care,I have been working at Expedia Group full-time for more than 3 years,5,Company Benefits are pretty good.,"Management has lost complete touch with analysts and how their decisions impact their lives. They make life changing decisions without thinking the changes all the way through. Management changed everyone schedules and had the computer choose which analyst received which schedules. Any questions analysts had about the schedule change were met with “I don’t know,” as an answer. On top of this, analysts were given two weeks notice of their new schedule. That is not nearly enough time to make the life changes needed to work a new schedule. We know we have to work holidays but we didn’t have our holiday schedule until 2 and a half weeks before Memorial Day. We used to get 4 holidays off, now we get 2. The department has been compartmentalized and there is no room for growth or promotions. Any sort of recognition is a thing if the past. There has been a complete loss of trust in senior leadership.",Try changing your schedule to something completely different on two weeks notice.,1.0,1.0,1.0,1.0,4.0,1.0
Fri Jun 07 2019 10:22:43 GMT-0700 (Pacific Daylight Time), Product Support Representative,"Austin, TX",Current Employee ,"Great work life balance, growing management.",I have been working at Expedia Group full-time for more than a year,,"Great peers, greater work life balance. 

Fair pay and benefits. 

Travel and Fitness Reimbursement.

Great locations for both south and north employees.","Can be who you know and not what you know. 

Limited opportunities to move up, a lot of lateral movement sliding from team to team.

Can sometimes feel very cliquey.

Delegation of responsibility outside the scope of current job description with no increase in pay.",N/a,3.0,5.0,2.0,2.0,5.0,3.0
Wed May 22 2019 13:19:39 GMT-0700 (Pacific Daylight Time), ESR,"Erie, PA",Current Employee ,Expivia,I have been working at Expedia Group full-time for more than a year,,Good pay. Nice people to work with.,Telemarketing can be a stressful occupation.,,5.0,5.0,5.0,5.0,5.0,5.0
Thu May 09 2019 19:41:30 GMT-0700 (Pacific Daylight Time), Market Manager,"Miami, FL",Former Employee ,Can do better,I worked at Expedia Group full-time for more than 5 years,2,Great company with super benefits.,May not seem like the ideal place to work if you are outspoken and especially a minority or a woman,Be more mindful of cultural differences and have more respect for women and minorities.,3.0,2.0,1.0,3.0,3.0,1.0
Thu May 02 2019 16:30:32 GMT-0700 (Pacific Daylight Time)," Director, Product Management","Bellevue, WA",Former Employee ,Great company but declining product culture,I worked at Expedia Group full-time for more than 3 years,5,"Expedia is a true turnaround story of how it lost its way and is once again becoming a technology company. Depending on where you work, you can truly be in the hospitality business, working with hoteliers and being part of that culture - which is amazing and fun. Also Expedia is a truly global company and most tech teams are distributed across the world, so it gives most people an opportunity to travel to meet with the rest of the team.","John Kim created an amazing product culture, a true brain. However, ever since he moved internally to lead HomeAway (a subsidiary), Expedia has lost its way. There is little accountability and rigor applied to product management, giving product managers few role models to emulate. The prioritization has also moved away from being data-driven to opinion-based, a change that reflects the approach of the newer leadership team.","Go back to the roots and become a true product / dev driven organization where customer + data drives the decision making, not the last conversation you had with your business partner.",3.0,5.0,4.0,4.0,3.0,2.0
Fri Apr 26 2019 17:42:21 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Bellevue, WA",Current Employee ,Good company to work for,I have been working at Expedia Group full-time for more than 8 years,,"Great people, good culture, many exciting projects",Too many (unnecessary) layers of management,,4.0,,,,,
Tue Apr 23 2019 18:26:37 GMT-0700 (Pacific Daylight Time), Fraud Analyst,"Springfield, MO",Current Employee ,Great company,I have been working at Expedia Group full-time for more than 5 years,,"The company is amazing, you will not find one that will take care of you more.","This specific department is very difficult to work in. The metrics are not equal depending on hwat you are doing, and there is no reason to want to promote as it makes your metrics harder to maintain due to doing other things.",Fix your metrics,4.0,4.0,5.0,4.0,5.0,4.0
Mon Apr 29 2019 17:04:58 GMT-0700 (Pacific Daylight Time), Software Development Engineer,"Chicago, IL",Former Employee ,Average place for engineers,I worked at Expedia Group full-time for more than a year,3,Work life balance and easy work,"Below average pay
Sub-par tech
Average coworkers and management
No clear path to promotion
Not a good place to learn",Improve compensation and career growth. Need more technical strong people in management. Don’t over statff and underpay. Move to better teach stack in all the orgs.,3.0,4.0,3.0,3.0,2.0,2.0
Fri Apr 19 2019 18:35:23 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,,Current Employee ,Good company to work for.,I have been working at Expedia Group full-time,,"Work life balance. 
Collaborative culture.","Moving to Seattle. 
Need to innovate more.",,4.0,5.0,5.0,5.0,4.0,4.0
Mon Apr 29 2019 10:46:17 GMT-0700 (Pacific Daylight Time), Senior Product Manager,"Bellevue, WA",Former Employee ,Tech Company that has opportunities,I worked at Expedia Group full-time for more than 3 years,2,Competitive Pay. Good office location.,Disorganized. Numerous re-orgs caused disruption and significant slowdown on project momentum.,,3.0,3.0,2.0,3.0,3.0,2.0
Wed May 01 2019 04:42:54 GMT-0700 (Pacific Daylight Time), Customer Service,"Las Vegas, NV",Former Employee ,Just Okay,I worked at Expedia Group full-time for more than 5 years,,"Decent benefits, if you get an ""offline position"" flexible hours. Casual environment.","Las Vegas office is poorly ran, most customers you will deal with are extremely angry and abusive.","Give better raises, let agents explore different positions instead of determining where they should go and then they are ""stuck"" there.",3.0,3.0,5.0,3.0,3.0,3.0
Fri Apr 12 2019 17:15:49 GMT-0700 (Pacific Daylight Time), Senior Global Product Manager,"Seattle, WA",Current Employee ,Great Place to Work,I have been working at Expedia Group full-time for more than 5 years,1,Great industry. Great people. Great place to work.,"Large company, so there is sometimes too many things to focus on.",Keep going with the platform focus. Its taking us in the right direction.,4.0,5.0,4.0,3.0,3.0,3.0
Sat Apr 13 2019 16:00:14 GMT-0700 (Pacific Daylight Time), Data Scientist,,Current Employee ,Great company with good work and life balance,I have been working at Expedia Group full-time,,"Great people, friendly workspace, interesting problems to work on",Smaller lower salary than other big tech companies,,4.0,,,,,
Thu Apr 25 2019 21:15:40 GMT-0700 (Pacific Daylight Time), Senior Accountant,,Current Employee ,It's alright,I have been working at Expedia Group full-time,2,"Less challenging work, good work life balance","No advancement in career, not so bright colleagues, very bureaucratic culture",,2.0,,,,,
Tue Apr 23 2019 03:58:41 GMT-0700 (Pacific Daylight Time), Security Leader,"Bellevue, WA",Former Employee ,Expedia Security Team is in big trouble!!,I worked at Expedia Group full-time for more than 5 years,3,Benefits are really good and you can sometimes use company POS for travel discounts,ERS Leadership is all over the place. Micromanagement is out of control and no one at the top seems to care take everyone is running away. The core foundation is built on quicksand and is sinking fast.,HR and ECP better do something soon because they cannot survive another big hit,2.0,2.0,2.0,3.0,5.0,1.0
Wed May 15 2019 20:56:33 GMT-0700 (Pacific Daylight Time), Customer Service Representative,"Seattle, WA",Former Employee ,Great Organization with the poor leadership.,I worked at Expedia Group full-time for more than 10 years,2,Great company with excellent benefits.,"Poor Management (Team Managers)

This is just a team KL office the most intoxicated team to work with. Due to the poor managers. The managers in that particular team should be given Oscar awards for their lies and dirty politics gameplay. 

The management team in question is good in - Takes credit for others’ work

Doesn’t show appreciation or give recognition to employees ( appreciation only was given to their cronies).

Micromanages

Unable to trust (control freak)

Plays favorites

Doesn’t provide clear or realistic direction ( just talk rubbish in the meeting)

Is unavailable or avoids tough conversations ( they are always right)

Unable to listen and respond to feedback (poor listener)

Doesn’t lead by example

Lacks humility or self-awareness

Manages with fear, not fairness

And the list can go on and on.","Please hire good and proper managers. Just don't simply hire anyone as a manger to feel up the position. There are many goods and potential candidate out other there can perform very well then these managers.

Not all the managers are bad.",1.0,3.0,5.0,1.0,5.0,1.0
Tue May 14 2019 10:41:41 GMT-0700 (Pacific Daylight Time), IT Director,"Bellevue, WA",Former Employee ,Extremely risky place to work,I worked at Expedia Group full-time for more than a year,3,Other teams seemed to do very well under leadership in Expedia Brand and Hotel Brand.,"IT organization has no history of succesful leadership for the past 10 years with the exception of the End User division. Core infrastructure teams in Network, Database, Systems, Data Center are torn apart and the blame timeline exists throughout the conversations. There is significant amount of lies and untruths that are allowed to be represented in public settings without the support of leaders. This occurs all the way up to the nearly highest aspects of the organization. I was told within 1 week of arriving that I should ""Watch my back!"" by both internal and vendors alike. Having come from out of town I didn't know about the reputation of this business.","Stop undermining employee morale, ensure leaders that have integrity are put into place, keep the best, fire the rest.",1.0,2.0,1.0,2.0,3.0,1.0
Sun Apr 14 2019 21:48:07 GMT-0700 (Pacific Daylight Time), Associate Market Manager,,Current Employee ,"Great Benefits, Mediocre Everything Else",I have been working at Expedia Group full-time for more than 5 years,4,"Benefits including outstanding insurance, flexible PTO, WFH, travel & wellness reimbursements","Minimal career growth in satellite offices. Cross-department transfers almost non-existent. Toxic environment for people of color in regards to micro-aggressions & lack of promotions of people of color (practically none in Leadership). Lots of politics. Bleak outlook with new CEO due to layoffs and cutback on internal spending/rewards. Weak bonus structure, especially compared to other tech companies.","Treat your employees like you appreciate them. Learn about D&I, don’t just talk about it. Have a true open market talent place.",3.0,5.0,3.0,2.0,3.0,2.0
Sat Mar 30 2019 20:20:49 GMT-0700 (Pacific Daylight Time), Senior Manager,"Seattle, WA",Current Employee ,Pay more,I have been working at Expedia Group full-time for more than 3 years,2,"Great people 
Benefits 
Travel benefits 
Lots of work","Compensation 
Growth 
Work life balance",People are most important asset. Keep them motivated,5.0,3.0,5.0,4.0,3.0,3.0
Wed Apr 17 2019 08:15:24 GMT-0700 (Pacific Daylight Time), Senior Business Operations Analyst,"Bellevue, WA",Current Employee ,Really depends on the team you work for,I have been working at Expedia Group full-time for more than 5 years,3,Great culture and good benefits,Way too many re-orgs and unknowns,listen to what the employees say!,2.0,1.0,4.0,3.0,3.0,2.0
Mon Apr 08 2019 19:24:51 GMT-0700 (Pacific Daylight Time), Principal Software Engineer,"Bellevue, WA",Current Employee ,"Great HR, very poor engineering management an product vision",I have been working at Expedia Group full-time for more than 5 years,5,"Expedia is a great company to work for from the point of view of everything HR: benefits, vacation, quality of life, etc."," No growth unless you are part of the inner circle. It's a well-known fact inside the company that a few individuals have benefited greatly from being part of a tightly knit group within which fast track to promotion is guaranteed, regardless of merit.
- As a corollary to the above, independent-minded yet highly capable individuals will be kept at bay from any career progression. This is an untold rule that everyone is aware of, and such individuals, therefore, tend to leave.
- The company is currently struggling to keep its place in the highly competitive online travel market and not able to think creatively. Management is risk-averse and will not commit to daring initiatives that would be necessary if Expedia were to become the market leader once again.
- More specifically, as per the previous point: for senior directors and above, the key to survival is to not commit publicly to ambitious initiatives and rather let subordinates make the first step. These managers take credit if an initiative pans out, and distribute the blame if it doesn't. 
- The move to Bellevue will place the company in a difficult position, as most employees live on the East Side and are quite unhappy about the situation. The ""top talent"" that management hopes to attract once in Seattle will become disillusioned once realizing the type of management it is confronted with.",Dismantle the cliques.,3.0,5.0,4.0,1.0,4.0,2.0
Mon Apr 01 2019 16:35:36 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Market Associate,I have been working at Expedia Group full-time,,"Great benefits , many positions in company",Company under rebranding and intense market competition,Better employee recognition and better transition from FMLA/ new parent leave for parents going back into workforce,4.0,4.0,4.0,4.0,4.0,3.0
Thu Mar 21 2019 17:28:19 GMT-0700 (Pacific Daylight Time), Market Manager,"Seattle, WA",Former Employee ,"Great company to work for, but still a stepping stone",I worked at Expedia Group full-time for more than 5 years,4,"Culture ""the people""
Work/life balance
Benefits
Brand recognition","Path to progression
Pay minimal
Politics

If you don't drink the kool-aid and be visible during work hours - regardless of actual production - you won't be favored for promotions.","Decisions should be more objective, recognition based off production not perception, quotas backed by defined calculations, and strategy should be stronger than simply finding ways to have lower rates than booking.com",4.0,5.0,4.0,4.0,3.0,3.0
Fri Mar 29 2019 22:47:23 GMT-0700 (Pacific Daylight Time), SDE2,"Bellevue, WA",Current Employee ,Expedia Group SDE2,I have been working at Expedia Group full-time for more than 5 years,1,travel benefit has good discount,need to pay more competitively,pay more,4.0,3.0,3.0,3.0,3.0,3.0
Wed Apr 10 2019 15:33:24 GMT-0700 (Pacific Daylight Time),,,Former Employee ,"Employees are outstanding, leadership and company are lacking",I worked at Expedia Group full-time for more than a year,2,"Fellow employees are friendly, intelligent and positive.
Casual office with free snacks and beverages
Compensation and time off are great and many can leverage ""remotely working""","Outside of HQ little attention given to employees
Open office format, hotel desk/seating - no personal assigned desks
Employee development review process lacks overall and has to meaningful ties to compensation review.
Employee development suffers as mindset is towards finding someone else who can","Despite the departure of CEO, the company still needs to drive forward with a vision",3.0,2.0,2.0,2.0,4.0,1.0
Thu Mar 28 2019 22:37:36 GMT-0700 (Pacific Daylight Time), Operations Analyst,"Bellevue, WA",Current Employee ,Fun place to work... for the most part,I have been working at Expedia Group full-time for more than 5 years,1,"Health care benefits are good, retirement is just OK.",Pay isn't competitive with the market.,Find value in the people who deliver but choose to not play the politics game.,4.0,4.0,4.0,2.0,3.0,2.0
Fri Mar 22 2019 16:33:41 GMT-0700 (Pacific Daylight Time), Fraud Analyst,"Bellevue, WA",Current Employee ,Good stepping stone,I have been working at Expedia Group full-time for more than a year,3,"A way to get in the company without having much experience. Full benefits. The job is done by shifts. AM and PM. If you do PM you could go to school in the AM, while still earning a nice income for a college student.","You most likely will have to work weekends
Manager is terrible
You will feel like you don't really work at Expedia Group but a contractor of some sort",Better communication and transparency,4.0,4.0,4.0,3.0,3.0,1.0
Tue Mar 19 2019 00:37:04 GMT-0700 (Pacific Daylight Time), Product Manager,"Bellevue, WA",Former Employee ,Ok,I worked at Expedia Group full-time for more than a year,3,"Learnt how to pm, and easy to shine","Pay was garbage, even for a low role",,5.0,5.0,3.0,3.0,1.0,3.0
Fri Mar 29 2019 11:21:00 GMT-0700 (Pacific Daylight Time), Software Engineer,"Bellevue, WA",Current Employee ,Great and flexible place to work,I have been working at Expedia Group full-time for more than a year,,"The working pace is moderate and people are very friendly here,",Sometime is a little bit hard to contact to people,,5.0,5.0,5.0,5.0,4.0,5.0
Tue Mar 26 2019 20:19:10 GMT-0700 (Pacific Daylight Time),,"Boston, MA",Former Employee ,"fun and developing company, great post grad",I worked at Expedia Group full-time for more than a year,,"awesome company culture, good work environment",hard to grow in your position,,5.0,5.0,4.0,4.0,4.0,5.0
Fri Mar 22 2019 20:31:03 GMT-0700 (Pacific Daylight Time), Senior Systems Engineer,"Austin, TX",Former Employee ,"Great people and benefits, but ended up on the wrong team",I worked at Expedia Group full-time for more than a year,1,The people are almost all great. Very open communication. Work/life balance was great and the benefits were really good.,"I ended up on a team supporting legacy systems. I was hired in to do AWS, and instead worked on hardware provisioning, amongst other things. I held out hope that a spot would open up on another team, but it never did.",,5.0,5.0,5.0,3.0,4.0,5.0
Wed Mar 27 2019 08:55:38 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Great,I have been working at Expedia Group full-time for more than 5 years,,Great benefits and many opportunities within.,Need to continue to improve on innovation.,,4.0,5.0,5.0,5.0,4.0,4.0
Sat Mar 23 2019 14:28:26 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Great place to work,I worked at Expedia Group full-time,,"Great people to work with.
Interesting technical challenges.",lack of goal setting makes it hard to understand how you help the company goals,,4.0,5.0,5.0,3.0,3.0,5.0
Wed Apr 03 2019 18:58:37 GMT-0700 (Pacific Daylight Time), Associate Software Development Engineer,,Former Employee ,Average place to work,I worked at Expedia Group full-time,1,Great compensation and benefits are given.,Very fast paced culture with bad middle managers.,,3.0,2.0,2.0,2.0,4.0,3.0
Wed Apr 03 2019 07:55:45 GMT-0700 (Pacific Daylight Time),,,Current Employee ,"Its just a job, probably not a career for me",I have been working at Expedia Group full-time,,"Benefits package and PTO, little stress","Micromanagement, inflexibility of schedules, difficult to move up within company",,3.0,3.0,3.0,1.0,3.0,
Mon Mar 11 2019 22:50:02 GMT-0700 (Pacific Daylight Time),,"Bellevue, WA",Current Employee ,Proud Expedian,I have been working at Expedia Group full-time for more than 3 years,2,"I've been with Expedia for almost 4 years now, and my time here has been overwhelmingly positive. I feel very fortunate that I get to work on a team of wonderful individuals who motivate me on a daily basis. My manager is supportive and completely transparent, and I've had multiple career growth opportunities within my organization. There's a high level of trust within the department, and it's the most positive work environment I've ever experienced.

Work-life balance can't be beat and the benefits are solid. We're lucky that we get to work at an industry leader that sits at the intersection of technology, travel, and hospitality. I plan on staying at Expedia for years to come.","Compensation seems to be on the lower end compared to other leading technology companies. If we want to attract the best talent in tech, we need to pay them accordingly.","Continue to embrace the ""open and transparent"" culture you've set.",5.0,5.0,5.0,5.0,4.0,5.0
Fri Mar 22 2019 18:22:21 GMT-0700 (Pacific Daylight Time), Technical Product Manager,"Bellevue, WA",Current Employee ,An average place for average minds,I have been working at Expedia Group full-time for more than 3 years,4,"Good place for work life balance, but some of the tech senior management is extremely racist and has no work ethics.","It's a place where ones career growth is dependant on pleasing your leadership only, very badly structured place",,3.0,3.0,2.0,1.0,,
Wed Mar 13 2019 23:04:02 GMT-0700 (Pacific Daylight Time), Applications Engineer II,"Bellevue, WA",Current Employee ,My stay at Company,I have been working at Expedia Group full-time for more than 3 years,1,work life balance is pretty good and work pressure is minimal,"Inefficient Management and not processed oriented, everything is all over the place",,4.0,5.0,4.0,4.0,4.0,2.0
Tue Mar 12 2019 20:20:31 GMT-0700 (Pacific Daylight Time), Product Management,"Seattle, WA",Former Employee ,Was not my jam,I worked at Expedia Group full-time for more than a year,8,I am not sure if I liked the LOBusiness.," Average salary
- Management does not care about you
- I filed a discrimination and sexual harassment complaint with HR. No action ever is taken.",,3.0,4.0,3.0,5.0,3.0,2.0
Tue Mar 12 2019 21:08:28 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Great life-work balance,I have been working at Expedia Group full-time for more than a year,,Team are friendly. Work load is not high,Still use some old technologies,,4.0,5.0,5.0,4.0,4.0,3.0
Sat Mar 23 2019 12:37:41 GMT-0700 (Pacific Daylight Time),,, ,Confused in the direction they want to go.,I worked at Expedia Group,2,Work life balance is good. Interesting challenges in certain areas,Some groups still have bureaucracy. Growth is hard,,3.0,5.0,3.0,3.0,2.0,3.0
Sun Mar 10 2019 22:33:46 GMT-0700 (Pacific Daylight Time), Senior Analyst,,Current Employee ,wonderful place to work,I have been working at Expedia Group full-time for more than 3 years,,great leadership team to support,"Moving to downtown Seattle , commute a bit too much for east side employees",,5.0,5.0,5.0,5.0,3.0,5.0
Sun Mar 03 2019 21:57:46 GMT-0800 (Pacific Standard Time), Market Management,,Current Employee ,Salaries across org not aligned,I have been working at Expedia Group full-time,2,"Great company, but they think a fun, flexible work environment is a substitute for competitive pay.","Market Management is treated like a step-child compared to the rest of the company with regard to salaries, despite bringing in the majority of the company revenue.",Account managers do sales jobs and should receive sales compensation/commissions. Letters need to be re-evaluated and consistent across teams.,4.0,5.0,5.0,4.0,3.0,3.0
Mon Mar 11 2019 00:09:34 GMT-0700 (Pacific Daylight Time), Senior Software Development Engineer,"Bellevue, WA",Current Employee ,Working hard doesn't pay off,I have been working at Expedia Group full-time for more than 3 years,6,* large scope for projects,"* low total compensation relative to companies in the area
* managers are hesitant to let go of the low performers","Recognize the high performers, not just with lip service, but with compensation. You are losing some of your best and brightest to the competition and refilling the ranks with junior engineers who have not learned the fundamentals to good large scale architecture.",3.0,2.0,3.0,3.0,2.0,2.0
Wed Feb 27 2019 16:00:15 GMT-0800 (Pacific Standard Time), Director,,Former Employee ,Great Place to Work,I worked at Expedia Group full-time for more than 8 years,3,Significant growth opportunity in several areas of organization,Women are not consider for promotion as frequently as men,,4.0,3.0,4.0,4.0,5.0,4.0
Thu Mar 07 2019 04:22:02 GMT-0800 (Pacific Standard Time),,,Current Employee ,"Great company, truly believes in employees first!",I have been working at Expedia Group full-time,,"The leaders of LPS do a good job in enabling their employees to succeed. A lot of companies claim work/life balance, but this is the first company that I've seen that truly believes it.","Some of the internal tools are frustrating to use, but there is constant development on improving them.",,5.0,5.0,5.0,4.0,5.0,4.0
Fri Mar 15 2019 12:32:54 GMT-0700 (Pacific Daylight Time), Senior Director,"Dallas, TX",Current Employee ,It's changing but still good,I have been working at Expedia Group full-time for more than 10 years,3,"Benefits improve from year to year. They're pretty awesome, like 3 months paternity leave. 
Work life balance varies by organization but generally supportive of giving and taking as needed.
Culture varies drastically from team to team, so pick carefully. B2B is super favorable right now with growth and lots of leadership support.","For the past 1.5 years company has been ""tightening"" belt and making tough calls in many organizations. Hard to keep morale up in this situation. We're missing the big top-line growth days. 
Some organizations have little cliques of like-minded leaders. Diversity of thought isn't as readily accepted as you might think.
Poor leadership at the higher levels is not being addressed quickly enough. Although attrition rates may be at or below industry norms, they seem to be increasing YoY at least in some organizations.
Feels like a bit of a downward slope of late.",,3.0,4.0,3.0,4.0,5.0,3.0
Mon Mar 04 2019 21:04:51 GMT-0800 (Pacific Standard Time), Software Development Engineer,"Bellevue, WA",Current Employee ,Great Company,I have been working at Expedia Group full-time for more than 3 years,,"Great place to learn
Great culture","Doesn't pay at top of market, but decently competitive",,5.0,5.0,5.0,5.0,4.0,4.0
Mon Mar 04 2019 22:47:21 GMT-0800 (Pacific Standard Time), SDE2,"Seattle, WA",Current Employee ,Expedia review,I have been working at Expedia Group full-time for more than 5 years,,"good benefit, good culture, work life balance is good.",tech stack wasn't too impressive,,4.0,5.0,5.0,4.0,4.0,4.0
