date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Sat Aug 10 2019 08:47:40 GMT-0700 (Pacific Daylight Time),,, ,You’ll be just another cog in the gargantuan HP machine,I worked at HP Inc.,,"1. People. Coworkers were almost always great. 

2. Flexibility of work schedule. WFH and flexibility in working hours was great. 

3. Pay. I’ve yet to get a job that pays me even 64% if what I made at HP. 

4. Benefits Package. (PTO + insurance + retirement)

5. Company-provided equipment. (Laptops, monitors, etc) 

6. Empathy and compassion from management (depending upon your individual manager) if something tragic or traumatic happens. After the death of a parent, my boss let me take four weeks of paid bereavement leave that didn’t come out of my PTO balance.","1. The culture created by management. You’re just a cog in the gargantuan HP machine. HP cares not about your hopes and dreams or your career advancement. Even if you push hard for something like mentorship, which is something they promote, your requests will likely be ignored or pushed aside. 

2. Adherence to the bottom line creates job instability for employees. Sudden and unexpected layoff occur. I was “let go” and given fake reasons why. What it came down to was that I was laid off without HP calling it a lay-off so they didn’t have to report it, which would have been detrimental to the stock price. 

3. If you get laid off or let go, you won’t see it coming. I had a one-on-one scheduled with my manager. As we were walking to find a conference room, we chatted like it was any other day. Just chitchat. Then we walked into a conference room in a different building and he immediately hit me with the news I was being let go. When I questioned why, he gave me a made up reason related to my performance. When I challenged him and told me he was incorrect, he fumbled over his words and gave me a different reason that was equally made up. 

4. Lack of interaction with management. In the nearly five years I worked at HP, I can probably count on two hands the number of times I had real interaction (something beyond chitchat) with the two different managers for whom I worked. 

5. Also, if you accept a severance package, as I did, you will never be eligible for rehire. EVER. After working for HP for 4 years and just shy of 11 months, my severance package was a half a month’s pay, but no one ever told me I’d never be able to come back and my severance paperwork never indicated as much, either. 

6. Favoritism. This is definitely a problem. My first manager took the words of another person I worked with as the God’s honest truth when that person blamed me for a mistake she made. My manager never even asked me if I knew anything about the problem created by this other person. She just automatically assumed the problem arose because of me. I was told “you set us back weeks” after this other person mucked up some data she was analyzing for a new metric. This other person had asked me to look at the data and run a test, which I did exactly as she asked me to. I ran the test on literally 100 rows out of 100,000 rows for approximately 15 minutes and didn’t save anything. My second manager played favorites and I felt as if I had been “left behind” (for lack of a better term) while the other new hires I worked with were brought along much more quickly than I was. The other two new people on the team were given special treatment and paid special attention that I wasn’t. It helped if you were an athlete of some kind or if you liked mountain biking. That helped you “fit in” with the little clique created by my manager. Apparently I didn’t “fit in” because I didn’t join them on their mountain biking trek or their whitewater rafting trip one summer.",Shift a lot of your focus from stakeholders to employees. You’ll be more successful in the long run. Open the lines of communication and help employees achieve success.,2.0,5.0,1.0,3.0,5.0,2.0
Mon Jul 22 2019 12:47:09 GMT-0700 (Pacific Daylight Time), Services Operations Director,,Current Employee ,Great company to work for,I have been working at HP Inc. full-time for more than 10 years,,"Innovation, customer and employee oriented",Some aspects of the compensation program,,5.0,,,,,
Mon Jul 22 2019 11:05:44 GMT-0700 (Pacific Daylight Time), Field Sales Representative,,Current Employee ,Field Sales Representative,I have been working at HP Inc. full-time for more than 5 years,,"Flexible Schedule, Remote Worker, Face to Face interactions, Culture, Coworkers","Timely Pay, Quota Adjustment, High Pressure",,4.0,,,,,
Mon Aug 05 2019 07:46:15 GMT-0700 (Pacific Daylight Time), Talent Management,"Palo Alto, CA",Former Employee ,HP's great people / Young Leadership,I worked at HP Inc. full-time for more than 8 years,,The caliber of it's employees.,No executive presence and frequent restructuring or layoffs over 50.,"The greatest leaders lead with both head and heart. A bad quarter doesn't require a knee jerk reaction necessarily. There are other ways to take cost and work out of the system than cutting HR, Talent and Diversity.",3.0,1.0,4.0,3.0,5.0,2.0
Thu Jul 11 2019 13:23:44 GMT-0700 (Pacific Daylight Time), Product Engineer,"Corvallis, OR",Former Employee ,"Great work environment, but I don't trust the leadership",I worked at HP Inc. full-time for more than 5 years,2,"I worked with great people.
HP really encourages teamwork, collaboration, and having fun with your coworkers.
HP works hard to improve site and company sustainability.
HP supports diversity in all forms.
I learned a lot at HP and really enjoyed being a part of the team.","The company had a bad quarter and laid off a ton of people, and then asked whoever was left to do even more with less support. The layoffs also include a scorched-earth policy where former employees basically can't ever work for HP again. 
The company uses a lot of contract workers in places where they're basically regular employees who aren't paid as well.
Generally, I don't trust the decisions that HP's leadership makes.",,4.0,4.0,5.0,5.0,4.0,1.0
Mon Jul 15 2019 18:12:00 GMT-0700 (Pacific Daylight Time), Manufacturing Technician IV,"Corvallis, OR",Former Employee ,Wonderful culture,I worked at HP Inc. full-time for more than a year,,The culture is very pro employee. Great pay. great people.,At times the workload was pretty intense.,Keep doing what your doing.,4.0,4.0,5.0,4.0,5.0,4.0
Mon Aug 19 2019 20:40:56 GMT-0700 (Pacific Daylight Time), Vice President Ops,,Former Employee ,HP,I worked at HP Inc. full-time,,no response to this question,this too requires longer answers,,1.0,,,,,
Sat Jul 13 2019 14:46:06 GMT-0700 (Pacific Daylight Time), Reliability Engineer,,Former Employee ,Shadow of a Once Great Company,I worked at HP Inc. full-time for more than 10 years,,They care about their people. Lots of perks. Great atmosphere with supportive colleagues. Not a competitive environment among peers.,Pressure is increasing as business success is dwindling. Profit oriented business model is forcing layoffs which exacerbates the problem of too few people to do too much work. Sadly I don't see this turning around.,Stop trying to do everything under the sun with TIJ. The time for that technology is limited and if you don't have something else to fall back on it will be disaster. Start supporting other ideas and projects instead of just canceling them.,4.0,4.0,5.0,4.0,4.0,2.0
Mon Jul 08 2019 17:52:47 GMT-0700 (Pacific Daylight Time), Human Resources Manager,"Palo Alto, CA",Current Employee ,Great company to work for,I have been working at HP Inc. full-time for more than 3 years,1,I work with smart colleagues and leaders. My work is interesting and new opportunities are always available. Innovative approaches are encouraged. Work/life balance is honored.,"Being a global company has its challenges, particularly in terms of time zones.",,5.0,5.0,5.0,5.0,4.0,5.0
Mon Jul 22 2019 21:40:25 GMT-0700 (Pacific Daylight Time), Rec Manager,,Former Employee ,Good time overall,I worked at HP Inc. full-time for more than a year,,"Flexible schedule, not boring, good stuff all around",None I can think of,,3.0,,,,,
Wed Jul 03 2019 12:55:54 GMT-0700 (Pacific Daylight Time), Administrator,,Former Employee ,Good working enivroment.,I worked at HP Inc. full-time for more than a year,,"Good pay and I was apart of a sociable, hardworking team",The hours were something I didn't like,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Jul 12 2019 09:46:22 GMT-0700 (Pacific Daylight Time), Director,,Current Employee ,HP Inc,I have been working at HP Inc. full-time,,"Flexible work schedule, good company culture",Sometimes need to find creative solutions to the challenges that legacy systems can pose.,,3.0,,,,,
Sat Jun 22 2019 20:13:55 GMT-0700 (Pacific Daylight Time), Firmware Development Intern,,Former Employee ,Informative experience,I worked at HP Inc. part-time,,"Very helpful coworkers, ready to answer questions at any time",Nothing much to improve at present,,4.0,,,,,
Sat Jun 29 2019 06:51:36 GMT-0700 (Pacific Daylight Time), Senior Software Security Engineer,"Boise, ID",Former Employee ,Good and Bad,I worked at HP Inc. full-time for more than 10 years,1,Interesting work. Great tools and resources. Great low level managers.,Beware of the big corporation with no regard for hard working loyal employees.,"Realize hardworking and high performing individuals cost money but are great for the business and worth the cost of their leadership, experience and skills.",3.0,2.0,2.0,2.0,3.0,1.0
Fri Jun 14 2019 07:52:25 GMT-0700 (Pacific Daylight Time)," Director, Product Management","San Francisco, CA",Former Employee ,Great teams and strong business culture based on customer and metrics,I worked at HP Inc. full-time for more than 5 years,,great team culture and passion for the brand and customer,management could be more agile in staffing critical projects,,5.0,5.0,5.0,5.0,4.0,4.0
Thu Jun 06 2019 11:26:04 GMT-0700 (Pacific Daylight Time), Global Product Manager,"Houston, TX",Current Employee ,Solid leadership amid crises,I have been working at HP Inc. full-time for more than 3 years,1,"The people who work at HP are top notch. You won't find this type of community anywhere else - helping folks be their best is the mindset here. Not only that, but there's a ton of room to learn and make mistakes. I've been here for a few years, right out of college, and the number of growth opportunities here are numerous. Keep in mind, you have to roll up your sleeves and be ready to work hard for the reward.","Systems and processes will be the pitfall of HP if something isn't done soon. Everything is homegrown, and can't be dynamically changed. In order to ""Keep Reinventing"" I need to be able to do my work in an efficient manner. I can't think or work strategically if I'm too busy trying to address current issues.","Management is already taking action, but keep pressing on how we're transforming to be more agile. There's so much innovation within HP, but when rubber meets the road, it's cumbersome to bring it to market.",5.0,5.0,5.0,4.0,3.0,5.0
Wed Jun 05 2019 14:05:39 GMT-0700 (Pacific Daylight Time),,"San Diego, CA",Former Employee ,Great Company,I worked at HP Inc. full-time for less than a year,1,"Pay, helpful employees, amazing projects",Right now the stability of SD office is shaky.,,4.0,3.0,4.0,3.0,5.0,3.0
Thu Jun 06 2019 09:17:45 GMT-0700 (Pacific Daylight Time),,"Houston, TX",Current Employee ,Good,I have been working at HP Inc. full-time for more than a year,,Growth mindset influenced from the top down,Inconsistent tools and structures amongst groups.,,4.0,3.0,4.0,3.0,4.0,4.0
Mon Jun 17 2019 19:28:45 GMT-0700 (Pacific Daylight Time), Quality Program Manager,,Current Employee ,Provided Opportunities For Growth for the 1st 20 years,I have been working at HP Inc. full-time for more than 10 years,1,Great place for engineers and managers,HP keeps cutting back on their resources and do not take care of their employees (like finding internal positions which limits the growth of talent),Knowledge cannot be treated like a thing that can be used as a pawn to cut.,3.0,3.0,5.0,2.0,4.0,1.0
Tue Jun 04 2019 09:41:48 GMT-0700 (Pacific Daylight Time), Business Development Manager,"Miami, FL",Current Employee ,Best company I have ever worked for,I have been working at HP Inc. full-time for more than 8 years,,"Incredible company to work for, amazing perks, great mentorship. I have been with the company more than 10 years and I feel so blessed of working here.","If you live in a city where there is no office, is very hard to move up.",,5.0,5.0,5.0,5.0,5.0,4.0
Fri May 31 2019 15:01:30 GMT-0700 (Pacific Daylight Time), Designer,,Former Employee ,"Great opportunities, rough workflow",I worked at HP Inc. full-time for less than a year,,"The people were great to work with, both those that were part of my team and those I ran into walking around the campus. Laid-back but still a hardworking environment. Projects were a welcome challenge. Team members and management were intelligent, creative, skilled, and inspiring.",The major con was the short layoff notice due to budgets as my team neared the end of a large project. The overall organization of projects got rocky at times and downright confusing other times.,,4.0,4.0,5.0,4.0,4.0,5.0
Sun Jun 09 2019 17:18:10 GMT-0700 (Pacific Daylight Time), Marketing,"San Diego, CA",Former Employee ,Was a great company ... don't trust them anymore,I worked at HP Inc. full-time for more than 8 years,1,"Great products, large infrastructure, renown brand","Constant reorgs & workforce reductions, low pay increases, bonus inconsistent, business headwinds affecting one division impact all divisions. Career development is completely on the employee with little to no guidance.","Recognize talent and experience, invest to keep them. Realize that recent grads will take 1-2 years to get up to speed, and likely won't stick around due to the bloated layers.",3.0,4.0,4.0,2.0,3.0,4.0
Mon Jun 10 2019 19:43:49 GMT-0700 (Pacific Daylight Time), Corporate Strategy Manager,,Current Employee ,Worst manager I've ever worked for,I have been working at HP Inc. full-time for more than a year,,Most teams appeared very laid back and had work life balance,"Weekend work, no respect for personal time","People don't leave companies, they leave bad managers.",2.0,,,,,
Tue May 21 2019 21:16:46 GMT-0700 (Pacific Daylight Time), Partner Business Manager,,Current Employee ,Great place to work,I have been working at HP Inc. full-time for more than 3 years,,Great opportunity to work with a great team and company that cares about you as an individual,Limited room for upward advancement,,5.0,5.0,5.0,4.0,3.0,4.0
Wed Jun 05 2019 19:09:46 GMT-0700 (Pacific Daylight Time), Senior Financial Analyst,,Current Employee ,Hp.com,I have been working at HP Inc. full-time,,Easy work culture don't need to do much to be a high performer,"Too large, and disorganized for real",,2.0,,,,,
Tue May 21 2019 15:18:28 GMT-0700 (Pacific Daylight Time), Engineer,"Germany, TX",Current Employee ,Good company to work in,I have been working at HP Inc. full-time for less than a year,,Good company to work in,Very competitive and small rest,,4.0,3.0,3.0,5.0,5.0,3.0
Tue Jun 04 2019 18:12:07 GMT-0700 (Pacific Daylight Time), Commercial Notebooks Product Manager,"Houston, TX",Current Employee ,Good place to start your career,I have been working at HP Inc. full-time for more than a year,," ability to switch departments and pursue different positions 
- competitive salary/benefits"," long hours/poor work life balance at times
- constant re-orgs
- too political 
- little autonomy",,3.0,3.0,2.0,4.0,4.0,2.0
Mon May 20 2019 10:34:16 GMT-0700 (Pacific Daylight Time), Account Manager,"Boise, ID",Former Employee ,Great Company,I worked at HP Inc. full-time for more than 3 years,,"Great Team, Great Environment, Good lead generation",Tended to have troubles figuring out commissions and career advancement outside our doors seemed to be difficult,,4.0,4.0,5.0,3.0,5.0,4.0
Sun May 26 2019 21:17:44 GMT-0700 (Pacific Daylight Time),,,Former Employee ,It's not one company,I worked at HP Inc. full-time for more than 10 years,2,"It's not one company. It's like a 1000 companies rolled into 1. It's a great place to learn if you grow from one business unit to another, from one role to another. You cannot run out of things to learn.","It's luck driven. If you are lucky to have good management, everything is great. If you have the bad luck to report under a bad management - good luck. Pressure is high especially when the external environment is bad - this leads to bad executive managers showing their lack of understanding of the business. Bad decisions then lead to very bad things happening for the business, for the employees, and then finally themselves. HP used to pride itself for paying amongst the leaders, no more. Previous hits like the audio oscillator, calc, hp3000, inkjet, laser, etc... will not drive the company into the future. The recent breakup into HP Inc, HPE, and DXC... not sure if that is smart. The HP way has been flushed down the toilet in recent years, especially in Asia.",,3.0,1.0,3.0,3.0,3.0,2.0
Wed May 15 2019 13:58:09 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Boise, ID",Current Employee ,Great Place to work,I have been working at HP Inc. full-time for more than 8 years,,"Great work - life balance, great benefits, opportunity to move around.",Large company with convoluted messages from management.,Be clear about business strategy.,4.0,5.0,3.0,5.0,5.0,3.0
Wed May 15 2019 14:20:23 GMT-0700 (Pacific Daylight Time), Demand Planner,"Palo Alto, CA",Former Employee ,"Great Culture, not much upward mobility",I worked at HP Inc. full-time for more than 5 years,,eCommerce had a cooperative and caring culture,Not much upward mobility. A lot of leadership positions came from outside.,,4.0,5.0,5.0,3.0,3.0,4.0
Tue May 21 2019 10:36:00 GMT-0700 (Pacific Daylight Time), Software QA Engineer,"Palo Alto, CA",Current Employee ,Minimum benfits,I have been working at HP Inc. full-time for more than 10 years,2,"401K match, volunteering opportunities, work life balance is okay - at times no work and sometimes it gets crazy with urgent issues.","No snacks or drinks, no cups to drink water, free coffee that sucks, bad cafeteria, lack of motivation since they are slowly shifting everything to Houston and Taipei. Biased management - they will have parties on other site but ignore Palo Alto. Salary hikes are joke (1%-2%), bonus mostly 3%, if company does well (which is rare) then 5%. Minimum internal promotions/growth - they just hire people from outside to be managers, lots of layoffs every cycle. Extremely negative environment to work in - all my friends slowly got laid off with no replacement.","Bay area is the birth place of HP. Please try to preserve it. Value your loyal employees who have worked years for you, instead of laying them off with poor severance package and benefits.",2.0,3.0,1.0,1.0,2.0,1.0
Tue May 07 2019 10:04:11 GMT-0700 (Pacific Daylight Time), Tech Support for Elite,"Rio Rancho, NM",Former Employee ,Tech support for elite,I worked at HP Inc. full-time for less than a year,,"Great pay and nice place to work, everyone I worked with on the floor for the most part was great.",Be careful of management. They don't care if you have health issues. They will let you go even if you have a doctors note,Try to be more understanding if your employees have health issues.,4.0,3.0,3.0,3.0,3.0,3.0
Mon May 20 2019 09:49:08 GMT-0700 (Pacific Daylight Time), Software Engineer,"Boise, ID",Former Employee ,Amazing people in an overly political environment,I worked at HP Inc. full-time for more than 5 years,1,"Brilliant people, decent benefits, work from home availability, supposedly flexible work hours though that hinges entirely on how ""old school"" your manager is. This is a really great place to go if you are NOT a starting engineer, as they have little interest in developing talent and new engineers are the first on the chopping block.","Toxic workplace created by management, incredibly political, all decisions lead by out of date engineers that are brilliant but unwilling to take in new or updated technology.","Piling work onto older, experienced engineers and not giving younger engineers a chance to develop is a reoccurring problem. Many lower level managers don't think much of the ""HP Way"" and punish their teams for having flexible hours, despite what upper management says. Many of them also like to offer internships with no plans to hire in the future.",2.0,3.0,3.0,2.0,4.0,1.0
Mon May 06 2019 03:06:20 GMT-0700 (Pacific Daylight Time),,,Former Employee ,good company to work with,I worked at HP Inc. full-time,,good work environment and culture,not so great opportunities for career growth,,4.0,,,,,
Fri Jun 07 2019 16:45:01 GMT-0700 (Pacific Daylight Time), Director,,Current Employee ,"Disorganized, intellectually deficient, and cheap company",I have been working at HP Inc. full-time for more than a year,1,"Free trips, food, and other perks","It appears other than the bright folks that are working on developing new products for HP, the regular employees especially the middle management and above are the most pathetic folks I have ever met. Their fixation is on the wrong things to cover their inept and inadequate leadership skills in running a firm in one of the most competitive industry. All levels of the management structure are highly hierarchical, simply content with taking from support staff (or individual contributors) without even showing any level of appreciation.

The dribble they masquerade as a strategy is nothing but fluffy good feeling hogwash that hide the lack of substance that underlies a firm that is serious about competition and creating value for stakeholders.",If you have a choice to work elsewhere please do so.,1.0,1.0,1.0,1.0,1.0,1.0
Mon Apr 29 2019 13:51:19 GMT-0700 (Pacific Daylight Time), Talent Acquisition Advisor,"Houston, TX",Current Employee ,Proud to be a member of this Outstanding Organization,I have been working at HP Inc. full-time for more than 3 years,1,"Work life balance, Opportunity to Grow, Positive Environment, Amazing Culture, Ability to be challenged as an individual and contribute to a team, Company is concerned about their employees and the world where we live",Too many great opportunities to have enough time to fit it all in!!,,5.0,5.0,5.0,5.0,5.0,5.0
Fri May 03 2019 07:29:12 GMT-0700 (Pacific Daylight Time), Senior Project Manager,"Boise, ID",Former Employee ,"Solid values, good people, fair compensation and benefits",I worked at HP Inc. full-time for more than 8 years,,"Good career progression, good people, benefits","A little slow in industry, red tape",,4.0,4.0,4.0,4.0,4.0,3.0
Wed May 01 2019 13:05:06 GMT-0700 (Pacific Daylight Time), Software Developer,"Corvallis, OR",Current Employee ,Great place to work!,I have been working at HP Inc. full-time for more than 10 years,,Great flexibility on work schedule!,Somewhat limited opportunities for growth.,,4.0,5.0,4.0,3.0,4.0,4.0
Tue Apr 30 2019 12:02:33 GMT-0700 (Pacific Daylight Time), Communications Strategist,"Vancouver, WA",Current Employee ,"The right priorities, healthy culture, strong leadership",I have been working at HP Inc. full-time for more than a year,,"HP is full of tremendously talented people who are genuinely committed to each other's growth and success. It's a culture that puts people first and leads with integrity, humility, and empathy. 
-The work is meaningful and just the right level of challenging. 
-Frequent constructive feedback on performance. Growth mindset is taking hold across the organization, emphasizing the importance of continuous growth, taking risks, and figuring stuff out. 
-Employees are recognized and rewarded not only for what we do, but how we do it. Getting results is important, but not at the expense of our core values or business priorities. 
-Boundless opportunities to stretch into new areas, take on new responsibilities, and explore potential career paths. 
-The executive leadership team is clear about expectations, shares information with transparency, holds themselves accountable for results, and works to make sure employees have what they need to be successful. 
-Companywide commitment to sustainability, diversity & inclusion, and learning & development is inspiring and demonstrates that HP wants to be more than a financially successful enterprise. It's a company with purpose and a heart out to improve lives and communities.","Strong bias toward collaboration can gum up the decision-making process. 
-Some senior managers focus too much on managing tactical details rather than ensuring alignment with strategic vision and goals.","Identify and retain our strong talent. 
-Recruit and hire the next generation of technical gurus. Maintain HP's emphasis on meaningful innovation. 
-Strongly encourage and empower faster decision-making among employees beneath middle to upper management.",5.0,4.0,5.0,5.0,4.0,5.0
Tue Apr 30 2019 12:07:34 GMT-0700 (Pacific Daylight Time), Senior Director,"Denver, CO",Current Employee ,Can’t say enough good things ...,I have been working at HP Inc. full-time for more than 8 years,,Amazing people. Strong leadership. Great culture. Ability to innovate and realize your career goals. Leaders are humble and gracious. Focus on the customer.,"Like all companies, I’m sure there are downsides. Fortunately, I work in an environment that encourages you to talk about those downsides and works to resolve.",Keep doing what you are doing.,5.0,4.0,5.0,5.0,5.0,5.0
Tue Apr 30 2019 12:22:12 GMT-0700 (Pacific Daylight Time), Global Program Manager,"Vancouver, WA",Current Employee ,Awesome place to work!,I have been working at HP Inc. full-time for more than 10 years,,HP pays attention to the market and trends in employee experience and customer needs. The company is forward-thinking and we're happy to have 5 generations in the workforce. Diversity of employees is valued and highly leveraged to make it a great place to work and so we can deliver the best to our customers. Dion is an excellent and vibrant leader!,None that I can think of at the moment.,Keep going in the direction we're currently headed.,5.0,3.0,5.0,5.0,5.0,5.0
Tue Apr 30 2019 12:40:04 GMT-0700 (Pacific Daylight Time),,"San Diego, CA",Current Employee ,Great place to learn and grow,I have been working at HP Inc. full-time for more than 10 years,,Quality of leaders and managers; Expertise and collaboration with my colleagues; Culture that makes me proud to work here; Meaningful work and a commitment to have a positive impact on Sustainability.,Agility and adaptability is sometimes hindered by lack of process and tools. We could do so much more if we got serious about creating processes and infrastructure that enable agility and future-proof the business.,,5.0,5.0,5.0,5.0,4.0,5.0
Tue Apr 30 2019 12:49:22 GMT-0700 (Pacific Daylight Time),,,Current Employee ,A company that's truly reinventing itself,I have been working at HP Inc. full-time for more than 8 years,,"Amazing and tangibly positive culture! Also: talented, smart, helpful colleagues; great products and company strategy; commitment to making a sustainable impact",Tendency to focus on what's urgent vs. what's important--everything is someone's top priority.,,5.0,4.0,5.0,4.0,4.0,5.0
Tue Apr 30 2019 13:27:55 GMT-0700 (Pacific Daylight Time), Designer,"Vancouver, WA",Current Employee ,"Excellent culture, innovation, and challenges to keep you growing.",I have been working at HP Inc. full-time for more than 3 years,,"Working at HP is my best career experience to date. Coworkers are stellar to collaborate with, all the way through management. Managers provide guidance during challenges while keeping open to your feedback or input, and acknowledge your work. Very collaborative. Proud of the technology, diversity, and sustainability consciousness of HP as well. Great community volunteer opportunities throughout the year. Winning culture! The tech and mindset of the people here is outstanding, and have much to contribute to society. Very honored to be part of this innovative company that has much to offer to people, inside and out. I highly recommend HP.",Only con was how long it took me to find and get into HP!,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Apr 30 2019 13:30:29 GMT-0700 (Pacific Daylight Time), Communications Manager,"Vancouver, WA",Current Employee ,I may have found my forever company,I have been working at HP Inc. full-time for more than 3 years,,"Really cool products. 
Great career opportunities because of its size and commitment to developing employees.
Smart executives.
Flexibility.
We have values that mean something in our day-to-day work.",Competency is rewarded with more work. :),Remain transparent and continue including employees in decision making. Keep investing in manager training.,5.0,3.0,5.0,5.0,4.0,5.0
Tue Apr 30 2019 15:24:49 GMT-0700 (Pacific Daylight Time),,,Current Employee ,I've found my forever home at HP,I have been working at HP Inc. full-time,,"World-class peers and managers, inspiring work, a leadership team that regularly interfaces across the company, options for remote work, lateral and horizontal growth opportunities, unbeatable company culture, and an amazing mission to make technology that makes life better for everyone, everywhere.",Work-life balance is tough to maintain with the workload. HP champions this balance but has high expectations for output from each and every employee. Be prepared to put in lots of hours.,"Companies generally offset long working hours with ample PTO; I wish HP would follow suit. Other than that, keep up the excellent job!",5.0,3.0,5.0,5.0,4.0,5.0
Tue Apr 30 2019 15:15:51 GMT-0700 (Pacific Daylight Time), COE,"Vancouver, WA",Current Employee ,Full speed ahead,I have been working at HP Inc. full-time for more than 10 years,,"People, community, networks, job opportunities, growth mindset","Complexity, processes, tools, lack of alignment, not nimble, lack of empowerment to change beyond local area","Simplify the complex, Empower people, Take a longer view than just the next quarter",4.0,4.0,5.0,5.0,2.0,3.0
Mon Apr 29 2019 10:40:03 GMT-0700 (Pacific Daylight Time), Senior Executive Recruiter,"Palo Alto, CA",Current Employee ,Commitment to Employees is high. The HP Way is alive.,I have been working at HP Inc. full-time for more than 3 years,,"Strong work/life balance. Positive, upbeat, friendly environment. Co is big on employee engagement and recognition.",Mostly West Coast locations - having more east coast presence could be beneficial.,,5.0,5.0,5.0,5.0,4.0,5.0
Mon Apr 29 2019 11:28:27 GMT-0700 (Pacific Daylight Time), Global University Hiring Leader,"Atlanta, GA",Current Employee ,HP Inc is a company that TRULY cares about its employees,I have been working at HP Inc. full-time for more than 10 years,,"I've worked here for almost 20 years and wouldn't work anywhere else! HP Inc is a GREAT company filled with smart, ambitious employees who work hard to do the right thing everyday. This company truly cares about its employees; new programs are introduced every year, to improve the employees' experience and sense of value.","We receive a LOT of applications so it can ""feel"" hard to get selected for an interview or job; if you're TRULY interested in working for HP Inc, then keep at it, keep applying, keep networking - it WILL happen!",,5.0,4.0,5.0,5.0,5.0,5.0
Mon May 13 2019 07:59:56 GMT-0700 (Pacific Daylight Time), Analyst,"Rancho Bernardo, CA",Current Employee ,Good people,I have been working at HP Inc. full-time for more than 10 years,,"Flexible schedule, good people in immediate work group.","Shrinking US presence, no growth opportunities",,3.0,5.0,5.0,1.0,3.0,2.0
Sat Apr 27 2019 14:19:48 GMT-0700 (Pacific Daylight Time), Human Resources Manager,"San Diego, CA",Current Employee ,"Strong culture, incredible people, and tremendous growth opportunities",I have been working at HP Inc. full-time for more than 10 years,,"Our culture evokes a sense of community and belonging in a fun, supportive, and connected environment. You can get involved in a variety of activities outside your core role and build your network beyond the people you work with on a regular basis. The work is challenging and meaningful. You are encouraged to think creatively and to be innovative--ask questions, challenge the status quo, take some risks, and explore the possibilities. Career and personal growth is available through formal and informal development programs, coaching and mentoring, on-the-job learning, and stretch assignments. I enjoy partnering with people around the world. Leadership is inspired at every level. I've been here more than 10 years, and I've never been more proud of who we are as a company. I can't imagine working anywhere else.","Depending on your role, there can be a high volume of work so you must be able to think of work and life in an integrated way.",,5.0,4.0,5.0,5.0,5.0,5.0
Sat Apr 27 2019 14:41:36 GMT-0700 (Pacific Daylight Time), Operational Process Management Analyst IV,"Houston, TX",Current Employee ,HPI - A great career choice,I have been working at HP Inc. full-time for more than 10 years,,"* Opportunities for advancement
* Opportunities to expand current job role and responsibilities
* Management team that is responsive and proactive to employees
* Co-workers are supportive",* the 50+ hour work week,,5.0,3.0,5.0,5.0,5.0,5.0
Fri Apr 26 2019 07:37:18 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Still thriving after 80 years,I have been working at HP Inc. full-time for more than 10 years,,"Open Door policy
Flexible working hours
Good vibe",None to call out at this point in time.,,5.0,5.0,5.0,4.0,3.0,5.0
Thu May 09 2019 10:07:06 GMT-0700 (Pacific Daylight Time), Partner Business Manager,"Rio Rancho, NM",Current Employee ,Good & Bad- Culture is changing in 2019,I have been working at HP Inc. full-time for more than 5 years,,"HP Inc has a history of being a great place to work. They pay well, they offer a competitive commission structure, good benefits and typically good management who care about their employees. I enjoy the job although it is extremely challenging. Diversity is a perk.","Commission structure and reporting are muddy (very unclear). They can take back commission paychecks at any time, for any reason and it's hard to prove they are wrong. Upper management seems to be extremely stern and only care about numbers and bottom line. They are still laying off employees with work force reductions for no rhyme or reason other than getting rid of management other upper management does not like on a personal level. I am always afraid I will lose my job. This is not a company to work for long-term as most of the 25-30+ year employees are laid off at the drop of the hat for being too expensive in favor of hiring on low-cost college grad's.","Stop with the work force reductions, go back to a culture of managers who care about employees. Outwardly we are focusing on women's rights and diversity + inclusion but inwardly management is cutting out women from leadership with work force reductions and re-organizations.",3.0,4.0,2.0,3.0,4.0,2.0
Wed Apr 24 2019 10:35:25 GMT-0700 (Pacific Daylight Time), Technician,"Alpharetta, GA",Former Employee ,Good,I worked at HP Inc. full-time for less than a year,,Great managers great culture good,"Sinking ship, moving employees elsewhere",None that I can think of.,5.0,5.0,5.0,5.0,5.0,5.0
Tue Apr 23 2019 07:55:55 GMT-0700 (Pacific Daylight Time), Training Program Manager,"Houston, TX",Current Employee ,Feels good to work inside such a great culture!,I have been working at HP Inc. full-time for more than 10 years,,"Everyone is encouraged to take risks and make mistakes. As long as you are growing and learning, it is all positive. This environment makes me want to be my best, most honest self and trust my instincts.","It is a big company, so you can feel small, but that is a perception. There are many tools, processes and people to help you find your path.",Keep focusing on what works well.,5.0,5.0,5.0,4.0,4.0,5.0
