date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wed Aug 08 2018 06:43:52 GMT-0700 (Pacific Daylight Time),,,Former Employee ,account exec,I worked at Dropbox full-time,,innovative and upcoming if looking for excitement,chaotic at times......because new,,3.0,3.0,3.0,4.0,3.0,3.0
Thu Jul 19 2018 21:25:40 GMT-0700 (Pacific Daylight Time),,,Former Employee ,"Political culture, constant re-orgs, not a great place to start your career",I worked at Dropbox full-time,7,"Meals are the best part of working here, they splurge on food and happy hour
-Brand name company although quality of hires and work has declined in recent years
-Smart, fun coworkers","Culture is extremely not transparent, decision making is concentrated to those who have been at the company longer
-Surface level nice people",,3.0,3.0,3.0,3.0,2.0,3.0
Tue Jun 19 2018 23:28:10 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Great Place to Work,I have been working at Dropbox full-time,3," Open and friendly work culture. A very inclusive and thoughtful work place where everyone can feel at home
- Very strong perks
- Competitive comp"," Slow to make important product and strategy decisions. Makes decisions by committee, not by executive vision
- Certain teams have incredible influence despite very little actual influence on the business","Don't worry about appeasing everyone. Learn to execute quickly, especially on near-term objectives. There's no need to overplan and do so much work about work",4.0,,,,,
Sat Jun 09 2018 21:09:39 GMT-0700 (Pacific Daylight Time),,"San Francisco, CA","Software Engineer in San Francisco, CA",Excellent company,I have been working at Dropbox for more than 3 years,," Excellent company 
- Got most things right", Staying for a really long time makes you run into incompetent members of the leadership,,5.0,5.0,5.0,4.0,5.0,3.0
Tue May 29 2018 22:19:06 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Solid place to work,I have been working at Dropbox full-time,,"People and culture are as good as you'll find. Smart, motivated, largely apolitical.","Food is too good, you get fat if you're not careful.",,5.0,4.0,5.0,5.0,5.0,4.0
Sat May 19 2018 22:56:14 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Great company,I have been working at Dropbox full-time,,"Culture, people, benefits, opportunity for advancement",Constant change can be negative for some,,5.0,5.0,5.0,4.0,5.0,5.0
Mon May 14 2018 18:10:27 GMT-0700 (Pacific Daylight Time),,,Former Employee ,A+,I worked at Dropbox full-time,1,Just loved working there. People were incredible. Company made very values-based decisions. Technical competency super high.,"Becoming a mature company. Not as much opportunity as there used to be, but prob still good relative to stable companies.",Don't let going public make you too short-cited.,5.0,5.0,5.0,5.0,5.0,5.0
Sat May 12 2018 21:08:55 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,,Current Employee ,Great!,I have been working at Dropbox full-time for more than a year,1,Autonomy. Still feels small enough. Great food. Lots of problems still to solve.,"Lots of problems to still solve, some would prefer the hard problems were solved already.",,5.0,5.0,5.0,5.0,5.0,5.0
Tue May 22 2018 19:28:21 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Stressful,I have been working at Dropbox full-time,1," Pay
- Location 
- Free food"," Stressful deadlines 
- Competitive coworkers
- Strict bosses",,3.0,,,,,
Sun May 13 2018 22:45:29 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Lots of Energy but Often Misdirected,I have been working at Dropbox full-time,,"Really smart, passionate people in all facets of the job. Food and soft benefits are fantastic and unrivaled by most other companies.","Unfortunately, being in a crowded market requires us to make product bets that often turn out to be dead ends or put pressure on backend infrastructure.",,4.0,4.0,3.0,4.0,4.0,3.0
Tue Apr 10 2018 21:22:32 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Francisco, CA",Current Employee ,Great working enviorment!,I have been working at Dropbox full-time for more than a year,2,love the people. My manager is awesome. Amazing 5 star food everyday is nice too,"can be a bit chaotic. Still feels like a fast-moving culture despite the size, but this can make you miss the stability",,5.0,5.0,5.0,5.0,5.0,5.0
Thu Apr 12 2018 18:37:35 GMT-0700 (Pacific Daylight Time), Developer,"San Francisco, CA",Current Employee ,"Great company, not so great lower management",I have been working at Dropbox full-time for less than a year,7,"Amazing benefits
Flexibility to work from home
Smart people
Teammates feel like family
Relaxed/comfortable environment
Great product!!!","Weak lower/middle level management
Scattered processes
Inconsistent / biased performance reviews and ratings
Too much work about work
Some teams are very short-staffed","I would love my job at Dropbox if I felt like my time was well spent on the job I was hired for, and if lower/middle level managers were stronger. Lack of strong team leadership from managers, being short-staffed, and going through ever-changing processes make work stressful and take away any possibility of going above and beyond with innovation. Putting out fires is the norm , and that makes me feel very uncomfortable and unmotivated at times. I don't feel like I'm growing in my career.

Overall Dropbox is an amazing company. I love the product, the C-level management team is fantastic, and I've met some great friends and coworkers. I hope processes improve and resourcing is more appropriately fitted to each group that needs support.",3.0,5.0,5.0,3.0,5.0,4.0
Wed Mar 28 2018 09:49:29 GMT-0700 (Pacific Daylight Time), Sales,,Former Employee ,"Exceptional Company, Exceptional People",I worked at Dropbox full-time for more than a year,4,"A company that truly values its people. It's so rare to work in such a caring and kind environment. The group of folks that Dropbox recruits are innately collaborative and open-minded. I know that this culture has been maintained by the people in senior management and they have been cautious about adding the right talent.

I'm so glad to have been part of the team and look back fondly on my time spent there.",Some career paths are not as developed as they should be. It would be great for more junior folks to have an idea of what their futures could look like.,Keep up the great visibility to employees in all offices. It was great getting color on how executive decisions are made.,5.0,5.0,5.0,5.0,4.0,5.0
Sat Mar 24 2018 22:39:43 GMT-0700 (Pacific Daylight Time), Software Engineer,"Seattle, WA",Current Employee ,.,I have been working at Dropbox full-time for more than 3 years,7,"Really strong engineering team. Teammates are curious and competent. I enjoy knowing that any random person I meet on a cross-functional project will generally be a pleasure to work with.

Plenty of big challenges to sink your teeth into. If you're up for the task, career growth has a stellar trajectory.

Work-life balance is excellent both on a weekly basis and regarding vacation. Unlimited vacation lives up to its claims here.","Managers frequently come from engineering which leads to uneven quality. This is both a cause and symptom of high churn at the lower levels of management -- bad if you subscribe to the idea that people work for good managers, not jobs. Let's just say that you should really like the job.

Lots of competitors in the space. Unfortunately the heavy hitters are closer to existential threats rather than healthy rivals.

While the core systems are robust, duplicated efforts, wildly changing technical strategy, and poor knowledge-sharing abound. The same kind of self-defeating chaos that politics would generate at a larger company arises here naturally due to ... dare I reuse that startup cliche ... growing pains.

Poor retirement matching.","Control the quality of lower management more carefully.

Outline a stronger technical and product strategy with a time horizon of greater than a year. While it's nice that so many of our recent innovations have come out of random engineers hacking around, it does diminish confidence in leadership's ability to, you know, lead.

The recent rebranding, which appears to have been driven from the top down, makes my eyes bleed.

The core business has been and is doing well, so good job so far.",4.0,5.0,4.0,5.0,4.0,3.0
Sun Mar 18 2018 18:16:37 GMT-0700 (Pacific Daylight Time),,"San Francisco, CA",Current Employee ,Overall great company to work for within the tech industry,I have been working at Dropbox full-time,1,"Great onboarding process, very supportive team/culture/environment, and excellent benefits.",One con for some is the fast paced environment which I personally do not mind.,,5.0,,,,,
Thu Mar 08 2018 15:20:21 GMT-0800 (Pacific Standard Time),,"San Francisco, CA",Current Employee ,Great Company Doing Great Things,I have been working at Dropbox full-time for less than a year,3,"The employees of Dropbox are smart, engaging, and highly-talented. The benefits are first-class, the Tuck Shop (employee restaurant) is incredible, and the facility comes with all the “tech perks” you can hope for.

Moreover, everyone in the company is motivated by a shared vision and healthy growth-oriented culture.",I wish I could have joined sooner...,Stay focused on your core values (keep it cupcake),5.0,5.0,5.0,5.0,5.0,5.0
Mon Mar 05 2018 09:41:29 GMT-0800 (Pacific Standard Time), Enterprise Sales Lead,"San Francisco, CA",Former Employee ,Great Product Company,I worked at Dropbox full-time for more than a year,2,"Excellent culture for engineering, marketing etc",investment in self service sales doesn't allow for a traditional sales team (that's what I did there),,5.0,5.0,5.0,5.0,5.0,5.0
Wed Feb 28 2018 21:47:47 GMT-0800 (Pacific Standard Time), Software Engineer,"San Francisco, CA",Former Employee ,Couldn't ask for a better company,I worked at Dropbox full-time for more than 3 years,," Super smart people
- Great benefits
- Respectful, kind culture",I felt that sometimes there was too much attention to detail instead of fast execution.,Keep up the good work.,5.0,5.0,5.0,5.0,5.0,5.0
Sun Mar 04 2018 21:39:05 GMT-0800 (Pacific Standard Time),,,Current Employee ,Marketing Analyst,I have been working at Dropbox full-time,1,Great co-workers and fun working environment!,Not a clear career path on how to elevate and get promoted.,,4.0,5.0,5.0,3.0,3.0,3.0
Fri Feb 16 2018 11:46:30 GMT-0800 (Pacific Standard Time), Engineering Manager,"San Francisco, CA",Current Employee ,Great culture,I have been working at Dropbox full-time for more than 5 years,1," great for parents
- great team", growing pains have been a persistent challenge,Maintain the great culture and keep up the good work!,5.0,5.0,5.0,5.0,5.0,5.0
Fri Mar 02 2018 16:03:37 GMT-0800 (Pacific Standard Time), Core Account Executive,"San Francisco, CA",Current Employee ,Core Account Executive,I have been working at Dropbox full-time for more than 3 years,13,"The perks are amazing. Free breakfast, lunch and dinner! Fitness center onsite and amazing views from the rooftop.","The outbound sales org is in shambles! Senior and Middle Level Sales Managers are completely out of touch with reality and have sucked the Dropbox DNA out of the org. Note that I didn't use the word ""Leaders"" or ""Leadership"". Don't be fooled into thinking that they care about your success. Top performers are running away to other companies.","Advice to Dropbox Executive Leadership. You are losing really great employees because of a handful of managers. 

""Employees don’t leave Companies, they leave Managers""",1.0,4.0,5.0,3.0,5.0,1.0
Thu Jan 25 2018 12:29:40 GMT-0800 (Pacific Standard Time), Senior Software Engineer,"San Francisco, CA",Current Employee ,Senior Software Engineer,I have been working at Dropbox full-time for more than a year,1," Amazing people to work with
- Fun culture at scale
- Challenging work
- Fooood", At times teams can be too focussed on their own goals with little flexibility(probably usual as companies grow in size),,5.0,4.0,5.0,5.0,5.0,4.0
Fri Feb 02 2018 18:17:46 GMT-0800 (Pacific Standard Time),,,Former Employee ,Generally a great time,I worked at Dropbox full-time for more than a year,3,"Dropbox is a top-tier tech company with interesting challenges, great coworkers, and a nice environment to do it all in. The benefits are competitive.","Incredibly uneven quality of low-level management. Some long-time engineers are allowed to interfere with any team or engineering project they like, and this has sometimes destroyed teams. Company culture is intolerant of political differences. Retirement plan is not at all competitive.",Don't hire engineers as managers. Don't promote engineers to management. Prevent managers from making engineering decisions.,4.0,2.0,2.0,4.0,4.0,3.0
Sat Feb 10 2018 15:13:27 GMT-0800 (Pacific Standard Time),,,Former Employee ,Has worked through growing pains,I worked at Dropbox full-time,,"Great culture, smart people, and incredible perks/benefits.",Dropbox waited too long to scale it's support structures which led to some growing pains.,,4.0,3.0,5.0,4.0,5.0,4.0
Tue Dec 19 2017 08:23:22 GMT-0800 (Pacific Standard Time),,,Current Employee ,Come and do the work you’re destined to,I have been working at Dropbox full-time for less than a year,11,"Dropbox can be an intimidating place - extremely smart & capable people, everyone moves fast, decisions happen quickly, tons of exciting work and projects to grab on to, but where to start…

Then it hits you. Dropbox has made it possible for you to come and do your life’s work. It’s a place where you can do and be what you want to be. The culture and atmosphere buzzes from excitement & innovation and exudes passion. 

They make everyday decisions easy & painless so you can focus on the work that matters. From the incredible free food to quality healthcare to unlimited vacation to an environment where you’re free to work from where and how you want worry-free (which includes work/life balance).

What you’re left with is the freedom and time to do the work you’re meant to do. And that’s when you graduate from intimidation to empowering.","Giving people the freedom to work how they want means dozens if not hundreds of ways of working. Email, meetings, slack, chat groups, wikis, paper docs, text, etc.

It can be easy to fall in the trap of doing stuff vs. doing what matters.","Encourage simplicity and free people from non-productive distractions (e.g. reply-all chains, documentation paralysis, etc.).",5.0,5.0,5.0,5.0,5.0,5.0
Fri Jan 19 2018 08:05:20 GMT-0800 (Pacific Standard Time),,,Former Employee ,Glass House,I worked at Dropbox full-time for more than a year,12,"Lots of perks - breakfast, lunch, dinner , $100/mo wellness benefit
Team events","Doesn't walk-the-walk, often provides lip service to real problems and concerns
Organizational structure and leadership is constantly shifting as are priorities of the different managers brought in.",,2.0,2.0,1.0,1.0,2.0,1.0
Wed Jan 17 2018 15:39:19 GMT-0800 (Pacific Standard Time),,,Current Employee ,Great company with good benefits but still figuring some things out,I have been working at Dropbox full-time,,"Wonderful people who are always willing to help each other out and teach colleagues, great perks at the SF office including an amazing corporate cafeteria, great opportunities to grow your career, volunteer time off, and company culture","Managers can get overloaded, there is some lack of consistent processes in engineering, not a lot of women in infrastructure engineering, few mentor/mentee opportunities",Make sure managers are supported and have opportunities to train and improve.,5.0,5.0,5.0,5.0,5.0,4.0
Wed Jan 17 2018 11:38:45 GMT-0800 (Pacific Standard Time),,,Current Employee ,Great place to work,I have been working at Dropbox full-time,,"Really challenging work with a great team who are very self-aware, apolitical, and interested in improving the product, the world, and themselves.. Highly enlightened policies and excellent benefits. Really good work-life balance,","San Francisco location can be challenging for the commute. Dropbox does sponsor a Caltrain Go Pass, which helps tremendously.","For scalability, the company will need to expand beyond San Francisco in a more significant way than it has done to date.",5.0,5.0,5.0,5.0,5.0,4.0
Mon Jan 08 2018 13:13:13 GMT-0800 (Pacific Standard Time),,,Former Employee ,Meh,I worked at Dropbox full-time,7,I worked at Dropbox more than 3.5 years. Was great early on and had some amazing people. Lots of my friends were there and I felt it was a supportive place.,The amazing people are gone. Didn't really see how I would grow there if I stayed. EPD sort of had things together by the time I left. The Operations part of the company world was very badly organized with lots of people churn.,,2.0,,,,,
Wed Dec 13 2017 21:46:19 GMT-0800 (Pacific Standard Time),,"San Francisco, CA",Former Employee ,Dropbox has a long way to go.,I worked at Dropbox full-time for less than a year,25," The food is honestly one of the best parts about working at Dropbox. The culinary teams really go above and beyond almost every single day to serve up really unique and high quality dishes. 
- The office aesthetic is very cool and clean. Dropbox as a company is very design focused and it seems like they took that into account when designing their new office."," Cocky attitude about being a ""small startup"" that thinks they ""made it"" because they have fancy perks like the other big tech companies
- Work/life balance 
- Very little room to grow within certain teams
- Need a lot more process before they'll be successful for the long term
- Give managers (especially new managers!) much more training before taking on new reports and build teams
- Need to be more transparent in recruiting process into what job will actually involve","I would re-evaluate some of the lower-level managers you have running teams with very little experience, along with how the recruiting process is being managed. I was misled during the recruiting process and ended up being miserable in the job because I was oversold the role. The recruiting team specifically told me I would be doing certain things I was passionate about to ""close"" me when I was in the offer stage, and that's not a great way to close talent.",2.0,1.0,2.0,2.0,4.0,2.0
Thu Jan 04 2018 20:02:35 GMT-0800 (Pacific Standard Time), Product Manager,"San Francisco, CA",Current Employee ,"Wonderful, collaborative culture with awesome people and benefits",I have been working at Dropbox full-time for more than 3 years,2,"Amazing culture driven by humble, intelligent people. The company takes good care of its employees and actively improves its culture of over time.","A bit too hierarchical - decisions take forever to get made, and execution can get hampered at the last minute by management","Trust your reports and enable them, don’t micro-manage them. Build vision!",4.0,5.0,5.0,4.0,5.0,3.0
Fri Dec 15 2017 01:05:06 GMT-0800 (Pacific Standard Time), Software Engineer,"San Francisco, CA",Current Employee ,Dropbox is a great place to work,I have been working at Dropbox full-time for less than a year,2," Exciting business space.
- Coworkers are both smart and good to work with.
- Many opportunities to learn; movement among teams is common.
- Engineering on-boarding program eases you into the engineering workflow.
- Plenty of perks, like 3 meals a day, snacks and beverages at all times, all provided for.
- 100 dollars per month allowance for health and wellness.
- Transparent culture.", Vacation time is not accrued.,,5.0,4.0,5.0,5.0,5.0,5.0
Tue Dec 05 2017 13:36:43 GMT-0800 (Pacific Standard Time),,,Current Employee ,Hidden Gem in the Tech Company Landscape!,I have been working at Dropbox full-time,4,"I'm still relatively new, but from the interview experience, to on-boarding, and the general energy and transparency in the office I am so thrilled to be working at Dropbox! Everyone is welcoming, and fully engaged, the business outlook is impressive, and the perks aren't too bad either (They are top notch!). In a sea full of tech companies and start-ups in the Bay Area, they are holding their own, and more people need to know about what a great place it is.",None that I have seen yet,Increase visibility of the amazing work environment & culture.,5.0,,,,,
Thu Dec 14 2017 11:27:26 GMT-0800 (Pacific Standard Time), Coffee Operations Manager,"San Francisco, CA",Current Employee ,Global Coffee Operations Manager,I have been working at Dropbox full-time for more than 3 years,,"Amazing owner/founders/management, great benefits, and perks.",not much room for growth.,,5.0,5.0,5.0,3.0,4.0,5.0
Wed Dec 13 2017 11:27:43 GMT-0800 (Pacific Standard Time),,,Current Employee ,Software Engineer,I have been working at Dropbox full-time,,"Everybody around me are so smart and this is a great place to learn. As a smaller company there is a ton of opportunities for ownership, and it's definitely one of the most fun places I've worked.",Cafeteria typically has terrible Asian food with the exception of sashimi,Better Asian food in Tuck shop,5.0,5.0,5.0,5.0,5.0,5.0
Thu Oct 26 2017 10:20:15 GMT-0700 (Pacific Daylight Time),,"San Francisco, CA",Current Employee ,I can't recommend working here to my friends or family,I have been working at Dropbox full-time for more than 3 years,41,"The Tuck Shop serves great meals, the gym is nice, and so on so forth. The perks are the only real pro.","The best, most visionary leaders in Engineering have left and/or are in the process of leaving.
Political games are encouraged by EPD leadership.
Drama is embraced.
People with real and meaningful experience are ignored routinely.","Stop letting middle managers play dumb political games, it's killing your company.",2.0,3.0,4.0,1.0,4.0,1.0
Thu Nov 23 2017 09:32:36 GMT-0800 (Pacific Standard Time),,,Former Employee ,Dropbox,I worked at Dropbox full-time,1,"Great food, lots of in-office perks, good team to work with","Long hours, projects were at times redundant",,4.0,3.0,3.0,4.0,4.0,3.0
Fri Sep 22 2017 12:21:35 GMT-0700 (Pacific Daylight Time), Software Engineer,"New York, NY",Former Employee ,"Great place, with some caveats.",I worked at Dropbox full-time for more than a year,15,"The engineering team is some of the best people to work with that I've ever met. The team isn't just smart people: the company does a great job of selecting people who will be able to work well with others. 

For an engineer, it's a fun place. They've got a range of really exciting technical problems to solve. And when you solve them, you get to see people actually use what you built.

The company is built as an actual business. The management has been carefully building a sustainable, long-term business. They provide a valuable service, which people are happy to pay for. They've got a good plan for how to continue and grow the business.","Shocking amount of abandonware in the technical stack. Senior people are strongly encouraged to have side-projects in addition to their primary work. But they aren't given time to support it. So there's a lot of widely used code implemented by trusted people, but which is completely unsupported.","* Cut down on the amount of political games among managers.
* Take a hard look at the what you reward. The current system is good in many ways, but it is encouraging people to build things and then abandon them.",4.0,5.0,5.0,4.0,4.0,4.0
Sun Oct 15 2017 15:00:58 GMT-0700 (Pacific Daylight Time), Account Executive,,Current Employee ,Education Account Executive,I have been working at Dropbox full-time for more than a year,8,"Great Coworkers, office space and perks","GTM is a complete miss!, haven't had the same offer for more that a qtr, at a time.
Customer Service is a oxymoron.
Quotas are too high for the size of deals & discounts needed to win.","Scrub direct sales. Support CX, CS and Engineering, and just admit you are a personal & SMB solution at best.",3.0,4.0,4.0,3.0,5.0,4.0
Tue Sep 26 2017 10:32:25 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Sales,I have been working at Dropbox full-time,15,"Great peers - smart, dedicated, helpful, considerate, rockstars.","Middle management not trained well, they won't roll up sleeves to help and continues to dump busy work on the team. Systems and tools confusing with no manpower to fix issues and train sales force. Politics heavy and HR doesn't listen to what employees are saying. Beware ""revenue operations & strategy"" team - they don't operate or strategise.","Read these surveys you keep sending around, we've been waiting for you",1.0,3.0,4.0,1.0,4.0,1.0
Mon Sep 11 2017 12:46:22 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Partner Account Manager,I worked at Dropbox full-time,,"Great culture, 3 meals a day with amazing perks. Really inspiring people to work with.",Management in the sales org are struggling. People are continuously leaving the org.,Build out a more robust sales organization with more transparency.,4.0,,,,,
Wed Aug 09 2017 09:04:57 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Francisco, CA",Current Employee ,Wonderful place to work,I have been working at Dropbox full-time for more than 3 years,1,"High impact projects affecting millions of users. The technical challenges are immense, and there are many interesting product problems to tackle as well.",Dropbox can be a chaotic place to work. You have to be able to work with others and manage your time well in order to get anything done.,,5.0,4.0,5.0,4.0,5.0,4.0
Fri Aug 11 2017 22:30:17 GMT-0700 (Pacific Daylight Time), Talent,"San Francisco, CA",Current Employee ,Great people and great times,I have been working at Dropbox full-time for less than a year,5,"Amazing culture, amazing leads, amazing food and benefits. People really care about you as a person and all seem to be enthusiastic about their work and the role they play in making it an awesome place to work.","Not great career mapping within recruiting, as there doesn't seem to be a clear vision as to what the possibilities for ones career is. I do believe this is coming soon. The Global Head of Recruiting is learning on the job. They give an impression that they don't really care about technical recruiting and that we are just laborers working to hit a number so they can get a promotion and a bonus.","Don't avoid the Technical Recruiting side of the house. It honestly feels like you don't care at all, and I am not the only one that feels this way.",4.0,4.0,5.0,3.0,5.0,3.0
Fri Jul 28 2017 06:42:35 GMT-0700 (Pacific Daylight Time),,"San Francisco, CA","Sales in San Francisco, CA","Good company, needs to mature though",I worked at Dropbox for more than a year,6,"Great benefits, an amazing culture of respect and fun. Salary is good.",Grow opportunity is limited. I think the company focuses more on its own growth compared to the growth of its people. Too much politics in the management level.,Set clear goals for the company and stick to it. Stop changing direction and mission every 3 moths.,4.0,5.0,4.0,3.0,5.0,2.0
Mon Jul 31 2017 17:05:17 GMT-0700 (Pacific Daylight Time), Core Account Executive,"Austin, TX",Current Employee ,"Great culture, greater people",I have been working at Dropbox full-time for more than a year,1,"Great product, amazing perks and culture of people who are extremely intelligent and always happy to help one another succeed.","Constant moving pieces, tough industry",,4.0,4.0,4.0,4.0,4.0,4.0
Wed Jul 12 2017 15:36:23 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Strategic Territory Manager,I have been working at Dropbox full-time,,Awesome people to make for an awesome culture,"The food is unbelievable, but watch out, you will gain weight",,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 29 2017 10:44:30 GMT-0700 (Pacific Daylight Time),,,Current Employee ,"Great culture, authentic",I have been working at Dropbox full-time for more than a year,2,People feel real and leadership team cares and is very transparent.,Some folks have an entitled mentality. Decisions can be tough to get through ranks of leadership.,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jul 13 2017 13:29:12 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Amazing people,I worked at Dropbox full-time,1,"An amazing culture founded on amazing people. Brightest people I've worked with, coupled with autonomy and a very caring culture that lets you bring your entire self at work.","Grew quickly and with that, comes growing pains. Depending on the team, there are different more or less experienced managers.",,4.0,5.0,5.0,4.0,5.0,5.0
Thu Jul 20 2017 13:29:10 GMT-0700 (Pacific Daylight Time), Customer Service,,Current Employee ,Miserable conditions,I have been working at Dropbox part-time for more than a year,19,"It's a well known company that will look good on your resume when you leave, which you will want to do as soon as you start.","1) managers have no respect or concern for the welfare of their employees 
2) the product is a nightmare - it's coded like something 10 years ago and no one cares - they just want to sell this crap as quickly as possible to as many lemmings as they can find to increase their user count, which they think will drive up the IPO price
3) customer support? are you kidding me? What a nightmare. It's not just that it's impossible to get support - the customer service agents actively share what should be confidential files and information from a user account when that user writes in with a complaint. I have regularly seen protected information shared among staff members
4) you'd better be in the clique or else there is no opportunity for career advancement",pack it in. bigger and better cloud sharing services are already eating into your market share and the utter contempt and disdain you show for users and employees is going to come back and bite you.,1.0,1.0,1.0,1.0,1.0,1.0
Sun Jul 16 2017 00:09:26 GMT-0700 (Pacific Daylight Time), Vice President,"San Francisco, CA",Former Employee ,No new ideas.,I worked at Dropbox full-time for more than a year,21,"Great food in the Tuck Shop... almost everything else is a bit questionable. Some really dedicated, smart people ... but most have left.","Culture is based on ""what do they do at [insert other tech company name]?"" Otherwise they are bereft of new ideas. Execs fleeing regularly.",Since no new ideas have come in 8 years. Think about hanging it up.,1.0,3.0,3.0,2.0,4.0,2.0
Mon Jun 05 2017 17:26:02 GMT-0700 (Pacific Daylight Time), Product Manager,"San Francisco, CA",Current Employee ,Lots of smart people to work with and learn from,I have been working at Dropbox full-time for more than a year,5,"Great place to work as product manager. Smart people to challenge your thinking if you are looking for constructive feedback. Dropbox gives PMs the opportunity to focus on why a problem is worth solving rather than just focus on churning out features.

It is at a great size where the PM team is large in the sense that there are a lot of great folks to learn from, but small enough that you will likely know all other PM's and can really scale your impact.

More importantly, the co-founders and the executive team really cares about broader issues such as diversity and respecting people from all background. Great perks when it comes to food, insurance, maternity/paternity, wellness etc.",Will have to figure out a way to transition from a single product company to a successful multi product company for long term success.,,5.0,3.0,5.0,4.0,5.0,4.0
Thu Jun 15 2017 17:29:44 GMT-0700 (Pacific Daylight Time),,,Current Employee ,A company that cares,I have been working at Dropbox full-time,1,"Strong cultural values, people have higher integrity than other tech companies I've seen, truly cares about investing in and caring for its employees.","Tons of change all the time, lots of context switching, has trouble making important decisions quickly especially if they hurt feelings",,5.0,3.0,5.0,5.0,5.0,4.0
Tue Jun 13 2017 14:50:27 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Francisco, CA",Current Employee ,Software Engineer,I have been working at Dropbox full-time for more than 3 years,1,"Food, flexible schedule, unlimited vacation, and benefits",On call on Friday and weekends,Figure out when we want to go on the market.,5.0,5.0,5.0,5.0,5.0,5.0
Wed Jun 07 2017 15:10:52 GMT-0700 (Pacific Daylight Time), Product Analyst,"San Francisco, CA",Current Employee ,Amazing place to learn & grow,I have been working at Dropbox full-time,2,"* People are honest, thoughtful, and interested in building great products over climbing the corporate ladder
* Great focus on learning, with lots of awesome opportunities available for early-career employees
* Still feels like a small company in many ways (friendly, casual)",* Still working out some growing pains on things like performance reviews as the company grows,,5.0,5.0,5.0,5.0,4.0,4.0
Wed May 24 2017 14:31:20 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Francisco, CA",Former Employee ,"Reasonable place to work, huge product issues",I worked at Dropbox full-time,17,"* Lots of employee perks

* Beautiful office

* Amazing food

* Still a good chunk of smart people remaining at the company, though this is changing quickly

* Coworkers were really nice and generally had strong character","* Zero product direction -- CEO has had lots of trouble strategically and has effectively stepped back from that role, meaning that no one with power over multiple orgs is steering the company

* High-level goals dumped at the feet of inexperienced senior managers, who are then responsible for vague product goals (""more collaboration!"") and can't translate them into a product roadmap

* Projects are often too safe, and amount to UI tweaks (a giant overhaul of the barely-used website, for example) or moonshot projects with no strategy or go-to market that eventually die before reaching customers

* A recent de-emphasis on business/sales objectives in favor of shiny consumer toys, despite major strategic pitfalls","Chart a course more concrete than ""collaboration"" or ""the best place to get work done"" -- something that directly translates into a product roadmap with a clear go-to market and value prop for customers. Put customer problems first and business problems second.",3.0,5.0,5.0,4.0,5.0,2.0
Sat Jun 03 2017 12:06:08 GMT-0700 (Pacific Daylight Time), Account Executive,"San Francisco, CA",Current Employee ,Amazing place to work,I have been working at Dropbox full-time for more than a year,,Culture and food and of course the people. Everyone from leadership down to IC's are sharp and have unique backgrounds,Retention especially as the org continues to change and define itself. Need to do better job of managing org-wide changes,Preserve the culture at all costs,5.0,5.0,5.0,5.0,5.0,5.0
Wed May 24 2017 16:03:40 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Uncertain Future,I worked at Dropbox full-time,8,Dropbox has amazing perks (although they're not as great as they were when I started back in 2014).,"Upper management brought in hordes of ineffective middle managers from Microsoft and Google to manage business teams in a misguided attempt to 'grow up' ahead of an expected IPO. These people were universally terrible at their jobs and are now in the process of being let go. People at Dropbox are also extremely nice, but usually not very effective.",Stop letting good people leave in favor of managers who produce literally zero benefit for the company.,4.0,5.0,4.0,4.0,5.0,3.0
Wed May 31 2017 23:16:02 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Francisco, CA",Current Employee ,"People, people, people",I have been working at Dropbox full-time for more than a year,,"Passionate co-workers, transparent culture, delicious food.","Tendency to overwork, some expectations that it be ""more than a job"", too much/too frequent management shuffling",,5.0,3.0,4.0,5.0,5.0,4.0
Tue Jun 27 2017 21:39:53 GMT-0700 (Pacific Daylight Time), Sales Associate,,Current Employee ,Sinking Ship,I have been working at Dropbox full-time for more than 3 years,10,Good benefits and great people.,No way to make your number. Getting destroyed by the competition on a regular basis.,,1.0,4.0,5.0,1.0,4.0,2.0
Fri Apr 28 2017 14:56:35 GMT-0700 (Pacific Daylight Time),,, ,Great stuff,I have been working at Dropbox,,"Has good perks.
Great food.","Long hours.
Noisy neighbors in the office.",,5.0,,,,,
