date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Tue Jul 02 2019 07:27:58 GMT-0700 (Pacific Daylight Time), Business Manager,"New York, NY",Current Employee ,Great Company,I have been working at Bloomberg L.P. full-time for more than 8 years,,Benefits and compensation are very good,too much politics in every day work life,change incentives to reduce politics,4.0,5.0,3.0,3.0,5.0,1.0
Sun Jun 30 2019 06:47:52 GMT-0700 (Pacific Daylight Time),,,Current Employee ,short review,I have been working at Bloomberg L.P. full-time,,"good pay, good people, nice office","bad tech, bad management, bad growth",,5.0,,,,,
Fri Aug 02 2019 16:38:28 GMT-0700 (Pacific Daylight Time), Senior Business Development Manager,"San Francisco, CA",Current Employee ,"As it moved into Silo's, business went down...",I have been working at Bloomberg L.P. full-time for more than 10 years,3,"kitchen, location, access to Bloomberg","Boys club - promotions not on merit but who's but you kiss, its dysfunctional with multiple groups bidding to sell terminals to the same clients against each other",remove the silo's,1.0,3.0,2.0,2.0,4.0,1.0
Mon Jun 24 2019 19:34:24 GMT-0700 (Pacific Daylight Time), Senior SAP Basis Administrator,"New York, NY",Current Employee ,Awesome Company,I have been working at Bloomberg L.P. full-time for more than 10 years,1,Challenging and get things done culture,No training and don't get time to learn new things due to hectic work culture.,For the past few years company has been moving towards flexible work culture which is good and keep it up ..,5.0,3.0,4.0,3.0,4.0,4.0
Thu Jun 27 2019 15:02:18 GMT-0700 (Pacific Daylight Time), Senior Software Developer,,Current Employee ,"Decent work life balance, lot of bureaucracy",I have been working at Bloomberg L.P. full-time,,"They have good work/life balance, and good benefits",Lot of bureaucracy in the firm,,4.0,,,,,
Sat Jun 22 2019 10:24:26 GMT-0700 (Pacific Daylight Time), Team Leader,,Current Employee ,Fantastic place to work with a very high ceiling!,I have been working at Bloomberg L.P. full-time for more than a year,1,"The people, culture, benefits, work hours, access to training, and more. The product we sell and the clients we serve covers a wide array of the financial sector and financial products, with solutions as specific to analyzing very complicated securities all the way to front-to-middle-to-back enterprise offerings. Working with those tools and the clients who use them provides access and insights to the markets inner workings that would be hard to find anywhere else.","Hiring could always be better to recruit better/more talent. There are challenges with very young/inexperienced groups in some departments, with higher churn rates and constant training - as a result those business units with more inexperienced staff may move slower than the speed at which managers want to drive the company. That's not a unique problem in a tight labor market though.","Trim some of the fat, and use that to promote and higher more aggressive talent to grow a mature company. Continue to push harder in enterprise offerings, but potentially as well in niche product areas ripe for disruption. Focus more on increasing morale (it's good but can be better) and openly encourage (more than it already is) unfiltered honesty.",5.0,5.0,4.0,5.0,4.0,5.0
Wed Jul 10 2019 12:54:57 GMT-0700 (Pacific Daylight Time), Team Leader,"New York, NY",Former Employee ,Good place to start career,I worked at Bloomberg L.P. full-time for more than a year,,"great benefits 
fun people in some departments 
stability","not a lot of transparency into compensation decisions 
not a very creative work environment 
operations side of the company is heavily undervalued",,3.0,4.0,3.0,3.0,3.0,2.0
Wed Jul 10 2019 19:01:32 GMT-0700 (Pacific Daylight Time), Software Engineer,,Current Employee ,Young people's dream job,I have been working at Bloomberg L.P. full-time for more than a year,,Invest heavily to train fresh graduates. They tend to promote young people.,The working hours could be long depending on which group you are in.,,3.0,3.0,3.0,3.0,3.0,1.0
Tue Jun 25 2019 17:46:35 GMT-0700 (Pacific Daylight Time), Business Analyst,"New York, NY",Former Employee ,Great company culture,I worked at Bloomberg L.P. full-time for more than 10 years,,Loved company culture and diverse group of employees. Great place to work and learn a lot not only about your department but about other departments as well. I learned a lot of valuable skills.,Long hours and not friendly to balance of work and family. Work needs to be a priority in order to succeed.,,5.0,2.0,5.0,3.0,5.0,3.0
Tue Jun 11 2019 08:06:31 GMT-0700 (Pacific Daylight Time), Sales and Relationship Manager,"New York, NY",Former Employee ,Great company to learn and experience the financial markets,I worked at Bloomberg L.P. full-time,5,"At the forefront of financial information, data and analytics.",Management challenged to effectively harness its human capital,"Your human capital is your most important asset, not your bottom line! You have been losing it too fast!",4.0,4.0,3.0,3.0,3.0,2.0
Thu Jun 20 2019 05:52:34 GMT-0700 (Pacific Daylight Time), Bloomberg Intelligence Associate,"New York, NY",Former Employee ,Great place to learn and start career,I worked at Bloomberg L.P. full-time for more than 5 years,,"Bloomberg is an amazing company with a very strong culture. The company is an especially good place to start when early in your career, as it carries strong name brand recognition and offers regular training, in addition to great benefits.","It can be difficult to determine who to go ‘next’ after working at Bloomberg as a young professional. This is not a big negative, but it does require an employee to be thoughtful about what they want for a longer term career path.",,4.0,3.0,5.0,5.0,5.0,3.0
Sun Jul 21 2019 17:40:26 GMT-0700 (Pacific Daylight Time), Sales,,Former Employee ,Terrible Management in Media,I worked at Bloomberg L.P. full-time for more than 3 years,2,"Company values, benefits, pay were good.","The benefits and pay are not worth the stress. Bloomberg Media had the most toxic environment I've ever experienced in a workplace. This is mostly due to the leadership. There are too many people in management and team lead positions, who have ZERO leadership skills, and no business acting as role models. Would NOT recommend.",,1.0,1.0,5.0,1.0,5.0,1.0
Wed Jun 26 2019 02:41:42 GMT-0700 (Pacific Daylight Time), Supply Chain Analyst,"New York, NY",Current Employee ,Bullet Point on Resume,I have been working at Bloomberg L.P. full-time for more than 8 years,4,"* Great Health Care 
* Free Snacks
* Intelligent/Driven Co-Workers","* Management team Does Not have any Supply Chain Experience 
* Micromanagement 
* Vision/Direction is distorted..no clear direction or support 
* Low Morale - Lack of team Building Exercises or Career Growth Opportunities fo learning 
* Long Hours, Not flexible, Work from Home is not encouraged 
* Everyday Supply Chain tasks is not viewed as an attractive topic and big push to automate the bulk of the process",* Learn Supply Chain,2.0,2.0,2.0,1.0,3.0,1.0
Mon Jul 15 2019 18:47:59 GMT-0700 (Pacific Daylight Time), Data Acquisition Specialist,"New York, NY",Former Employee ,Avoid if you can,I worked at Bloomberg L.P. full-time for more than 3 years,5,"Free canteen, reasonable hours, decent modern office","Nepotistic culture, no transparency. The company steals client data and monitors clients behaviors. A bad manager can do what he likes and the company will cover him irrespective of your complaints.",Create a culture of transparency and accountability. Company should fire abusive managers and not cover them up. Empower employees to get rid of bad managers who have been there for years.,1.0,3.0,1.0,1.0,1.0,1.0
Tue Jun 11 2019 13:08:53 GMT-0700 (Pacific Daylight Time), Data Journalist,"New York, NY",Former Employee ,Great benefits,I worked at Bloomberg L.P. full-time for more than a year,,"The benefits are some of the best you'll find in the business: No healthcare premium, great 401(K) match.",There aren't many cons to Bloomberg.,,5.0,4.0,4.0,4.0,4.0,4.0
Tue Jun 11 2019 22:58:28 GMT-0700 (Pacific Daylight Time), Financial Software Developer,"Skillman, NJ",Current Employee ,Overall great place to be,I have been working at Bloomberg L.P. full-time for more than 5 years,," Been here over 5 years, always have been encouraged a healthy WLB. 
- the work has always been interesting
- Food is great (NJ office). 
- Internal mobility is encouraged.
- philanthropy is highly encouraged and it feels good to work for a place trying to make the world better"," Seems a lot of teams have trouble defining clear roles / roadmaps / expectations. 
- Some teams just simply have lazy people (but I guess that's anywhere)",Team goals should be more clearly defined,5.0,5.0,5.0,5.0,4.0,3.0
Tue Jun 11 2019 18:25:59 GMT-0700 (Pacific Daylight Time), Data Analyst,,Current Employee ,Global Data Analyst,I have been working at Bloomberg L.P. full-time for more than a year,,Cutting-edge company on the forefront of fintech,Very political work environment which makes it hard to achieve short term goals,Very political work environment,4.0,4.0,4.0,4.0,3.0,3.0
Mon Jun 17 2019 11:59:59 GMT-0700 (Pacific Daylight Time), Member of Technical Staff,,Former Employee ,Good if you like that sort of culture,I worked at Bloomberg L.P. full-time for more than a year,3,"Good working environment, facilities and compensation","lot of red tape, growth not merit based, instead based on networking",,3.0,5.0,3.0,3.0,4.0,4.0
Mon Jun 24 2019 09:29:48 GMT-0700 (Pacific Daylight Time), Sales Associate,"New York, NY",Former Employee ,Not bad but not great,I worked at Bloomberg L.P. full-time for less than a year,,"Fun atmosphere 
great discounts 
awesome pay (if you work hard enough for commission)","Lack of product knowledge can affect your sales 
Management can use improvement 
petty competition between staff",,3.0,4.0,5.0,3.0,3.0,4.0
Thu Jun 20 2019 15:30:42 GMT-0700 (Pacific Daylight Time), Team Lead,,Current Employee ,"Some good, and some bad",I have been working at Bloomberg L.P. full-time for more than 5 years,1,"Decent work environment, good benefits.","Varies by the team, but the culture is not as open as management want them to believe.",,3.0,5.0,3.0,3.0,5.0,3.0
Fri Jun 07 2019 11:46:36 GMT-0700 (Pacific Daylight Time), Analyst,"Skillman, NJ",Former Employee ,"Great place to work, just put in the effort and be willing to learn",I worked at Bloomberg L.P. full-time for more than a year,," Lots of focus on development, growth
- Great opportunities to work across teams
- Strong, supportive culture that seeks to build bridges
- Outstanding benefits"," Customer service is part of everyone's job, this can throw a wrench into planning, be able to adapt to sudden, unforeseen needs from clients","Overall an outstanding place to work, just continue to invest in your employees and foster in-house talent",5.0,4.0,5.0,5.0,5.0,4.0
Fri Jun 07 2019 19:53:17 GMT-0700 (Pacific Daylight Time), Team Lead,"New York, NY",Current Employee ,Great Company,I have been working at Bloomberg L.P. full-time for more than 8 years,,You can be part of a company that has a significant impact on the financial world.,Can't really think of one.,,4.0,5.0,4.0,3.0,5.0,3.0
Thu Jun 06 2019 14:41:52 GMT-0700 (Pacific Daylight Time), Reporter,"San Francisco, CA",Current Employee ,Love Working Here,I have been working at Bloomberg L.P. full-time for more than 3 years,,"Because of the initiatives Mike Bloomberg leads on climate, philanthropy etc. I feel proud to work here in a way I haven't at previous employers. Good benefits (esp health care), managers treat people well, high standards, smart colleagues.","They track a lot of data, like when you log in and out, web usage, etc. Creepy.",,5.0,5.0,5.0,5.0,5.0,5.0
Tue Jun 04 2019 16:27:34 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,,Current Employee ,Mediocre for a tech company,I have been working at Bloomberg L.P. full-time for more than a year,6,"Great benefits - 401k matching, great health insurance
Free access to almost all museums in NYC
Lots of opportunity for advancement
Great work life balance","Really old and proprietary tech stack which has become burdensome.
Most teams have a lot of legacy code written by people who've only ever worked at Bloomberg
The whole talk about a meritocracy is all BS. Your manager is your judge, jury and executioner. If your manager likes you, then you're in good stead. If he/she doesn't, then you're screwed
No real company vision",,3.0,5.0,3.0,3.0,3.0,3.0
Thu May 30 2019 17:21:41 GMT-0700 (Pacific Daylight Time), Event Planning Manager,"New York, NY",Current Employee ,Amazing company that really cares about it's employees,I have been working at Bloomberg L.P. full-time for more than 3 years,,"ridiculous benefits, stunning office spaces, great culture",hard to move up bc very flat organization,,5.0,5.0,5.0,3.0,4.0,4.0
Sun May 12 2019 05:53:43 GMT-0700 (Pacific Daylight Time), Customer Support,"New York, NY",Current Employee ,So many positives. But don't look for growth or experienced managers.,I have been working at Bloomberg L.P. full-time for more than 5 years,7,"Culture is very welcoming. Lots of opportunities to give back, lots of internal issue groups to join, flexible schedules available.","No vision, no goals, weak management. Extremely political to the point of comedy. You have leaders how literally don't know what they're doing, and act as if they do! Bloomberg likes to put political hacks in leadership positions where they don't know anything about the subject. Leadership thinks that's wise. It may have worked when there were 20 trusted people in the company, but its a joke now with 15,000.",Bring in more managers from real companies.,4.0,4.0,5.0,1.0,4.0,1.0
Wed May 29 2019 14:55:14 GMT-0700 (Pacific Daylight Time), Advanced Specialist,"New York, NY",Former Employee ,Great entry level job,I worked at Bloomberg L.P. full-time for more than a year,,"Great people, great perks, great job right out of college",Limited transparency into direct management decisions,Give entry level employees more insight into what’s going on in the background and help them understand a big picture view of the company,5.0,5.0,4.0,5.0,3.0,3.0
Sun May 26 2019 07:37:45 GMT-0700 (Pacific Daylight Time), Team Leader,"New York, NY",Current Employee ,Excellent post college employer,I have been working at Bloomberg L.P. full-time for more than 3 years,,"Great work life balance, focus on philanthropy, great team and coworkers, dynamic culture, fast-paced working environment, excellent benefits, high early career compensation growth.",Long term career opportunities 5+ years and salary growth seem limited.,,5.0,5.0,5.0,4.0,4.0,5.0
Tue Jun 04 2019 17:51:04 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"New York, NY",Current Employee ,Great for work life balance stagnant growth,I have been working at Bloomberg L.P. full-time for more than a year,1,Great benefits and work life balance.,Not a lot of opportunities to grow in terms of responsibilities and learning new tech,,3.0,5.0,2.0,2.0,3.0,2.0
Sun May 19 2019 10:34:57 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"New York, NY",Current Employee ,Great culture and amazing people,I have been working at Bloomberg L.P. full-time for more than 5 years,1," Strong focus on positive and nurturing culture .
- Great benefits , one of the best health insurance in the city 
- Good work life balance 
- Focus on continuous learning through many in-house training programs"," If you end up in a finance team you might get stuck in too many finance related details for your day to day work
- No easy way to give feedback about higher management or coworkers 
- Legacy code and systems 
- The visibility in the department has impact on the compensation"," Encourage better feedback mechanism 
- More transparency regarding compensation",4.0,5.0,5.0,4.0,4.0,4.0
Thu May 16 2019 20:09:55 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Great company,I have been working at Bloomberg L.P. full-time for more than a year,,"Great benefits
Slightly higher than average salary 
Free snacks/dinner or lunch 
Good working environment",Certain management not helpful as others,,5.0,5.0,5.0,4.0,5.0,5.0
Tue May 07 2019 18:55:47 GMT-0700 (Pacific Daylight Time), Sales Executive,"New York, NY",Former Employee ,Great place to work,I worked at Bloomberg L.P. full-time for less than a year,,"Great workplace, positive people. Great work-life balance.",None that I can think of,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Apr 24 2019 07:27:51 GMT-0700 (Pacific Daylight Time),,"New York, NY",Current Employee ,A mess at the top,I have been working at Bloomberg L.P. full-time for more than a year,9,Potential to be more dominant than it already is.,Zero transparency from senior management so no idea what the vision is.,,3.0,3.0,4.0,2.0,4.0,1.0
Sat Apr 27 2019 13:02:20 GMT-0700 (Pacific Daylight Time), Operations Analyst,"New York, NY",Current Employee ,Great Company with some cons,I have been working at Bloomberg L.P. full-time for more than 5 years,,Great benefits and people and amazing place to work if you are good at networking,Compensation is very inconsistent even within the same department and peer group,,4.0,5.0,5.0,4.0,4.0,3.0
Fri May 24 2019 09:31:17 GMT-0700 (Pacific Daylight Time), Analytics Representative,"San Francisco, CA",Current Employee ,AVOID - toxic,I have been working at Bloomberg L.P. full-time for less than a year,14,The office has a nice view of the water and Micheal Bloomberg is a great guy,"Let me start by saying my time at Bloomberg did not start off as bad as it eventually got. Once you start off as a ""financial analytics"" representative they provide you with training which makes you feel like you're learning a lot about finance. In reality they are only teaching you how to use the Bloomberg terminal which is an outdated piece of software from the 80s with an offensive user interface. The name ""financial analytics"" representative really stands for customer service representative. You work at the help desk. Your entire day is answering tons customer service ""tickets"" that come into the help desk. There is nothing analytical or financial about this position. When a financial professional comes into the help desk Its your job to search the terminal (most of the time literally searching in the search bar) to find whatever number or news story they are looking for. All you do for 8/9 hours a day is answer help desk questions for clients who 90% of the time are rude and in a hurry for the answer because they value their time much more than yours. 

Here is where the ""toxic"" work culture comes from. Every morning that you log in you have a dashboard of your 10+ metrics which are constantly being compared to your coworkers. if your numbers are even percentage lower than your ""peer average"" prepare to be constantly reminded by your managers to get your customer satisfaction numbers up. Coworkers check each others dashboards to make sure their metrics are better to avoid being in the bottom 10%. Management takes that bottom 10% and will put them on a performance plan and even threaten to terminate their employment. Management uses manipulative tactics to make sure their employees are solving as many ""tickets"" as humanly possible, like you are a robot. 

I understand a job can be stressful, I understand that as an employee you are required to perform for the company. But I have never seen a company where people come in and leave with a constant feeling of anxiety that they need to out perform their peers and stretch themselves to a limit to hit metrics. This is not a sales, finance, or analytical job. This is a over the top and extremely stressful customer service job.",If you want robots working at the help desk then invest in AI and have actual robots answer customer questions. Don't use manipulation to get employees to hit their metrics. Listen to your employees and learn why they may feel stressed and support them. They are more than numbers on a dash board and work tirelessly to answer all client questions. This job is not an easy one and it would help if you actually tried to give support instead of staring at our metrics all day and jumping on us when you see a change. Do more and do better.,1.0,2.0,1.0,3.0,1.0,
Wed Apr 17 2019 08:05:00 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"New York, NY",Current Employee ,Adopt Rust as C++ successor?,I have been working at Bloomberg L.P. full-time for more than 10 years,2,Development and company culture. Work and life balance.,"Adoption of new and modern technologies is still slow. C++ loses its popularity, while Rust gains. Time to adopt Rust to replace C++ to boost productivity and ease maintenance.",,5.0,5.0,5.0,5.0,5.0,5.0
Mon Apr 15 2019 12:37:42 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Depends on the team,I have been working at Bloomberg L.P. full-time for more than 3 years,2,Pay/benefits are great. The company is innovative and well-funded. The culture of philanthropy makes it worthwhile to go to work.,Pockets within senior leadership are completely out of touch with employees. Office politics are demoralizing.,,4.0,4.0,4.0,4.0,5.0,2.0
Thu Apr 25 2019 04:49:39 GMT-0700 (Pacific Daylight Time), Enterprise,,Current Employee ,Stressful,I have been working at Bloomberg L.P. full-time for more than 5 years,7,Bloomberg is a great place to work...if you're in the right department,"Enterprise as a business is a mess. It's badly managed, workload is huge and accountability/stress is extremely high.",,2.0,3.0,2.0,3.0,3.0,1.0
Wed Apr 17 2019 01:34:56 GMT-0700 (Pacific Daylight Time), Senior Project Manager,"New York, NY",Current Employee ,Great company to grow in the FinTech industry,I have been working at Bloomberg L.P. full-time for more than 8 years,,"Fast moving
You will learn at your own pace","Fast moving
Most people can't keep up with the speed of things and become frustrated",,5.0,4.0,5.0,5.0,5.0,4.0
Thu Apr 04 2019 17:29:40 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"New York, NY",Current Employee ,Overall 8.0,I have been working at Bloomberg L.P. full-time for more than 8 years,4,"Open culture
Good work life balance
Excellent health benefits
Free drink and snacks",Salary not competitive for senior employees compared to other big tech firms,,4.0,5.0,5.0,4.0,4.0,4.0
Tue Apr 09 2019 09:37:20 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Great place to work,I have been working at Bloomberg L.P. full-time,1,It's a great place to work.,Bloomberg is a great place to work.,,5.0,,,,,
Wed Apr 10 2019 07:46:43 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Flexible,I have been working at Bloomberg L.P. full-time for more than a year,,Good interest all love mercy,Good interest all love great,,5.0,,,,,
Wed Apr 10 2019 03:32:05 GMT-0700 (Pacific Daylight Time), Software Development Engineer,,Current Employee ,Great place to work,I have been working at Bloomberg L.P. full-time for less than a year,,"It's great you don't need to be a manager to growth in your career. All the benefits including Sick days, healthcare, lunch, and snacks.",Long hours depends on the team,,4.0,4.0,4.0,4.0,5.0,4.0
Fri Apr 05 2019 18:44:13 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"New York, NY",Current Employee ,Good company to work,I have been working at Bloomberg L.P. full-time for more than 8 years,1,Good dynamic and good place to learn. Good benefit,compensation is not as great as other big tech companies,,4.0,5.0,4.0,3.0,4.0,3.0
Tue Mar 26 2019 19:16:58 GMT-0700 (Pacific Daylight Time),,"New York, NY",Current Employee ,Great leader for a legacy company,I have been working at Bloomberg L.P. full-time for more than 3 years,4,"Working for mike Bloomberg, great benefits and pay","Company is stuck in the past with the terminal and monopoly thinking, feels every new product leader needs to have 20+ years at Bloomberg and doesn’t understand the market",Get rid of the Bloomberg hubris and learn to manage outside talent,4.0,5.0,5.0,2.0,5.0,3.0
Mon Mar 18 2019 04:14:39 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"New York, NY",Former Employee ,Good luck getting promoted if you don’t fit their mold,I worked at Bloomberg L.P. full-time for more than 3 years,7,"Good pays, great benefits, nice office space, good colleagues",Use antiquated or proprietary technologies day to day. Managers only promote people of same background as themselves,Be consistent in how you consider people for promotion and focus on architecting towards the future rather than doing what is expedient,4.0,4.0,4.0,2.0,4.0,3.0
Tue Apr 02 2019 14:00:43 GMT-0700 (Pacific Daylight Time), Senior Product Manager,"New York, NY",Current Employee ,Jerk Culture,I have been working at Bloomberg L.P. full-time for more than a year,12,"Amazing buildings, smart people, global reach, great added benefits, and philanthropic investment.","Real lack of trust at all levels and a jerk culture that's rewarded from the top. No learning/fail-fast mindset, get ready to be yelled at and called a 'f*#$ing idiot' if something in your area is going in the wrong direction and for your manager to take credit when things are going well. No diversity at the top, probably due to the lack of flexibility. People not treated like human beings (e.g. team that doesn't say hi or bye, useless meeting culture where meetings mean you're always busy a.k.a. important). Incentives do not drive collaboration or supportive teams - very siloed and hard to move things forward. 

All that said, culture can vary a lot by department or even team (e.g. data, eng, etc), so do your research."," Increase positive recognition (3:1 ratio)
- Incentivize collaboration
- Create a more flexible and trusting environment if you really care about diversity of thought, and retaining people of different genders, race, and backgrounds
- Create career growth paths",2.0,2.0,1.0,1.0,5.0,3.0
Sun Apr 07 2019 16:21:27 GMT-0700 (Pacific Daylight Time), Editorial Manager,"New York, NY",Current Employee ,"Great Benefits Outweighed by Culture of Fear, Inflexibity",I have been working at Bloomberg L.P. full-time for more than a year,8,"Benefits are outstanding, from medical to 401(k) match to vacation and some very nice colleagues, but the bloom falls off the rose after a few months at a firm whose original editorial chief built a culture of fear, an intense 10+ hour workday and a style that condones uniformity. Editorial folks' comp is good vs. what else is out there, and why many never want to leave.","But there's a rule for everything at Bloomberg that's paralyzing and has highly competent, intelligent professionals constantly feeling the need to seek affirmation of a half dozen leaders/authorities before acting. In my role, for instance, I've got 4-5 people to manage but 5-6 bosses. It's a much different vibe than anywhere I've been. Also say ""adios"" to your personal time. If you commute, expect a 12-14 hour day. Bloomberg has finally evolved with the times a bit by allowing people to telecommute here and there, but each day is drudgery. Instead of fixing a simply typo of a company name, for instance, the offender deals with a belabored, almost embarrassing process of having to re-run a story with the correction, deleting the old one off the system, then writing a letter to several managers to detail exactly what went wrong; so God forbid you spell it Proctor & Gamble instead of Procter & Gamble -- total rabbit hole that eats up tons of time and distracts. This is where Bloomberg takes its mantra of being candid to unproductive extremes and creates a sense of arrogance among the higher-ups that what Bloomberg does is above the level of its rivals. It's utter nonsense, as is the sense that employees can be rated based on cockeyed data points focused on production levels rather than quality of the work.","Ditch all data sets behind employee rankings and eliminate the micromanagement that's crippling to experienced professionals. Reduce the workday to something more manageable instead of burning out your employees with sweatshop hours. And if you're going to give away tons of the company's profit to charities, at least give each employee the option to designate their own organization. It's sort of demeaning to say bonus purses are tight but then to gloat about the millions of dollars given to Mike's favorite causes.",2.0,1.0,3.0,2.0,4.0,2.0
Fri Mar 29 2019 07:22:03 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,,Current Employee ,Good company,I have been working at Bloomberg L.P. full-time for more than 3 years,1,"good pay, good environment, friendly colleague","technique is not advanced, things are moving a little slow",,5.0,5.0,5.0,,,
Mon Apr 01 2019 21:06:01 GMT-0700 (Pacific Daylight Time),,"New York, NY",Former Employee ,"Great benefits, good company culture",I worked at Bloomberg L.P. full-time for more than 3 years,,"Fantastic benefits, including full health coverage and generous 401k match","Must be able to function in a highly fluid, matrixed work environment",,4.0,3.0,4.0,4.0,5.0,3.0
Thu Apr 11 2019 09:26:23 GMT-0700 (Pacific Daylight Time), Sales Associate,"New York, NY",Former Employee ,Competitive atmosphere,I worked at Bloomberg L.P. full-time for more than a year,1,"Learn product knowledge and finesse yourself to great sales, can have rewarding pay outcome","Other employees will steal your sale, lack of structure and training, thrown in my first day",,3.0,4.0,2.0,3.0,3.0,2.0
Wed Apr 03 2019 20:52:12 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Overtime Expected,I worked at Bloomberg L.P. full-time for more than 5 years,1,"Good salary, good benefits, open environment",Expected to work overtime without pay most of the time. Little respect for work life balance. They expect you to give everything for work. A lot of pressure and stress.,,3.0,,,,,
Fri Apr 12 2019 17:55:09 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"New York, NY",Current Employee ,Do not make the mistake if you're a senior engineer coming from a tech company,I have been working at Bloomberg L.P. full-time for more than 3 years,15,"* Free Snacks
* Free Soup
* Beautiful Pantry
* HealthCare Benefits (BWELL)","* Old arcane proprietary stack
* Micromanagement and so-called 'TLs' who raised from FSD are basically 'dogs' who worked like dogs and now expects you to work like they had done so in the past. They are sycophants and can be very rude and aggressive unlike any other workplaces . (Senior managers condone their behavior as long as they get their jobs done). 
*You'll be bombarded with emails, meetings and distraction, no place to vent off.
* No Privacy, probably the worse desk arrangement for an engineer, perfect non technical traders/product managers.
* Tremendous pressure; there is no respite as others have mentioned. If you don't like what you are doing, good luck!","Nothing, Just waiting for the right offer oh no thanks for the miserable years I have spend here.",1.0,1.0,4.0,1.0,2.0,1.0
Mon Apr 15 2019 06:56:04 GMT-0700 (Pacific Daylight Time), Technical Support Representative,"New York, NY",Current Employee ,Mistreatment of employess,I have been working at Bloomberg L.P. full-time for more than 3 years,6,"The benefits and unlimited snacks
Free Health care
Competitive 401k","Over worked employees
Walk in and will not have a job randomly
Will close Offices and departments to make more money
Release employees to double work a fresh new recruit","Listen to you employees. 
Consolidation for more earnings will hinder performance
Give a reason to stay, not to leave",1.0,1.0,3.0,1.0,5.0,1.0
Fri Mar 01 2019 07:56:12 GMT-0800 (Pacific Standard Time),,"New York, NY",Current Employee ,Great company but culture is a little weird,I have been working at Bloomberg L.P. full-time for more than 3 years,5,"Competitive salaries, great benefits (health, 401K), good offices","The internal politics can be a little much sometimes. And there's a bit of a ""Dear Leader"" vibe when it comes to Mike Bloomberg. But the biggest drawback is the horizontal structure that doesn't leave a lot of room for advancement in a lot of departments especially media.",Titles matter. I know Mike hates them but they actually have meaning in the professional world and people pay attention to them. Also media is a disaster area and the sheer number of good people that walk out the door there is staggering.,4.0,3.0,5.0,3.0,5.0,3.0
Thu Mar 14 2019 08:47:38 GMT-0700 (Pacific Daylight Time),,,Current Employee ,great place,I have been working at Bloomberg L.P. full-time for more than a year,,collaborative place to work I would say,none that I can think of,,4.0,,,,,
Thu Apr 11 2019 16:36:36 GMT-0700 (Pacific Daylight Time),,, ,Inhumanatarian definitely NOT a great company,I have been working at Bloomberg L.P.,9,"They give you free cup of soup for lunch if you're desparate for food (you will be). But you have to hurry otherwise they run out and you are stuck with unhealthy snacks instead.

The building is very nice but you're required to stare at Bloomberg's monitors all day long so it doesn't really matter. And they close the window blinds on you during the day so you can't even see the outside.","Micheal Bloomberg's company is the opposite of what he claims to represent. It is neither diverse nor inclusive, nor a good place to work - unless you belong to a specific group. Quality of work-life is very poor. You will be treated poorly at one point, so don't get suckered into what you see at first sight. The company's ugly identity is masked by nice buildings and sugar filled snacks, and TV shows.","Most managers do not belong there nor management in general. 

Instead of focusing on philanthropy, try to focus on your own employees first. You are failing at how you treat your employees.

Clean up your management from people who are completely clueless.",1.0,1.0,1.0,1.0,3.0,2.0
Tue Mar 12 2019 10:18:19 GMT-0700 (Pacific Daylight Time), Reporter,"New York, NY",Former Employee ,great place to work,I worked at Bloomberg L.P. full-time,,"High compensation and job security compared with other media jobs. You have resources needed to do job well, brand gives access to sources, stories get high visibility. Generally work along talented colleagues.",Somewhat limiting style of writing and type of story. Not a lot of space for investigation or risk taking.,,5.0,4.0,5.0,4.0,4.0,4.0
Thu Mar 14 2019 15:11:07 GMT-0700 (Pacific Daylight Time), Financial Sales and Analytics,"New York, NY",Current Employee ,A great company but a terrible role,I have been working at Bloomberg L.P. full-time for more than 3 years,8," great benefits 
-hours are reasonable
- the younger employees are highly motivated and intelligent","If you have any ability to get a front/middle office role at another firm pursue that. This job is dressed to try and compete with those sorts of jobs but is ultimately just a customer service help desk with very little else to offer (outside of going to sales).

- management is made up of people who have been consistently mediocre and reached their position by simply sticking around
- top talent is treated poorly and overworked compared to the average
- micromanaged to the nth degree
- every aspect of the job is measured statistically - management has so much as said that the system is designed for someone to be unable to excel in all aspects of the role. As such compensation is determined by how much your manager likes you instead of your productivity and ability
- popularity contest where you are forced to ""play the game"" with mostly mediocre managers in order to get ahead",pay your top talent what they deserve and recognize that you have a consistent (over the course of years) issue with retaining them. Pay attention to help keeps your machine going not whose personality/subservience you appreciate the most.,2.0,5.0,2.0,3.0,5.0,1.0
