"jobTitle","company","meanPay"
"Legal","DST Systems","$90,622/yr"
"Legal - Hourly","Hunter Warfield","$16/hr"
"Legal - Hourly Intern","Discovery, Inc.","$10/hr"
"Legal","loanDepot","$60,191/yr"
"Legal - Hourly","San Francisco Public Defender","$16/hr"
"Legal - Hourly Intern","athenahealth","$22/hr"
"Legal - Hourly Contractor","Estée Lauder Companies","$42/hr"
"Legal - Hourly Contractor","Northeastern University","$40/hr"
"Legal - Monthly Intern","New York County District Attorney","$2,240/mo"
"Legal - Monthly Intern","WIPO","$2,132/mo"
"Legal - Hourly Intern","Core Digital Media","$26/hr"
"Legal - Intern","Texas Attorney General","$21,562/yr"
"Legal","Pomeroy","$75,535/yr"
"Legal","Plante Moran","$62,617/yr"
"Legal - Hourly Intern","FJC","$20/hr"
"Legal - Hourly Intern","Oracle","$30/hr"
"Legal","Plymouth Rock Assurance","$30,255/yr"
"Legal","PennyMac","$70,194/yr"
"Legal","CHRISTUS Health","$50,389/yr"
"Legal","SABIC","$99,477/yr"
"Legal - Hourly Intern","Hewlett-Packard","$37/hr"
"Legal","UnitedHealth Group","$68,186/yr"
"Legal - Hourly","State Street","$38/hr"
"Legal - Hourly Intern","Fluor-BWXT Portsmouth","$22/hr"
"Legal - Hourly","Ovation Services","$22/hr"
"Legal - Hourly Intern","MathWorks","$20/hr"
"Legal","Cavalry Portfolio Services","$43,068/yr"
"Legal","Becker & Poliakoff","$61,452/yr"
"Legal","Fillmore Spencer","$76,024/yr"
"Legal","IDEX","$125,920/yr"
"Legal","Sajo Collections","$55,023/yr"
"Legal - Hourly Intern","Rollins","$11/hr"
"Legal","ComPsych","$37,738/yr"
"Legal","ASME","$91,288/yr"
"Legal","Conway, Olejniczak & Jerry","$68,564/yr"
"Legal","Pacific Marine Credit Union","$129,373/yr"
"Legal - Hourly Intern","Cerna Solutions","$16/hr"
"Legal - Hourly","Shellpoint Mortgage Servicing","$20/hr"
"Legal","Avitus Group","$60,993/yr"
"Legal","H E B","$67,474/yr"
"Legal - Hourly Intern","Time Inc.","$30/hr"
"Legal - Hourly","Hulu","$20/hr"
"Legal","Major League Baseball (MLB)","$84,358/yr"
"Legal - Hourly Intern","Hachette Book Group","$16/hr"
"Legal - Hourly","GEICO","$18/hr"
"Legal - Hourly Intern","NextEra Energy, Inc.","$36/hr"
"Legal","Invesco","$223,952/yr"
"Legal","SEIU","$57,235/yr"
"Legal - Hourly Intern","NYS Justice Center","$15/hr"
"Legal - Hourly Intern","HBO","$27/hr"
"Legal - Hourly Intern","Bad River Chippewa Site","$14/hr"
"Legal","Genentech","$118,860/yr"
"Legal - Hourly Intern","Sun Microsystems","$31/hr"
"Legal - Intern","US Department of Health and Human Services","$39,113/yr"
"Legal - Hourly","Coty","$20/hr"
"Legal - Hourly Intern","Philip Morris International","$41/hr"
"Legal - Intern","Independence Blue Cross","$67,190/yr"
"Legal","PharMerica","$86,325/yr"
"Legal - Hourly Contractor","Synopsys","$110/hr"
"Legal","Speights & Worrich","$65,296/yr"
"Legal - Hourly Intern","ScottCollins, LLP","$10/hr"
"Legal","1st Source","$107,678/yr"
"Legal","White & Williams","$69,991/yr"
"Legal - Hourly Intern","Dominion Energy","$32/hr"
"Legal","MidFirst Bank","$62,854/yr"
"Legal - Hourly Intern","Mentor Graphics","$16/hr"
"Legal","Panda Restaurant Group","$176,645/yr"
"Legal","Zovio","$55,345/yr"
"Legal - Hourly","Ricci Law Firm","$12/hr"
"Legal - Hourly Intern","Spectra Energy","$26/hr"
"Legal","Homeward Residential","$106,937/yr"
"Legal - Hourly Intern","Forest City","$16/hr"
"Legal - Hourly Intern","The Miller Law Firm","$17/hr"
"Legal","California Department of Corrections and Rehabilitation","$59,855/yr"
"Legal","FINRA","$153,432/yr"
"Legal - Hourly","Eurofins Scientific","$13/hr"
"Legal - Hourly Intern","Tapjoy","$26/hr"
"Legal","Animal Welfare Institute","$61,184/yr"
"Legal - Hourly Intern","University of Miami","$18/hr"
"Legal","Kansas City Accident Injury Attorneys","$40,789/yr"
"Legal","SAIC","$112,279/yr"
"Legal","Panda Express","$87,924/yr"
"Legal - Hourly Intern","NIKE","$22/hr"
"Legal - Hourly Intern","Fisher-Price","$18/hr"
"Legal","Interstate Hotels & Resorts","$120,870/yr"
"Legal - Hourly Intern","United Technologies","$21/hr"
"Legal - Hourly Intern","Center for International Private Enterprise","$15/hr"
"Legal - Hourly Intern","New York Police Department","$16/hr"
"Legal","TeePublic","$53,070/yr"
"Legal","Amec Foster Wheeler","$77,956/yr"
"Legal","Project Management Institute","$84,693/yr"
"Legal - Hourly Intern","Delta Air Lines","$25/hr"
"Legal","State of Colorado","$75,178/yr"
"Legal","Primerica","$54,749/yr"
"Legal - Hourly Intern","MetLife","$28/hr"
"Legal - Hourly Intern","Cudd Energy Services","$17/hr"
"Legal - Hourly Intern","Morrison & Foerster","$16/hr"
"Legal","Septa","$51,068/yr"
"Legal","Fiserv","$57,069/yr"
"Legal","Mullin Hoard & Brown","$45,286/yr"
"Legal - Hourly Intern","Law Offices of Jay D. Raxenberg","$13/hr"
"Legal","ConocoPhillips","$96,910/yr"
"Legal - Hourly Intern","Metropolitan Transportation Authority","$16/hr"
"Legal - Hourly Intern","WhiteWave","$33/hr"
"Legal","Schiff Hardin","$74,030/yr"
"Legal","Atria Senior Living","$47,054/yr"
"Legal - Hourly Intern","Zurich North America","$18/hr"
"Legal - Hourly","Avalara","$22/hr"
"Legal - Hourly Intern","Allen & Overy","$18/hr"
"Legal - Hourly Intern","Partner Engineering and Science","$13/hr"
"Legal","Oxford Life","$67,981/yr"
"Legal - Hourly Intern","Boyd Powers and Williamson","$16/hr"
"Legal - Hourly Intern","The Cincinnati Insurance Company","$16/hr"
"Legal - Hourly Intern","Epilepsy Foundation","$23/hr"
"Legal - Hourly Intern","TCS Education","$15/hr"
"Legal","Kiewit Corporation","$93,149/yr"
"Legal","Carol Serrano-Lebrón Law Offices","$50,003/yr"
"Legal - Hourly Intern","TripAdvisor","$16/hr"
"Legal - Monthly Intern","Varnum","$2,687/mo"
"Legal - Hourly Intern","Solution Tree","$10/hr"
"Legal","Chubb","$98,832/yr"
"Legal - Hourly Intern","AlixaRx","$17/hr"
"Legal","JAMS","$53,839/yr"
"Legal","Magellan Health","$60,047/yr"
"Legal - Hourly","Foster","$17/hr"
"Legal - Hourly Intern","Emerson","$22/hr"
"Legal - Hourly Intern","NextChapter","$11/hr"
"Legal - Hourly Intern","Enhesa","$16/hr"
"Legal","Martin-Brower","$68,814/yr"
"Legal","Sony Music Entertainment","$109,358/yr"
"Legal - Hourly","Envision Healthcare","$23/hr"
"Legal","Watson","$66,969/yr"
"Legal - Hourly Intern","Abt Associates","$16/hr"
"Legal - Hourly Intern","Friedman & Feiger","$27/hr"
"Legal","Success Academy Charter Schools","$92,191/yr"
"Legal","Poverty & Race Research Action Council","$53,233/yr"
"Legal - Hourly Intern","Michelin","$28/hr"
"Legal","Schachter Portnoy","$75,375/yr"
"Legal - Hourly Intern","Robinson Calcagnie Robinson Shapiro Davis","$16/hr"
"Legal","Self-Employment and Entrepreneur Development Society (SEEDS)","$78,221/yr"
"Legal","The Humane Society of the United States","$63,489/yr"
"Legal - Hourly Intern","Monster Worldwide","$22/hr"
"Legal","Fabiani Cohen & Hall","$44,148/yr"
"Legal","AINS","$80,858/yr"
"Legal","Accenture","$94,300/yr"
"Legal - Hourly Intern","J.P. Morgan","$33/hr"
"Legal","Meso Scale Discovery","$101,579/yr"
"Legal - Hourly Intern","Building Restoration Corp","$17/hr"
"Legal - Hourly Intern","Greenspoon Marder","$28/hr"
"Legal","PENFED Credit Union","$106,808/yr"
"Legal - Hourly Intern","Electric Power Research Institute (EPRI)","$19/hr"
"Legal - Hourly Intern","EMC","$38/hr"
"Legal","Venable LLP","$133,784/yr"
"Legal - Intern","Level 3 Communications","$45,281/yr"
"Legal - Hourly Intern","Lamun Mock Cunnyngham & Davis","$12/hr"
"Legal - Monthly","Monterey County Superior Court","$4,402/mo"
"Legal","Affirm","$194,551/yr"
"Legal","Live365","$150,749/yr"
"Legal - Hourly Intern","First American","$26/hr"
"Legal - Hourly Intern","HackerRank","$16/hr"
"Legal","Dykema","$53,083/yr"
"Legal - Hourly Intern","20th Judicial Circuit","$11/hr"
"Legal","Asian Americans Advancing Justice","$59,000/yr"
"Legal - Hourly Intern","MEDNAX","$16/hr"
"Legal - Intern","RealtyMogul","$58,362/yr"
"Legal - Contractor","Land rights","$53,699/yr"
"Legal - Hourly Intern","Eaton Vance","$18/hr"
"Legal","Select Staffing","$59,296/yr"
"Foreign Legal Associate","Davis Polk","$181,206/yr"
"Legal Assistant - Hourly","McCabe, Weisberg & Conway","$15/hr"
"Foreign Legal Consultant","Shearman & Sterling","$181,206/yr"
"Legal Assistant","Skadden, Arps, Slate, Meagher & Flom","$50,543/yr"
"Legal Secretary","Kirkland & Ellis","$69,530/yr"
"Legal Research Associate","Simpson Thacher","$181,581/yr"
"Legal Assistant","US Department of Justice","$46,845/yr"
"Legal Secretary","Morgan Lewis","$81,093/yr"
"Legal Consultant","Davis Polk","$185,353/yr"
"Legal Assistant","CGI","$52,931/yr"
"Legal Consultant","The Chugh Firm","$46,431/yr"
"Legal Assistant - Hourly","Brock & Scott, PLLC","$14/hr"
"Legal Assistant - Hourly","Manley Deas Kochalski","$16/hr"
"Legal Secretary","GEICO","$42,217/yr"
"Legal Secretary","Liberty Mutual Insurance","$47,952/yr"
"Legal Assistant","Progressive Insurance","$55,420/yr"
"Legal Secretary","K&L Gates LLP","$66,994/yr"
"Legal Secretary","DLA Piper","$71,495/yr"
"Legal Assistant - Hourly","McCarthy & Holthus","$16/hr"
"Legal Secretary","Lewis Brisbois Bisgaard & Smith","$67,186/yr"
"Legal Assistant","Sullivan & Cromwell","$47,378/yr"
"Legal Editor","Bloomberg Industry Group","$69,292/yr"
"Legal Secretary II","GEICO","$48,671/yr"
"Legal Secretary","Quinn Emanuel","$50,441/yr"
"Legal Assistant - Hourly","Codilis & Associates PC","$16/hr"
"Foreign Legal Specialist","Baker McKenzie","$178,885/yr"
"Legal Assistant","Morgan and Morgan","$35,787/yr"
"Legal Secretary","Travelers","$55,529/yr"
"Legal Assistant - Hourly","Phelan Hallinan & Schmieg","$19/hr"
"Legal Secretary","Covington & Burling","$62,415/yr"
"Legal Assistant - Hourly","Fein Such Kahn & Shepard","$18/hr"
"Legal Secretary","Latham & Watkins","$70,794/yr"
"Legal Secretary","Sidley Austin","$75,423/yr"
"Legal Assistant","White & Case","$46,682/yr"
"Legal Assistant","Montlick and Associates","$40,562/yr"
"Legal Assistant","Google","$62,505/yr"
"Legal Assistant - Hourly","Cascino Vaughan Law Offices","$13/hr"
"Legal Assistant - Hourly","Robertson Anschutz & Schneid","$14/hr"
"Legal Secretary","Dechert","$47,419/yr"
"Legal Secretary","Wilmerhale","$69,991/yr"
"Legal Assistant","Federal Government","$54,181/yr"
"Legal Specialist - Hourly","Encore Capital Group","$16/hr"
"Legal Associate","Citizens Disability","$48,520/yr"
"Legal Secretary","Skadden, Arps, Slate, Meagher & Flom","$77,258/yr"
"Legal Assistant I","Progressive Insurance","$53,615/yr"
"Legal Secretary","Wilson Elser","$59,894/yr"
"Legal Secretary I","GEICO","$45,530/yr"
"Legal Assistant - Hourly","Harmon Law Offices","$16/hr"
"Legal Secretary","Goodwin","$81,511/yr"
"Legal Secretary","Jones Day","$79,687/yr"
"Legal Secretary","Bryan Cave Leighton Paisner","$59,606/yr"
"Legal Assistant","Fross Zelnick Lehrman & Zissu","$46,296/yr"
"Legal Assistant - Hourly","Relin Goldstein & Crane","$12/hr"
"Legal Analyst","LexisNexis Legal & Professional","$58,899/yr"
"Legal Secretary","Littler Mendelson","$72,758/yr"
"Legal Assistant","Social Security Administration","$57,629/yr"
"Legal Secretary","DTI","$57,991/yr"
"Legal Assistant","McCabe, Weisberg & Conway","$35,419/yr"
"Legal Assistant - Hourly","Kanner & Pintaluga","$14/hr"
"Legal Assistant","Davis Polk","$46,454/yr"
"Legal Secretary","Morrison & Foerster","$80,624/yr"
"Legal Secretary","Gordon & Rees","$73,433/yr"
"Legal Assistant","Kempster Keller & Lenz-Calvo","$33,644/yr"
"Legal Analyst","Bloomberg L.P.","$100,778/yr"
"Legal Secretary","Sullivan & Cromwell","$68,033/yr"
"Foreign Legal Consultant","White & Case","$175,906/yr"
"Legal Assistant - Hourly","Law Offices of Daniel C. Consuegra","$17/hr"
"Legal Assistant - Hourly","Suttell & Hammer","$16/hr"
"Legal Assistant","LeClair Ryan","$51,324/yr"
"Legal Secretary","Greenberg Traurig","$71,382/yr"
"Legal Assistant","Sidley Austin","$53,134/yr"
"Legal Assistant","Blommer Peterman SC","$30,051/yr"
"Legal Secretary","Reed Smith","$66,151/yr"
"Legal Assistant","Cole, Scott & Kissane","$49,580/yr"
"Legal Assistant","The Hartford","$54,998/yr"
"Legal Assistant","Phelan Hallinan & Schmieg","$41,781/yr"
"Legal Administrative Specialist","Social Security Administration","$46,931/yr"
"Legal Secretary","Cooley","$86,697/yr"
"Legal Analyst","Thomson Reuters","$60,770/yr"
"Legal Secretary","Baker McKenzie","$73,527/yr"
"Legal Assistant - Hourly","Shapiro, Fishman & Gache","$15/hr"
"Legal Assistant","Amazon","$56,269/yr"
"Foreign Legal Consultant","King & Spalding","$188,216/yr"
"Legal Assistant - Hourly","McCalla Raymer Leibert Pierce","$17/hr"
"Legal Administrative Assistant","Alston & Bird","$70,879/yr"
"Legal Assistant - Hourly","Schneider Kerr and Gibney","$13/hr"
"Legal Secretary","Dorsey & Whitney","$61,168/yr"
"Legal Assistant","Brock & Scott, PLLC","$30,782/yr"
"Legal Secretary","Perkins Coie","$71,652/yr"
"Legal Assistant","Willkie Farr","$52,893/yr"
"Senior Legal Secretary","Holland & Knight","$78,611/yr"
"Legal Secretary","Gibson Dunn & Crutcher","$71,376/yr"
"Legal Writer","Hudson Legal","$37,687/yr"
"Legal Assistant - Hourly","Weitz & Luxenberg","$20/hr"
"Legal Assistant - Hourly","Shapiro & Ingle","$15/hr"
"Legal Assistant","Kirkland & Ellis","$61,856/yr"
"Legal Counsel","Wells Fargo","$121,780/yr"
"Legal Assistant - Hourly","RCO Legal","$18/hr"
"Legal Assistant - Hourly","AkinMears","$15/hr"
"Legal Assistant II","Lockheed Martin","$68,013/yr"
"Legal Secretary","Quarles & Brady","$53,906/yr"
"Legal Secretary","State Farm","$47,638/yr"
"Legal Assistant","Foster","$43,549/yr"
"Legal Counsel","Hewlett-Packard","$123,702/yr"
"Legal Secretary","King & Spalding","$70,805/yr"
"Legal Assistant - Hourly","Foster","$18/hr"
"Legal Secretary","Mayer Brown","$67,648/yr"
"Legal Secretary","Davis Wright Tremaine","$62,719/yr"
"Legal Secretary","Haynes and Boone","$69,013/yr"
"Legal Analyst","Goldman Sachs","$70,055/yr"
"Legal Assistant","Jackson Lewis","$64,115/yr"
"Legal Assistant","Lewis Brisbois Bisgaard & Smith","$64,043/yr"
"Legal Secretary","Winston & Strawn","$83,264/yr"
"Legal Assistant","Arnold & Porter","$54,020/yr"
"Director of Legal Education","BARBRI","$74,752/yr"
"Legal Assistant","Viacom","$55,736/yr"
"Legal Assistant","Milbank LLP","$47,410/yr"
"Legal Assistant","Shearman & Sterling","$45,804/yr"
"Legal Assistant - Hourly","Morgan and Morgan","$16/hr"
"Legal Assistant","QPWB","$42,708/yr"
"Legal Assistant - Hourly","Albertelli Law","$17/hr"
"Legal Contracts Administrator - Hourly","Himo","$32/hr"
"Legal Assistant","Quinn Emanuel","$45,133/yr"
"Legal Administrative Assistant","Fox Rothschild","$62,275/yr"
"Legal Assistant","Greenberg Traurig","$64,850/yr"
"Legal Counsel","Oracle","$114,800/yr"
"Corporate Legal Assistant","Davis Polk","$64,910/yr"
"Legal Assistant - Hourly","Lyon Law","$22/hr"
"Legal Assistant - Hourly","Vaco","$17/hr"
"Legal Secretary","Akin Gump","$78,830/yr"
"Legal Administrative Assistant","Ballard Spahr","$80,333/yr"
"Legal Assistant - Hourly","WW&R","$17/hr"
"Legal Assistant - Hourly","Blitt and Gaines P.C","$16/hr"
"Legal Assistant","Drinker Biddle & Reath","$59,296/yr"
"Legal Secretary","Zurich North America","$57,295/yr"
"Legal Assistant","Law Offices of Nadadur S. Kumar","$36,056/yr"
"Legal Administrative Assistant","Faegre Baker Daniels","$61,184/yr"
"Legal Specialist - Hourly","Dacheng Law Offices","$43/hr"
"Legal Secretary","Dentons","$80,121/yr"
"Legal Assistant II","Kirkland & Ellis","$87,412/yr"
"Legal Writer","Binder and Binder","$36,040/yr"
"Legal Counsel","Adobe","$179,886/yr"
"Legal Assistant","Sanford Heisler Sharp","$43,311/yr"
"Senior Legal Secretary","Travelers","$55,766/yr"
"Legal Secretary","CNA","$65,146/yr"
"Legal Secretary","Baker Donelson","$50,556/yr"
"Legal Assistant - Hourly","Machol & Johannes","$16/hr"
"Legal Secretary","Lowenstein Sandler","$55,023/yr"
"Legal Analyst","Mindcrest","$48,455/yr"
"Legal Administrative Assistant","Robins Kaplan","$60,964/yr"
"Legal Secretary","Cleary Gottlieb","$50,241/yr"
"Legal Secretary","Manatt Phelps & Phillips","$74,893/yr"
"Legal Secretary","Kutak Rock","$49,714/yr"
"Legal Assistant - Hourly","RAS Crane","$13/hr"
"Legal Assistant","Boies, Schiller & Flexner","$73,221/yr"
"Law Clerk (Legal Research Associate)","Ditthavong Mori & Steiner P.C.","$59,382/yr"
"Legal Administrative Assistant","Venable LLP","$76,654/yr"
"Legal Administrative Assistant","Shook Hardy & Bacon","$47,752/yr"
"Legal Assistant","Simpson Thacher","$57,132/yr"
"Legal Analyst","Kobre & Kim","$64,824/yr"
"Legal Assistant - Hourly","Perdue Brandon Fielder Collins & Mott","$12/hr"
"Legal Secretary","Seyfarth Shaw","$76,251/yr"
"Legal Secretary","Troutman Sanders","$71,302/yr"
"Legal Assistant","Manley Deas Kochalski","$33,593/yr"
"Legal Assistant","Fox Rothschild","$58,259/yr"
"Legal Assistant - Hourly","Myler Disability","$13/hr"
"Legal Assistant - Hourly","John Foy & Associates","$19/hr"
"Legal Secretary","Snell & Wilmer","$63,750/yr"
"Legal Assistant","Kass Shuler Solomon Spector Singer, P.A.","$43,887/yr"
"Legal Assistant","Hogan Lovells","$82,671/yr"
"Foreign Legal Advisor","Norton Rose Fulbright","$137,238/yr"
"Senior Legal Consultant","PwC","$94,225/yr"
"Legal Assistant - Monthly","Schneider Kerr and Gibney","$2,126/mo"
"Legal Secretary","White & Case","$84,652/yr"
"Legal Administrative Assistant","Meagher and Geer","$55,349/yr"
"Legal Secretary","Fenwick & West","$85,537/yr"
"Legal Secretary","Schiff Hardin","$74,009/yr"
"Legal Counsel","Hewlett Packard Enterprise | HPE","$138,462/yr"
"Legal Assistant - Hourly","Manley Deas Kochalski","$14/hr"
"Legal Research Associate","LexisNexis Legal & Professional","$43,987/yr"
"Legal Assistant - Hourly","Gross Polowy Orlans, LLC","$17/hr"
"Legal Consultant","Sidley Austin","$175,792/yr"
"Legal Assistant - Hourly","Lorenz & Lorenz","$15/hr"
"Legal Research Consultant","LexisNexis Legal & Professional","$62,573/yr"
"International Legal Fellow","The Center for Reproductive Rights","$67,234/yr"
"Legal Secretary","Kilpatrick Townsend & Stockton","$78,780/yr"
"Legal Assistant","Bernard P. Wolfsdorf A Professional Law","$44,458/yr"
"Legal Secretary","Law Offices of John D. Clunk Co.","$30,494/yr"
"Legal Secretary","Orrick","$53,906/yr"
"Legal Consultant - Hourly","The Chugh Firm","$19/hr"
"Legal Consultant","Schulte Roth & Zabel","$187,920/yr"
"Legal Secretary","Thompson Hine","$69,182/yr"
"Legal Assistant - Hourly","Law Offices of Manuel Solis","$13/hr"
"Foreign Legal Associate","Schulte Roth & Zabel","$187,942/yr"
"Legal Assistant - Hourly","Kriss Law/Atlantic Closing & Escrow","$18/hr"
"Legal Assistant - Hourly","Moaddel Law Firm","$16/hr"
"Legal Assistant","Zurich North America","$61,983/yr"
"Legal Secretary","Ropes & Gray","$71,529/yr"
"Legal Specialist - Hourly","McCoy Russell","$16/hr"
"Legal Secretary","Nossaman","$83,159/yr"
"Legal Secretary","Blank Rome","$77,617/yr"
"Legal Assistant","Alston & Bird","$58,935/yr"
"Legal Secretary","SNR Denton","$82,241/yr"
"Legal Assistant","Refugee and Immigrant Center for Education and Legal Services","$35,798/yr"
"Legal Assistant - Hourly","LegalForce RAPC Worldwide","$16/hr"
"Legal Assistant","Johnson Becker PLLC","$37,687/yr"
"Legal Assistant - Hourly","Aldridge Pite","$16/hr"
"Legal Assistant - Hourly","Phelan Hallinan Diamond and Jones","$21/hr"
"Legal Consultant - Hourly","The Chugh Firm","$40,672/hr"
"Legal Specialist - Hourly","Midland Credit Management","$15/hr"
"Legal Assistant","American Civil Liberties Union","$46,301/yr"
"Legal Specialist","McKesson","$93,796/yr"
"Legal Secretary","Bremer & Whyte Llp","$42,829/yr"
"Legal Secretary","LeClair Ryan","$65,000/yr"
"Legal Administrative Assistant","Stinson","$53,307/yr"
"Legal Secretary","Cadwalader Wickersham","$67,712/yr"
"Legal Assistant - Hourly","Farah & Farah","$15/hr"
"Legal Assistant","Mintz","$61,935/yr"
"Legal Secretary","McGuireWoods","$68,304/yr"
"Executive Legal Assistant","Ropes & Gray","$82,935/yr"
"Legal Secretary","Pepper Hamilton","$63,348/yr"
"Legal Assistant","GEICO","$37,614/yr"
"Legal Assistant","John Foy & Associates","$40,789/yr"
"Legal Assistant","Foley & Lardner","$66,000/yr"
"Legal Assistant","MetLife","$65,098/yr"
"Legal Assistant - Hourly","Milstein Jackson Fairchild & Wade","$18/hr"
"Legal Assistant II","Progressive Insurance","$62,418/yr"
"Legal Secretary - Hourly","Stander, Reubens, Thomas and Kinsey","$22/hr"
"Legal Assistant","Wilson Elser","$49,477/yr"
"Legal Secretary","Brinks Gilson & Lione","$59,200/yr"
"Legal Administrative Assistant","Offit Kurman, Attorneys At Law","$53,234/yr"
"Legal Assistant - Hourly","Robert Half","$17/hr"
"Legal Administrative Specialist","US Department of Veterans Affairs","$50,955/yr"
"Legal Assistant","Fragomen","$42,251/yr"
"Legal Recruiter","Robert Half","$45,321/yr"
"Legal Administrative Assistant","Polsinelli","$64,607/yr"
"Legal Assistant","Wiley Rein","$50,389/yr"
"Legal Secretary","Lewis Roca Rothgerber Christie","$65,512/yr"
"Legal Secretary","Nationwide","$53,136/yr"
"Legal Assistant - Hourly","Nyman Turkish","$15/hr"
"Legal Resource Assistant","Arnold & Porter","$44,934/yr"
"Legal Assistant - Hourly","GLP Attorneys","$17/hr"
"Litigation Legal Assistant","Sullivan & Cromwell","$47,143/yr"
"Legal Assistant - Hourly Contractor","Robert Half","$14/hr"
"Legal Secretary","Thompson Coburn","$45,549/yr"
"Legal Secretary","Holland & Hart LLP","$62,667/yr"
"Legal Secretary","Eversheds Sutherland","$71,601/yr"
"Legal Assistant - Hourly","The Carlson Law Firm","$14/hr"
"Legal Assistant","Allstate","$49,745/yr"
"Legal Administrative Assistant","Allstate","$39,583/yr"
"Legal Secretary","Kane Russell Coleman Logan","$65,986/yr"
"Legal Research Associate - Hourly","Thomson Reuters","$19/hr"
"Legal Writer/Researcher - Hourly","Blum and McCann","$26/hr"
"Legal Assistant - Hourly","Google","$34/hr"
"Legal Secretary","TJX Companies","$56,212/yr"
"Legal Secretary","Jenner & Block","$63,019/yr"
"Legal Assistant","POTORAC LAW OFFICES","$44,130/yr"
"Legal Assistant","Bank of China - New York","$46,980/yr"
"Legal Assistant","BakerHostetler","$70,973/yr"
"Senior Legal Secretary","AIG","$69,767/yr"
"Legal Administrative Assistant","Gray Plant Mooty","$56,610/yr"
"Legal Financial Analyst","Huron Consulting Group","$68,747/yr"
"Legal Assistant - Hourly","Udren Law","$13/hr"
"Legal Assistant - Hourly","Phelan Hallinan Diamond & Jones","$19/hr"
"Legal Secretary","Andrews Kurth","$73,635/yr"
"Legal Secretary","Norton Rose Fulbright","$70,996/yr"
"Legal Assistant - Monthly","Stahancyk, Kent & Hook","$2,625/mo"
"Legal Secretary","Debevoise & Plimpton","$70,495/yr"
"Legal Assistant - Hourly","Hupy and Abraham, S.C.","$19/hr"
"Legal Secretary","Nixon Peabody","$61,646/yr"
"Legal Administrative Assistant","Husch Blackwell","$58,004/yr"
"Legal Secretary","Pillsbury Winthrop Shaw Pittman","$88,883/yr"
"Legal Assistant - Hourly","Fears Nachawati Law Firm","$18/hr"
"Legal Secretary","Hawkins Parnell & Young","$62,440/yr"
"Senior Legal Editor","Bloomberg Industry Group","$79,490/yr"
"Legal Secretary","Dickinson Wright","$57,224/yr"
"Legal Assistant - Hourly","LaVan & Neidenberg","$15/hr"
"Legal Secretary","Hall Booth Smith, P.C","$43,213/yr"
"Legal Secretary I","Liberty Mutual Insurance","$45,880/yr"
"Executive Legal Secretary","Squire Patton Boggs","$75,608/yr"
"Foreign Legal Specialist","Seyfarth Shaw","$222,185/yr"
"Legal Secretary","Clark Hill","$51,496/yr"
"Legal Assistant","Hanley, Flight & Zimmerman","$35,488/yr"
"Legal Assistant - Hourly","RAS Boriskin","$14/hr"
"Legal Assistant - Hourly","Gurstel Law Firm, P.C.","$14/hr"
"Legal Document Preparation Specialist - Hourly","LegalZoom","$14/hr"
"Legal Assistant","Shapiro & Brown","$27,010/yr"
"Legal Secretary","Proskauer Rose","$72,963/yr"
"Legal Secretary","Sheppard Mullin","$87,534/yr"
"Legal Assistant","Schulte Roth & Zabel","$71,993/yr"
"Legal Assistant","Korde & Associates","$33,553/yr"
"Legal Project Editor","LexisNexis Legal & Professional","$57,745/yr"
"Legal Secretary","Locke Lord","$66,992/yr"
"Legal Assistant - Hourly","Korde & Associates","$16/hr"
"Legal Consultant","AgreeYa Solutions","$62,351/yr"
"Legal Assistant","Wicker, Smith, O'Hara, McCoy & Ford","$45,228/yr"
"Legal Assistant","Law Offices of Robert D. Ahlgren and Associates, P.C.","$36,561/yr"
"Legal Assistant","Bracewell","$61,213/yr"
"Legal Assistant - Hourly","Amazon","$27/hr"
"Legal Assistant","Harmon Law Offices","$34,897/yr"
"Legal Assistant","Thomson Reuters","$49,076/yr"
"Legal Administrative Assistant","Lathrop Gage","$58,230/yr"
"Litigation Legal Assistant","Cravath Swaine","$46,166/yr"
"Legal Secretary","Drinker Biddle & Reath","$85,430/yr"
"Senior Legal Counsel","SAP","$149,752/yr"
"Legal Secretary","Wilson Sonsini Goodrich & Rosati","$86,997/yr"
"Legal Assistant","Gibson Dunn & Crutcher","$48,558/yr"
"Legal Intern","Epsilon","$72,169/yr"
"Legal Secretary","Susman Godfrey","$57,295/yr"
"Legal Assistant","Pierce & Associates","$32,404/yr"
"Senior Legal Counsel","HSBC Holdings","$173,537/yr"
"Legal Assistant","Shapiro, Fishman & Gache","$33,104/yr"
"Senior Legal Assistant","J.P. Morgan","$67,716/yr"
"Legal Secretary","Frost Brown Todd","$59,888/yr"
"Legal Secretary","Schulte Roth & Zabel","$83,751/yr"
"Legal Secretary","Crowell & Moring","$89,000/yr"
"Legal Administrative Assistant","Fredrikson & Byron","$56,000/yr"
"Legal Assistant","Ballard Spahr","$63,128/yr"
"Legal Assistant","Foster Pepper","$62,941/yr"
"Legal Assistant","Wilkes & McHugh","$43,124/yr"
"Assistant/Legal Secretary","Foley & Lardner","$73,338/yr"
"Foreign Legal Consultant","Imaging Specialist Group","$67,736/yr"
"Legal Assistant","HSLDA","$33,421/yr"
"Legal Analyst","American Airlines","$57,355/yr"
"Legal Secretary - Hourly","Knight Law Group","$19/hr"
"Legal Secretary","Jackson Lewis","$58,557/yr"
"Legal Secretary","BakerHostetler","$64,355/yr"
"Legal Assistant - Hourly","Ricci Law Firm","$11/hr"
