"jobTitle","company","meanPay"
"Pharmacy Technician - Hourly","Kaiser Permanente","$27/hr"
"Certified Pharmacy Technician - Hourly","Humana","$18/hr"
"Pharmacy Technician - Hourly","Meijer","$13/hr"
"Lead Pharmacy Technician CphT","CVS Health","$36,391/yr"
"Pharmacy Technician - Hourly","PharMerica","$15/hr"
"Registered Pharmacy Technician - Hourly","Walmart","$13/hr"
"Pharmacy Technician - Hourly","UnitedHealth Group","$16/hr"
"Licensed Pharmacy Technician - Hourly","CVS Health","$12/hr"
"Pharmacy Technician CPhT - Hourly","Walmart","$15/hr"
"Certified Pharmacy Technician - Hourly","Costco Wholesale","$23/hr"
"Pharmacy Technician - Hourly Intern","CVS Health","$15/hr"
"Pharmacy Cashier - Hourly","Rite Aid","$10/hr"
"Pharmacy Manager","Shopko Stores","$116,939/yr"
"Pharmacy Manager - Hourly","Walmart","$70/hr"
"Pharmacy Tech - Hourly","Walgreens","$11/hr"
"Senior Certified Pharmacy Tech - Hourly","Walgreens","$17/hr"
"Pharmacy Technician - Hourly","Humana","$17/hr"
"Certified Pharmacy Tech - Hourly","CVS Health","$13/hr"
"Pharmacy Technician","Safeway","$38,302/yr"
"Certified Pharmacy Technician - Hourly","Costco Wholesale","$15/hr"
"Certified Pharmacy Technician/Inventory Specialist - Hourly","CVS Health","$15/hr"
"Pharmacy Tech - Hourly","Rite Aid","$10/hr"
"Certified Pharmacy Tech - Hourly","CVS Health","$11/hr"
"Certified Pharmacy Technician - Hourly","Publix","$13/hr"
"Certified Pharmacy Technician - Hourly","Kaiser Permanente","$24/hr"
"Pharmacy Technician - Hourly","Kmart","$10/hr"
"Pharmacy Tech Trainee - Hourly","CVS Health","$11/hr"
"Data Entry Pharmacy Technician - Hourly","Express Scripts","$12/hr"
"Pharmacy Technician - Hourly","Safeway","$19/hr"
"Pharmacy Assistant - Hourly","Kaiser Permanente","$21/hr"
"Pharmacy Manager","Winn-Dixie","$129,680/yr"
"Certified Pharmacy Technician - Hourly","DaVita Rx","$17/hr"
"Pharmacy Technician - Hourly","Kaiser Permanente","$22/hr"
"Certified Pharmacy Tech - Hourly","Walgreens","$13/hr"
"Registered Pharmacy Technician - Hourly","Walgreens","$12/hr"
"Certified Pharmacy Technician - Hourly","Safeway","$17/hr"
"Pharmacy Technician","Education Affiliates","$33,498/yr"
"PTCB Pharmacy Technician - Hourly","CVS Health","$12/hr"
"Pharmacy Technician - Hourly","Safeway","$16/hr"
"Certified Pharmacy Technician - Hourly","PharMerica","$15/hr"
"Assistant Pharmacy Manager","Kroger","$124,074/yr"
"Certified Pharmacy Technician - Hourly","Sam's Club","$15/hr"
"Certified Pharmacy Technician - Hourly","Meijer","$14/hr"
"Pharmacy Technician CPhT","CVS Health","$33,623/yr"
"Pharmacy Technician - Hourly","Sam's Club","$13/hr"
"PTCB Pharmacy Technician - Hourly","CVS Health","$12/hr"
"Pharmacy Service Representative - Hourly","CVS Health","$15/hr"
"Certified Pharmacy Technician - Hourly","UnitedHealth Group","$18/hr"
"Registered Pharmacy Technician - Hourly","Walmart","$12/hr"
"Pharmacy Technician Trainee - Hourly","Walgreens","$12/hr"
"Pharmacy Technician - Hourly","Duane Reade","$11/hr"
"Pharmacy Technician","Fred Meyer","$43,822/yr"
"Pharmacy Manager","Target","$150,656/yr"
"Pharmacy Technician (Not Certified) - Hourly","Walgreens","$11/hr"
"Pharmacy Technician - Hourly","KRUSE STAFFING","$18/hr"
"Pharmacy Technician - Hourly","Publix","$14/hr"
"Pharmacy Technician","Hy-Vee","$33,217/yr"
"Certified Pharmacy Technician","CVS Health","$30,890/yr"
"Pharmacy Technician - Hourly","Costco Wholesale","$17/hr"
"Pharmacy Service Associate - Hourly","CVS Health","$10/hr"
"Pharmacy Student - Hourly Intern","CVS Health","$15/hr"
"Pharmacy Technician","Smith's Food & Drug","$39,926/yr"
"Certified Pharmacy Technician - Hourly","Publix","$15/hr"
"Senior Pharmacy Technician - Hourly","UnitedHealth Group","$18/hr"
"Lead Pharmacy Technician CphT - Hourly","Walmart","$18/hr"
"Pharmacy Technician - Hourly","Shoprite Supermarkets","$10/hr"
"Certified Pharmacy Technician - Hourly","Genoa Healthcare","$16/hr"
"Pharmacy Cashier - Hourly","Walmart","$10/hr"
"Pharmacy Technician CPhT - Hourly","Walmart","$15/hr"
"Pharmacy Technician - Hourly","Shopko Stores","$12/hr"
"Pharmacy Technician - Hourly","Jewel-Osco","$11/hr"
"CVS Pharmacy Shift Supervisor - Hourly","CVS Health","$12/hr"
"Certified Pharmacy Technician - Hourly","Prime Therapeutics","$19/hr"
"Pharmacy Technician I","Walgreens","$29,681/yr"
"Pharmacy Technician - Hourly","Costco Wholesale","$21/hr"
"Pharmacy Supervisor - Hourly","CVS Health","$70/hr"
"Pharmacy Technician - Hourly","H E B","$17/hr"
"Pharmacy Technician - Hourly","Giant Food","$12/hr"
"Pharmacy Technician - Hourly","Hy-Vee","$11/hr"
"Pharmacy Pre-grad - Hourly Intern","Walmart","$17/hr"
"Pharmacy Tech - Hourly","CVS Health","$13/hr"
"Certified Pharmacy Technician - Hourly","Safeway","$16/hr"
"Executive Team Leader - Pharmacy Manager","Target","$145,577/yr"
"Pharmacy Technician - Hourly","Pharmscript","$13/hr"
"Pharmacy Technician - Hourly","Remedi SeniorCare","$14/hr"
"Licensed & Certified Senior Pharmacy Technician - Hourly","Walgreens","$17/hr"
"Pharmacy Tech - Hourly","Omnicare","$12/hr"
"Pharmacy Technician - Hourly","H E B","$15/hr"
"Pharmacy Manager","Sears","$125,794/yr"
"Pharmacy Technician","Meijer","$31,104/yr"
"Pharmacy Tech - Hourly","Rite Aid","$12/hr"
"Pharmacy Clerk - Hourly","UnitedHealth Group","$16/hr"
"Walgreens Pharmacy Manager - Hourly","Walgreens","$65/hr"
"Pharmacy Technician - Hourly","Duane Reade","$12/hr"
"Certified Pharmacy Technician - Hourly","Sam's Club","$15/hr"
"Pharmacy Manager","Hy-Vee","$154,782/yr"
"Pharmacy Technician - Hourly","Shopko Stores","$11/hr"
"Pharmacy Technician I - Hourly","CVS Health","$11/hr"
"Cert Pharmacy Technician - Hourly","Walmart","$13/hr"
"Pharmacy Technician - Hourly","Banner Health","$17/hr"
"Certified Pharmacy Technician - Hourly","Kmart","$13/hr"
"Pharmacy Technician CPhT - Hourly","Walgreens","$13/hr"
"Pharmacy Student - Hourly Intern","Walgreens","$16/hr"
"Pharmacy Technician Trainee - Hourly","Walgreens","$11/hr"
"Pharmacy Tech - Hourly","Target","$13/hr"
"Pharmacy Technician/Inventory Specialist - Hourly","CVS Health","$14/hr"
"Pharmacy Technician - Hourly","Comprehensive Pharmacy Services","$18/hr"
"Pharmacy Technician - Hourly","Kmart","$13/hr"
"Registered Pharmacy Technician - Hourly","Publix","$13/hr"
"Pharmacy Associate - Hourly","Rite Aid","$10/hr"
"Pharmacy Technician","AIDS Healthcare Foundation","$36,875/yr"
"State/Nationally Certified Pharmacy Technician - Hourly","CVS Health","$14/hr"
"Pharmacy Technician - Hourly","Genoa Healthcare","$15/hr"
"Pharmacy Technician - Hourly","Baylor Scott & White Health","$16/hr"
"Senior Pharmacy Technician - Hourly","Express Scripts","$17/hr"
"Packaging Pharmacy Technician - Hourly","Omnicare","$14/hr"
"Certified Pharmacy Technician - Hourly","Fred Meyer","$19/hr"
"Certified Pharmacy Technician - Hourly","Hy-Vee","$16/hr"
"Nationally Certified Pharmacy Technician - Hourly","Walgreens","$13/hr"
"Certified Pharmacy Technician - Hourly","H E B","$15/hr"
"Pharmacy Technician - Hourly","Hannaford Bros.","$11/hr"
"Nuclear Pharmacy Technician - Hourly","Cardinal Health","$15/hr"
"Pharmacy Business Consultant","Cardinal Health","$64,607/yr"
"Certified Pharmacy Technician","Rite Aid","$23,745/yr"
"Pharmacy Technician - Hourly","Mercy","$14/hr"
"Certified Pharmacy Technician - Hourly","Albertsons Companies","$15/hr"
"Licensed Pharmacy Technician - Hourly","Walgreens","$13/hr"
"Pharmacy Student - Hourly Intern","Target","$18/hr"
"State Certified Pharmacy Technician - Hourly","CVS Health","$13/hr"
"Pharmacy Technician - Hourly","King Soopers","$13/hr"
"Certified Pharmacy Technician - Hourly","Giant Food","$12/hr"
"Certified Pharmacy Technician - Hourly","PharMEDium Healthcare","$19/hr"
"Certified Pharmacy Technician","Cigna","$39,359/yr"
"Pharmacy Manager","Albertsons Companies","$136,643/yr"
"Certified Pharmacy Technician","US Department of Veterans Affairs","$44,173/yr"
"Certified Pharmacy Technician - Hourly","Fry's Food","$17/hr"
"Pharmacy Technician","US Department of Veterans Affairs","$41,625/yr"
"Pharmacy Manager","Sam's Club","$139,953/yr"
"Pharmacy Technician - Hourly","ExactCare Pharmacy","$16/hr"
"Lead Pharmacy Technician - Hourly","Rite Aid","$14/hr"
"Registered Pharmacy Technician - Hourly","Rite Aid","$10/hr"
"Pharmacy Liaison","Shields Health Solutions","$58,091/yr"
"Pharmacy Technician - Hourly","Sam's Club","$14/hr"
"Pharmacy Technician - Hourly","Schnucks","$10/hr"
"Pharmacy Technician I - Hourly","CVS Health","$13/hr"
"Pharmacy Assistant - Hourly","Rite Aid","$11/hr"
"Certified Pharmacy Technician","Humana","$37,118/yr"
"Pharmacy Cashier - Hourly","Walmart","$11/hr"
"Pharmacy Technician","Rite Aid","$28,536/yr"
"Certified Pharmacy Technician - Hourly","HCA Healthcare","$18/hr"
"Pharmacy Technician, CPhT - Hourly","CVS Health","$13/hr"
"Pharmacy Tech - Hourly","Walmart","$15/hr"
"Pharmacy Technician - Hourly","Wedgewood Pharmacy","$16/hr"
"Pharmacy Inventory Specialist - Hourly","CVS Health","$13/hr"
"Pharmacy Technician","CVS Health","$23,562/yr"
"Pharmacy Technician - Hourly","Intermountain Healthcare","$18/hr"
"Pharmacy Clerk - Hourly","Kaiser Permanente","$26/hr"
"Pharmacy(P4) - Hourly Intern","Walgreens","$17/hr"
"Pharmacy Technician II - Hourly","CVS Health","$14/hr"
"Pharmacy Technician","Southeastern Grocers","$46,599/yr"
"Pharmacy Technician CPhT - Hourly","Kroger","$13/hr"
"Certified Pharmacy Technician - Hourly","Cleveland Clinic","$16/hr"
"Pharmacy Technician - Hourly","Guardian Pharmacy","$15/hr"
"Pharmacy Technician - Hourly","Providence Health & Services","$22/hr"
"Pharmacy Technician","Harris Teeter","$30,693/yr"
"Pharmacy Manager - Hourly","Kmart","$60/hr"
"Pharmacy Technician - Hourly","Fred Meyer","$18/hr"
"Certified Pharmacy Technician - Hourly","Meijer","$12/hr"
"Pharmacy Technician Trainee - Hourly","Walmart","$12/hr"
"Pharmacy Technician","Hannaford Bros.","$34,036/yr"
"Pharmacy Floater","Publix","$120,936/yr"
"Certified Pharmacy Technician - Hourly","Coram","$18/hr"
"Licensed Pharmacy Technician - Hourly","Rite Aid","$11/hr"
"Pharmacy Technician II","Walgreens","$35,239/yr"
"Pharmacy Technician - Hourly","Partners Pharmacy","$14/hr"
"Certified Pharmacy Technician - Hourly","Providence Health & Services","$22/hr"
"Pharmacy Technician - Hourly","Bartell Drug","$20/hr"
"Pharmacy Technician - Hourly","WellCare","$16/hr"
"Pharmacist - Regional Pharmacy Manager","Safeway","$158,847/yr"
"Pharmacy Cashier - Hourly","Walgreens","$11/hr"
"Pharmacy Analyst","Humana","$55,648/yr"
"Clinical Pharmacy Manager","Healix","$112,353/yr"
"Pharmacy Technician","Walmart","$30,591/yr"
"Nationally Certified Pharmacy Technician","CVS Health","$30,219/yr"
"Certified Pharmacy Technician - Hourly","Indiana University Health","$17/hr"
"Pharmacy Technician - Fulfillment - Hourly","Express Scripts","$15/hr"
"Certified Pharmacy Technician - Hourly","H E B","$18/hr"
"Clinical Pharmacy Specialist","US Department of Veterans Affairs","$132,152/yr"
"Certified Pharmacy Technician - Hourly","Hy-Vee","$12/hr"
"Pharmacy Technician - Hourly","Fidelis Care","$20/hr"
"Pharmacy Technician - Hourly","Aetna","$16/hr"
"Pharmacy Technician - Hourly","Enclara Pharmacia","$15/hr"
"Pharmacy Manager - Hourly","Albertsons Companies","$68/hr"
"Pharmacy Technician - Hourly","Harris Teeter","$10/hr"
"Pharmacy Cashier - Hourly","Rite Aid","$9/hr"
"Pharmacy Technician CPhT - Hourly","Omnicare","$15/hr"
"Pharmacy District Manager","Rite Aid","$153,465/yr"
"Cert Pharmacy Technician - Hourly","CVS Health","$11/hr"
"Certified Pharmacy Technician - Hourly","Albertsons Companies","$19/hr"
"Pharmacy Technician - Hourly","UPMC","$14/hr"
"Pharmacy District Manager","Kmart","$164,218/yr"
"Pharmacy Technician, CPhT - Hourly","CVS Health","$13/hr"
"CVS Pharmacy - Hourly Intern","CVS Health","$15/hr"
"Certified Pharmacy Technician - Hourly","Jewel-Osco","$13/hr"
"Pharmacy Technician - Hourly","Dierbergs Markets","$11/hr"
"Certified Pharmacy Technician - Hourly","Shopko Stores","$14/hr"
"Licensed Pharmacy Technician - Hourly","Walgreens","$11/hr"
"Pharmacy Care Representative - Hourly","H E B","$13/hr"
"Pharmacy Technician - Hourly","Chewy","$13/hr"
"Certified Pharmacy Technician - Hourly","Avella Specialty Pharmacy","$16/hr"
"Pharmacy Production Clerk - Hourly","Express Scripts","$12/hr"
"Pharmacy Tech - Hourly","Kroger","$14/hr"
"Certified Pharmacy Technician - Hourly","King Soopers","$16/hr"
"Pharmacy Technician Trainee - Hourly","Walmart","$13/hr"
"Pharmacy Technician - Hourly","Weis Markets","$10/hr"
"Pharmacy Technician - Hourly","Alorica","$13/hr"
"Certified Pharmacy Technician - Hourly","Novant Health","$17/hr"
"Pharmacy Technician - Hourly Intern","Rite Aid","$12/hr"
"Pharmacy Supervisor","CVS Health","$150,179/yr"
"Registered Pharmacy Technician - Hourly","Publix","$13/hr"
"Pharmacy Technician - Hourly","Albertsons Companies","$17/hr"
"Pharmacy Manager","Stop & Shop","$140,280/yr"
"Inventory Specialist/Certified Pharmacy Technician - Hourly","CVS Health","$15/hr"
"Registered Pharmacy Technician - Hourly","Target","$15/hr"
"Pharmacy Technician - Hourly","Schnucks","$11/hr"
"Pharmacy Technician - Hourly","Giant Food Stores","$11/hr"
"Pharmacy Assistant - Hourly","Kaiser Permanente","$25/hr"
"Pharmacy Technician","United Supermarkets","$37,885/yr"
"Pharmacy Technician","Marsh Supermarkets","$27,143/yr"
"Pharmacy Technician Trainee/Pharmacy Service Associate - Hourly","CVS Health","$12/hr"
"Certified Pharmacy Tech - Hourly","Rite Aid","$14/hr"
"Pharmacy Analyst","Meridian Health Plan","$45,825/yr"
"Pharmacy Technician - Hourly","CVS Group","$14/hr"
"Pharmacy Tech - Hourly","Walmart","$11/hr"
"Pharmacy Technician - Hourly","Texas Children's Hospital","$20/hr"
"Pharmacy Clerk - Hourly","Rite Aid","$12/hr"
"Pharmacy Technician - Hourly","Stop & Shop","$11/hr"
"Data Entry Pharmacy Technician - Hourly","Partners Pharmacy","$16/hr"
"Licensed Pharmacy Technician - Hourly","Walmart","$14/hr"
"Pharmacy Manager - Hourly","CVS Health","$67/hr"
"Pharmacy Technician - Hourly","US Department of Veterans Affairs","$19/hr"
"Certified Pharmacy Technician - Hourly","Fry's Food","$17/hr"
"Certified Pharmacy Technician - Hourly","AIDS Healthcare Foundation","$18/hr"
"Pharmacy Technician - Hourly","Children's Hospital of Philadelphia","$20/hr"
"Certified Pharmacy Technician - Hourly","Kmart","$9/hr"
"Pharmacy Manager - Monthly","Walgreens","$11,173/mo"
"Board Certified Pharmacy Technician - Hourly","CVS Health","$14/hr"
"Pharmacy Tech - Hourly","Kroger","$11/hr"
"Lead Pharmacy Technician CphT - Hourly","Kroger","$16/hr"
"Pharmacy Data Consultant","PharmARC","$79,278/yr"
"Photo Specialist/Pharmacy Technician - Hourly","Walgreens","$10/hr"
"Pharmacy Technician - Hourly","DLH Solutions","$15/hr"
"Registered Pharmacy Technician - Hourly","Rite Aid","$9/hr"
"Pharmacy Technician - Hourly Intern","Walgreens","$13/hr"
"Pharmacy Technician - Hourly","Fairview Health Services","$19/hr"
"Pharmacy Technician Trainee - Hourly","Kroger","$10/hr"
"Pharmacy Technicians - Hourly","Walmart","$13/hr"
"Certified Pharmacy Technician - Hourly","Alliance Health","$18/hr"
"Lead Pharmacy Technician CphT - Hourly","Walgreens","$18/hr"
"Pharmacy Technician - Hourly","Xerox","$14/hr"
"National Certified Pharmacy Technician - Hourly","Walgreens","$13/hr"
"Pharmacy Technician - Hourly","Albertsons Companies","$18/hr"
"Certified Pharmacy Technician - Hourly","Park Nicollet Health Services","$20/hr"
"Certified Pharmacy Technician - Hourly","Baylor Scott & White Health","$17/hr"
"Registered/Certified Pharmacy Technician - Hourly","CVS Health","$14/hr"
"Pharmacy Associate - Hourly","Rite Aid","$10/hr"
"Graduate Pharmacy - Hourly","CVS Health","$37/hr"
"Pharmacy Technician","Cigna","$38,833/yr"
"Pharmacy Technician","H E B","$34,550/yr"
"Pharmacy Technician - Hourly","Harris Teeter","$14/hr"
"Licensed Pharmacy Technician - Hourly","Rite Aid","$10/hr"
"Certified Pharmacy Technician - Hourly","Medicine Shoppe","$17/hr"
"Pharmacy Sales Associate - Hourly","CVS Health","$11/hr"
"Certified Pharmacy Technician - Hourly","PillPack","$14/hr"
"Data Entry Pharmacy Technician - Hourly","Walgreens","$13/hr"
"Pharmacy Technician - Hourly","Benzer Pharmacy","$12/hr"
"Certified Pharmacy Technician - Hourly","Roadrunner Pharmacy","$16/hr"
"Director of Pharmacy","Comprehensive Pharmacy Services","$147,003/yr"
"Retail Certified Pharmacy Technician - Hourly","Walgreens","$15/hr"
"Pharmacy Technician - Hourly","Wegmans Food Markets","$14/hr"
"Pharmacy Technician - Hourly","Coram","$17/hr"
"Certified Pharmacy Technician - Hourly","Remedi SeniorCare","$15/hr"
"Pharmacy Technician - Hourly","PillPack","$13/hr"
"Registered Pharmacy Technician - Hourly","Walgreens","$12/hr"
"Clinical Pharmacy Technician - Hourly","Magellan Health","$17/hr"
"Pharmacy Technician - Hourly Contractor","CVS Health","$16/hr"
"Pharmacy Technician - Hourly","Avella Specialty Pharmacy","$16/hr"
"Cert Pharmacy Technician - Hourly","CVS Health","$13/hr"
"Pharmacy Technician","NexAge Technologies USA","$30,882/yr"
"Pharmacy Tech - Hourly","CVS Health","$13/hr"
"Certified Pharmacy Technician - Hourly","Comprehensive Pharmacy Services","$19/hr"
"Pharmacy Assistant - Hourly","Bartell Drug","$15/hr"
"Certified Pharmacy Technician - Hourly","Thrifty White","$18/hr"
"Pharmacy Technician CPhT - Hourly","Kroger","$12/hr"
"Pharmacy Technician - Hourly","Osco Drug","$11/hr"
"Certified Pharmacy Technician - Hourly","Fred Meyer","$18/hr"
"Pharmacy Technician - Hourly","Fred Meyer","$15/hr"
"Pharmacy Technician","Express Scripts","$29,945/yr"
"Pharmacy Technician","Humana","$35,855/yr"
"Pharmacy Manager - Hourly","Shopko Stores","$65/hr"
"Certified Pharmacy Technician - Monthly","Walmart","$2,406/mo"
"Pharmacy Tech Trainee - Hourly","CVS Health","$12/hr"
"Pharmacy Service Associate - Hourly","CVS Health","$11/hr"
"Pharmacy Technician: Certified Pharmacy Technician - Hourly","CVS Health","$15/hr"
"Pharmacy Coach","Sears","$136,229/yr"
"Pharmacy Technician - Hourly","Meridian Health Plan","$19/hr"
"Pharmacy Technician","Dillon Companies","$34,133/yr"
"Walgreens Pharmacy Manager - Monthly","Walgreens","$10,974/mo"
"Pharmacy Resident","US Department of Veterans Affairs","$48,865/yr"
"Pharmacy Manager - Hourly","Publix","$61/hr"
"Certified Pharmacy Technician - Hourly","NewYork-Presbyterian Hospital","$23/hr"
"Licensed Pharmacy Technician - Hourly","Kroger","$10/hr"
"Certified Pharmacy Technician - Hourly","WellStar Health System","$15/hr"
"Certified Pharmacy Technician - Hourly","OHSU","$21/hr"
"Pharmacy Technician - Hourly","US Department of Veterans Affairs","$20/hr"
"Data Entry Pharmacy Technician - Hourly","PharMerica","$15/hr"
"Pharmacy Technician - Hourly","McKesson","$17/hr"
"Certified Pharmacy Technician - Hourly","Enclara Pharmacia","$15/hr"
"Certified Pharmacy Technician - Hourly","Hennepin Healthcare","$20/hr"
"Pharmacy(P4) - Hourly Intern","Kroger","$15/hr"
"Certified Pharmacy Technician - Hourly","Medicine Chest Pharmacies","$12/hr"
"Pharmacy Technician - Hourly","Catamaran","$15/hr"
"Pharmacy Technician - Hourly","Fry's Food","$11/hr"
"Pharmacy Clerk - Hourly","Kaiser Permanente","$27/hr"
"Pharmacy Technician CPhT - Hourly","Express Scripts","$16/hr"
"Pharmacy Lead Technician - Hourly","CVS Health","$19/hr"
"Registered Pharmacy Technician - Hourly","Kroger","$12/hr"
"Pharmacy Technician - Hourly","Duke University Health System","$17/hr"
"OTC Pharmacy Department Manager - Hourly","Walmart","$14/hr"
"Pharmacy Technician - Hourly","Smith's Food & Drug","$19/hr"
"Certified Pharmacy Technician - Hourly","PCA Pharmacy","$16/hr"
"Certified Pharmacy Technician - Hourly","Tom Thumb","$15/hr"
"Certified Pharmacy Technician - Hourly","AdventHealth Greater Orlando","$16/hr"
"Pharmacy Technician Outpatient - Hourly","Kaiser Permanente","$30/hr"
"Pharmacy Manager - Hourly","Vons","$70/hr"
"Pharmacy Technician - Hourly","King Soopers","$14/hr"
"Pharmacy Technician","Omnicare","$32,042/yr"
"Certified Pharmacy Technician - Hourly","The Johns Hopkins Hospital","$19/hr"
"Certified Pharmacy Technician - Hourly","Fairview Health Services","$22/hr"
"Registered Pharmacy Technician","CVS Health","$26,593/yr"
"Pharmacy Technician - Hourly","BioScrip","$19/hr"
"Pharmacy Technician Trainee/Pharmacy Service Associate - Hourly","Walgreens","$12/hr"
"Certified Pharmacy Technician - Hourly","BayCare Health System","$18/hr"
"Pharmacy Resident","Walgreens","$59,112/yr"
"Pharmacy Technician - Hourly","Accredo Health","$15/hr"
"Pharmacy Technician - Hourly","Specialty RX","$11/hr"
"Certified Pharmacy Technician - Hourly","Banner Health","$17/hr"
"Certified Pharmacy Technician - Hourly","US Department of Veterans Affairs","$20/hr"
"Registered Pharmacy Technician - Hourly","Target","$14/hr"
"Pharmacy Manager","Price Chopper Supermarkets (NY)","$135,422/yr"
"Pharmacy Clerk - Hourly","Walmart","$11/hr"
"Certified Senior Pharmacy Technician - Hourly","Walgreens","$18/hr"
"Certified Pharmacy Technician - Hourly","Giant Eagle","$14/hr"
"Pharmacy Technician - Hourly","Hy-Vee","$12/hr"
"Inpatient Pharmacy Technician - Hourly","Kaiser Permanente","$29/hr"
"Pharmacy Manager","Harris Teeter","$122,437/yr"
"Pharmacy Technician","Food Lion","$31,733/yr"
"Certified Pharmacy Technician - Hourly","Osco Drug","$16/hr"
"Certified Pharmacy Technician - Hourly","Atrium Health","$18/hr"
"Certified Pharmacy Technician - Hourly","Kaiser Permanente","$21/hr"
"Certified Pharmacy Technician","Kroger","$28,846/yr"
"Pharmacy Technician","Ridleys Family Market","$34,527/yr"
"Certified Pharmacy Technician - Hourly","Catamaran","$16/hr"
"Certified Pharmacy Technician - Hourly","UPMC","$15/hr"
"Pharmacy Tech Trainee - Hourly","Walgreens","$12/hr"
"Pharmacy/Tech - Hourly","CVS Health","$11/hr"
"Pharmacy Technician - Hourly","Vons","$18/hr"
"Lead Pharmacy Technician - Hourly","Walmart","$18/hr"
"Lead Pharmacy Technician CphT - Hourly","Publix","$17/hr"
"Certified Pharmacy Technician - Hourly","Dignity Health","$21/hr"
"Pharmacy Technician - Hourly","Longs Drug","$13/hr"
"Pharmacy Technician - Hourly","PharMEDium Healthcare","$19/hr"
"Lead Pharmacy Technician","CVS Health","$28,550/yr"
"Certified Pharmacy Technician - Hourly","US Bioservices","$19/hr"
"Pharmacy Technician - Hourly","UNC Health Care","$17/hr"
"Pharmacy Clerk - Hourly","Kroger","$8/hr"
"Pharmacy Technician - Hourly","Northside Hospital","$18/hr"
"Certified Pharmacy Technician - Hourly","Winn-Dixie","$14/hr"
"Pharmacy Technician - Hourly","Tampa General Hospital","$15/hr"
"Pharmacy Technician I","Centene","$34,332/yr"
"Pharmacy Manager","Omnicare","$130,922/yr"
"Clinical Pharmacy Technician - Hourly","CVS Health","$15/hr"
"Senior Certified Pharmacy Tech - Hourly","Walgreens","$17/hr"
"Certified Pharmacy Technician - Hourly","Vanderbilt University Medical Center","$17/hr"
"Pharmacy Technician","Giant Eagle","$30,170/yr"
"Certified Pharmacy Technician - Hourly","Texas Children's Hospital","$16/hr"
"Certified Pharmacy Technician - Hourly","BioScrip","$19/hr"
"Nationally Certified Pharmacy Technician - Hourly","CVS Health","$12/hr"
"Pharmacy Technician - Hourly","Pharmakon Long-Term Care Pharmacy","$15/hr"
"Senior Certified Pharmacy Technician - Hourly","CVS Health","$20/hr"
"Certified Pharmacy Tech - Hourly","Walgreens","$14/hr"
"Pharmacy Cashier - Hourly","Walgreens","$10/hr"
"Pharmacy Technician CPhT","Cigna","$35,428/yr"
"Certified Pharmacy Technician","Walgreens","$27,690/yr"
"Certified Pharmacy Technician - Hourly","SUPERVALU","$15/hr"
"Lead Pharmacy Technician CphT - Hourly","CVS Health","$15/hr"
"Pharmacy Manager - Hourly","Giant Eagle","$69/hr"
"Pharmacy Clerk - Hourly","Safeway","$11/hr"
"Certified Pharmacy Technician - Hourly","Orlando Health","$15/hr"
"Pharmacy Technician - Hourly","Winn-Dixie","$12/hr"
"Certified Pharmacy Technician - Hourly","Accredo Health","$15/hr"
"Pharmacy Technician","AutoNation","$35,929/yr"
"Pharmacy Technician II","Centene","$39,288/yr"
"Certified Pharmacy Technician - Hourly","Hannaford Bros.","$16/hr"
"Pharmacy Technician - Hourly","Mercy Health","$15/hr"
"Pharmacy(5th Professional) - Hourly Intern","Rite Aid","$19/hr"
"Certified Pharmacy Technician - Hourly","Children's Healthcare of Atlanta","$16/hr"
"Pharmacy Student - Hourly Intern","Walmart","$15/hr"
"Pharmacy Student Third Year - Hourly Intern","Target","$18/hr"
"Pharmacy Technician - Hourly","Intermountain Healthcare","$17/hr"
"Pharmacy Technician - Hourly","Hometown Pharmacy","$11/hr"
"Pharmacy Coach","Kmart","$134,164/yr"
"Pharmacy Clerk - Hourly","Hy-Vee","$12/hr"
"Pharmacy Technician","DeVry University","$40,736/yr"
"Picking Pharmacy Technician - Hourly","Omnicare","$14/hr"
"Pharmacy Technician - Hourly","Omnicare","$11/hr"
"Certified Pharmacy Technician","Express Scripts","$35,688/yr"
"Pharmacy Technician - Hourly","HealthPartners","$20/hr"
"Pharmacy Technician - Hourly","Kinney Drugs","$10/hr"
"Pharmacy Assistant - Hourly","Rite Aid","$11/hr"
"6th Year Pharmacy - Hourly Intern","CVS Health","$17/hr"
"Pharmacy Technician","Pima Medical Institute","$38,165/yr"
"Pharmacy Technician","VLV ORANGE PHARMACY","$34,901/yr"
"Certified Pharmacy Technician/Inventory Specialist","CVS Health","$26,335/yr"
"Pharmacy Technician - Hourly","Blue Shield Of California","$21/hr"
"Pharmacy Technician - Hourly","Quality Food","$21/hr"
"Pharmacy Technician - Hourly","Indiana University Health","$16/hr"
"Registered Pharmacy Technician - Hourly","H E B","$16/hr"
"Pharmacy Technician - Hourly","Medicine Shoppe","$16/hr"
"Pharmacy Manager","Coram","$128,416/yr"
"Pharmacy Technician - Hourly","AIDS Healthcare Foundation","$19/hr"
"Pharmacy Manager","Genoa Healthcare","$136,090/yr"
"Entry Level Pharmacy Technician","Meijer","$27,124/yr"
"Certified Pharmacy Technician - Hourly","Option Care Health","$18/hr"
"Pharmacy Clerk - Hourly","Walmart","$11/hr"
"Pharmacy Technician - Hourly","DaVita Rx","$16/hr"
"Pharmacy Tech - Hourly","UnitedHealth Group","$17/hr"
"Pharmacy Manager","Humana","$123,693/yr"
