date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Sun Jun 23 2019 19:06:49 GMT-0700 (Pacific Daylight Time), Category Specialist,,Former Employee ,Varied experience at WM eCommerce,I worked at Walmart eCommerce full-time,,"Team effort, always something to do","Variety of managerial styles (that you don't experience beforehand), a lot of the work is busy work",,4.0,4.0,,,,
Sat Jun 29 2019 11:20:50 GMT-0700 (Pacific Daylight Time), Category Specialist,"San Bruno, CA",Current Employee ,Chaotic and frustrating role but positive work environment,I have been working at Walmart eCommerce full-time for less than a year,2,"Great office culture, kind and understanding coworkers, work/life balance is very reasonable","Very hectic day-to-day where it seems like no one knows anything. Everyone is relatively new to the role so it is difficult to get answers or experienced perspective for crucial aspects to the job. Since most hires are right out of college, it feels like there rarely is an experienced ""adult in the room"" making sure that decisions being made are wise and won't have negative consequences in the future. This is spun as being a part of a ""start-up backed by a fortune 100 company"" but it feels to me as actually being ""let's cut on labor costs by hiring college kids fresh out of school without any experience.""",,3.0,5.0,3.0,4.0,4.0,4.0
Sun Jun 16 2019 19:46:03 GMT-0700 (Pacific Daylight Time), Category Specialist,"San Bruno, CA",Current Employee ,great starter job out of college,I have been working at Walmart eCommerce full-time for more than a year,,exposure to different areas of ecommerce,unclear career path growth for specialists,,4.0,4.0,4.0,3.0,4.0,3.0
Mon Jun 17 2019 14:48:27 GMT-0700 (Pacific Daylight Time), Cashier,"Portland, OR",Current Employee ,Good place to work,I have been working at Walmart eCommerce part-time for less than a year,,"Meeting people, education benefit, flexible scheduling",schedule can be a bit difficult,,4.0,3.0,4.0,4.0,3.0,4.0
Wed Jun 12 2019 17:54:52 GMT-0700 (Pacific Daylight Time), Business Analyst,,Current Employee ,Great Company,I have been working at Walmart eCommerce full-time for more than a year,1,Flexible hours and great company to work for.,Leadership needs more organization and structure.,,5.0,4.0,3.0,5.0,5.0,1.0
Fri Jun 07 2019 18:18:05 GMT-0700 (Pacific Daylight Time),,"San Bruno, CA",Current Employee ,Solid place to work in the Bay Area,I have been working at Walmart eCommerce full-time for less than a year,3,"Good office location (right off the freeway, quick shuttle to BART and close to S.F.). Pleasant office environment and good benefits.","Very political. Some departments/teams are saddled with bad managers. There's a reason most job postings don't list a department/category. Also, it's a big company, so things move at a glacial pace.",,4.0,3.0,3.0,4.0,4.0,2.0
Fri Jul 12 2019 15:31:38 GMT-0700 (Pacific Daylight Time), Operations Manager,"San Bruno, CA",Current Employee ,Do you not work for this company,I have been working at Walmart eCommerce full-time for more than 8 years,7,This company tries to compete with other tech companies in the bay area. They will make you promises and will never deliver.,"This company does not support anyone over the age of 35, they allow managers to make their own rules and not adhere to company policies. I would never recommend anyone to work for this company, unless you want to lose your soul. They are incredibly top-heavy with senior directors with no direct reports, it is a joke. Their health insurance is disgusting and incomplete. They claim to have flex PTO but managers can decide to not adhere to it. The company is too large to manage its managers and the managers know that. And they can do whatever they want.",,1.0,1.0,1.0,1.0,1.0,1.0
Thu Jun 20 2019 13:26:03 GMT-0700 (Pacific Daylight Time),,"San Bruno, CA",Former Employee ,Decent Starter Job,I worked at Walmart eCommerce full-time for more than 10 years,2,"Lots of opportunity to grow because everyone around you is learning as well. They love hiring recent college grads from the top schools and there's a different promotion track for this group. As such, the culture feels like a college social setting. Free sodas, shuttles from different parts of the Bay Area and free parking in the garage.","Spent over 10 years in the San Bruno office and remember leadership having empathy for work/life balance. Within the last 2 years, this has eroded. It's typical to work through lunch and have lunch meetings especially during the top of the week and during Q4. Because business direction usually comes out of the Jet offices in Hoboken NJ, the East Coast work mentality is very strong. Lack of diversity (female/people of color) in upper management. There are no free lunches or snacks.",,2.0,1.0,1.0,3.0,3.0,2.0
Sat May 25 2019 09:31:23 GMT-0700 (Pacific Daylight Time), Category Specialist,"San Bruno, CA",Current Employee ,"Highs and Lows, Varies by category",I have been working at Walmart eCommerce full-time for less than a year,5,"Analytical aspects of the role are interesting. Some days you can leave at 4:30. Different categories tend to have different focuses in terms of how much time you spend on site merchandising, forecasting, negotiating with vendors, etc.","Some weeks you can be required to stay in the office until 8pm. In some categories you spend as much time forecasting units and estimating financials as you do driving business. Seems like you're just being the Financial Planner's assistant. Bc of the variance in categories, some people get very easy categories to run while others are given a huge workload.",,4.0,4.0,3.0,4.0,4.0,3.0
Thu May 30 2019 22:44:33 GMT-0700 (Pacific Daylight Time), Category Specialist,"San Bruno, CA",Current Employee ,Good place to start your career,I have been working at Walmart eCommerce full-time for more than a year,1,"Work with big-name vendors -Gain skills in buying, merchandising, pricing, negotiating",Slow progression -Little say in what category you manage -Salary isn't competitive with other San Francisco positions,,4.0,5.0,4.0,3.0,3.0,4.0
Wed Jun 12 2019 09:44:10 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Good,I have been working at Walmart eCommerce full-time for more than 3 years,,You good. Just dnt make friends,You suffer with the bad,,3.0,1.0,3.0,5.0,4.0,1.0
Thu May 23 2019 14:43:57 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Sunnyvale, CA",Current Employee ,Nice Company,I have been working at Walmart eCommerce full-time for less than a year,,"Technology Stack, Growing, Good Culture",Nothing As Such Any Cons,,5.0,4.0,4.0,4.0,4.0,4.0
Tue May 28 2019 18:47:56 GMT-0700 (Pacific Daylight Time), Buyer,,Current Employee ,Buyer at walmart ecomm hq,I have been working at Walmart eCommerce full-time,1,"great office, snacks, happy hour and social perks","high turnover, office drama, inexperienced management",,3.0,,,,,
Sun Jun 16 2019 19:36:27 GMT-0700 (Pacific Daylight Time), Category Specialist,"San Bruno, CA",Current Employee ,Okay place to start,I have been working at Walmart eCommerce full-time for less than a year,4,"Free gym, Unlimited PTO (at your manager’s discretion)","When I started here, there was a severe lack of training. We were just thrown into the job and expected to perform. I appreciated the autonomy, but really had no sense of direction. To be honest, most of what you do makes a marginal difference. What really drives your performance is the category you’re given. Some things sell, others don’t. Another issue I had was with my manager. Putting down your employees and being passive aggressive isn’t the best way to build a team or any type of camaraderie. If someone is actually struggling, make an authentic effort to help him/ her. Don’t belittle them for not knowing something, instead teach them. That way they can go on and teach others who may be confused. If there’s one positive thing I can take from this experience, its taught me how to deal with bad management and how to be professional about it. If it weren’t for some of the great friends I’ve made, this job would’ve been a horrible experience.",,1.0,2.0,1.0,1.0,1.0,1.0
Sat May 18 2019 03:08:35 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Walmart distribution process,I worked at Walmart eCommerce full-time,,Good pay and hours,There is a lot of Employee drama,,3.0,4.0,2.0,2.0,4.0,2.0
Thu May 02 2019 07:58:21 GMT-0700 (Pacific Daylight Time),,,Former Employee ,"Walmart, Fresh Production",I worked at Walmart eCommerce part-time,,"Easy to talk to, good communication","sometimes unorganized, and short staffed",,4.0,,,,,
Fri Apr 26 2019 14:31:51 GMT-0700 (Pacific Daylight Time)," Manager, Strategy & Operations",,Current Employee ,Collaborative environment,I have been working at Walmart eCommerce full-time for more than a year,,Good work life balance where people are generally nice.,Politics can be hard to navigate. Things are sometimes slow due to the size of the organization.,,4.0,5.0,4.0,4.0,4.0,4.0
Tue Apr 30 2019 09:06:31 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Walmart review,I worked at Walmart eCommerce full-time,,good pay and hours are good if you can work them,"not good for students, you have mandatory over time, and short hours",,3.0,,,,,
Fri Apr 26 2019 18:28:02 GMT-0700 (Pacific Daylight Time),,, ,Started out great then went down hill very frustrating,I have been working at Walmart eCommerce,2,"Pay, benefits, discount card, opportunity for advancement",Working in multiple departments at one time,,2.0,,,,,
Fri Apr 12 2019 09:54:37 GMT-0700 (Pacific Daylight Time), Category Manager,,Current Employee ,Overall Positive,I have been working at Walmart eCommerce full-time for more than 5 years,1,"good people, good opportunity, good company","hectic, growing too fast, wear many hats",,4.0,5.0,5.0,5.0,5.0,3.0
Wed Apr 10 2019 11:53:05 GMT-0700 (Pacific Daylight Time), Operations Manager,"San Bruno, CA",Current Employee ,Operations Manger,I have been working at Walmart eCommerce full-time for more than 10 years,,Great work environment. Love the teamwork,Duplicate efforts across various teams,,5.0,5.0,5.0,5.0,4.0,5.0
Sun Apr 21 2019 19:26:32 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Well they do...,I worked at Walmart eCommerce full-time for less than a year,1,You get weekdays off pay every Thursday,you have to scrap your knees to get somewhere,,3.0,3.0,1.0,2.0,4.0,1.0
Mon Apr 08 2019 03:08:37 GMT-0700 (Pacific Daylight Time), Warehouse Associate,,Current Employee ,Walmart RSR,I have been working at Walmart eCommerce part-time,,Fast pace environment with plenty to learn.,Management moves around too much. Makes it hard to keep up with different managements style of work and systems always down. Not enough hours given to employees.,,4.0,,,,,
Sat May 04 2019 04:35:06 GMT-0700 (Pacific Daylight Time), Program Manager,"San Bruno, CA",Former Employee ,Toxic work environment - steer clear!,I worked at Walmart eCommerce full-time for more than 3 years,12,Company will every now and then sponsor fun events to boost morale. High-focus on the customer. At-cost snacks sold in cafeteria.,"Acceptance of bullying and rampant discriminatory actions by management with HR unwilling to acknowledge issue or provide help to target/victims (I saw this happen disproportionately to many colleagues who were from historically disadvantaged backgrounds such as women, Asians, non-US citizens). Culture of ""white is right"". Lack of training opportunities and career path for growth.",,1.0,4.0,1.0,3.0,1.0,2.0
Sun May 05 2019 10:20:00 GMT-0700 (Pacific Daylight Time), Full Time Employee,"San Bruno, CA",Current Employee ,Misaligned values,I have been working at Walmart eCommerce full-time for more than a year,10,Unlimited PTO Google Shuttles Some of the people I work with are really great.,"Politics. Toxic Review System. Tough Culture. High Turnover. The employee review process fosters a negative environment where sucking up is rewarded and employees have to campaign to grow. Reviews are not based on actual performance but based on who leaders are pushing forward for promotion each review round. All leaders discuss the candidates up for promotion and have to fight to get their associates promoted. This creates the suck up environment because associates campaign to get promoted with their leaders peers. This deters and takes away from the work. Great work and talent is not rewarded. Leaders say growth is owned by the associate. No accountability for fostering and building talent. This means there are no growth opportunities and leadership gives employees a ""figure it out yourself"" mentality. Being a ""yes man"" is rewarded, critical thinking and actually caring about the work and the end customer is completely disregarded. Top talent leaves because of this. Pay is not comparable to the tech industry at all. High turnover in leadership. Every 6 months the strategy changes due to new leaders. This isn't for innovation this is chaotic and all progress is set back because a new leader wants to prove themselves instead of evolving and building upon the successes that have been established. Leadership tries to say they operate like a startup, which is an excuse for a chaos and disorganization. This is Walmart, this is a well established brand with incredible brand DNA. STOP trying to sell it like it is something else and sell it for what it is, which is the longest standing, largest retailer in the world. Be proud of that. Managers are treated like entry level associates and are not given resources to elevate their work and continue to grow individually while impacting business and the customer experience to the most potential. Leadership continues to use budget to layer directly under themselves - Creating top heavy orgs. Bottom line everyone is so eager for their own growth they are failing to lift up and grow talent from the bottom up. Leaders don't actually want to manage people or do the work. Leaders will take credit for work and not give appropriate credit. Bait & Switch for level hiring - promised one thing and hired in at a lower level, stinting career growth and putting employees below market value for compensation.",,1.0,2.0,1.0,1.0,2.0,1.0
Sun Apr 14 2019 16:37:30 GMT-0700 (Pacific Daylight Time),,,Former Employee ,No more,I worked at Walmart eCommerce full-time,3,I enjoyed the given job but I was not happy there.,"Pay, hours, job, job opportunity, stability",,2.0,,,,,
Wed Mar 27 2019 08:07:47 GMT-0700 (Pacific Daylight Time), Category Specialist,"San Bruno, CA",Current Employee ,Solid entry level position,I have been working at Walmart eCommerce full-time for less than a year,3,"Lots of in office perks. Benefits are decent, but the pay can be tough if you're trying to rent your own place. Also, if you're young, this position does have a lot of recent college grads.",Your experience depends on which team you get placed on. Certain managers care more about your development than others.,,4.0,5.0,5.0,4.0,4.0,4.0
Tue Apr 16 2019 07:29:00 GMT-0700 (Pacific Daylight Time), Personal Shopper,,Current Employee ,It’s Alright,I have been working at Walmart eCommerce part-time,1,It’s not a hard job and the day goes by really fast since it’s so busy,You’re on a timer but they don’t take into consideration of customers asking questions or stuff not being in the correct spot.,,3.0,,,,,
Thu Apr 11 2019 18:29:25 GMT-0700 (Pacific Daylight Time), E,,Former Employee ,Quick Review,I worked at Walmart eCommerce full-time for more than a year,,1. You'll get the chance to know everything around the store. 2. Easy job.,1. Timed work--hard to find time for breaks. You have to choose between improving your service rate or taking all the breaks you deserve. 2. You're required to ask for surveys.,,3.0,,,,,
Thu Mar 28 2019 10:12:22 GMT-0700 (Pacific Daylight Time),,, ,It was good..good pay good people to work with,I worked at Walmart eCommerce,,Everyone good and good hours,Some people can be rude,,5.0,,,,,
Mon Mar 25 2019 20:03:45 GMT-0700 (Pacific Daylight Time), Analyst,"San Bruno, CA",Former Employee ,Good for recent grads. Not good as a career choice.,I worked at Walmart eCommerce full-time for more than a year,6,"Adequate training, ability to learn many useful and marketable tools -Some very nice, intelligent co-workers to work with and learn from -Competitive pay, benefits for employees -On-site cafeteria and fitness center -Ability to work from home when needed","Too many in-house systems clog up workflow, resulting in useless/mundane tasks -Upper management lacks leadership or the ability to pass objectives down, sometimes act downright disrespectful. -Office politics, atmosphere of in-crowds, overt hostility between top managers -Little opportunities for advancement, company does not know how to recognize or retain talent. -Lack of structure and accountability, many projects are shelved mid-stream -Company is trying too hard to be tech, straying from core values and alienating workers in the process. -Benefits lacking for contractors, false promises to hire contractors on FT. -Holidays can be hectic",,3.0,5.0,4.0,1.0,3.0,1.0
Sun Mar 24 2019 00:32:30 GMT-0700 (Pacific Daylight Time),,,Current Employee ,"Great place to work , learning opportunities in diverse field",I have been working at Walmart eCommerce full-time for more than a year,,Many projects in diverse technology fields,Too big company hard to get noticed,,4.0,4.0,3.0,4.0,5.0,3.0
Wed Apr 24 2019 14:05:55 GMT-0700 (Pacific Daylight Time), Asset Protection,,Current Employee ,None,I have been working at Walmart eCommerce full-time for more than 5 years,5,Everything about the company is wrong,Everything. They’re not who they portray to be,,1.0,1.0,1.0,1.0,1.0,1.0
Tue Apr 02 2019 05:09:09 GMT-0700 (Pacific Daylight Time), Area Manager,,Current Employee ,Always be ready for a change.,I have been working at Walmart eCommerce full-time,,Pays well. Benefits should be better.,Move to other departments or shifts as needed. Frequent last-minute mandatory overtime shifts (extra days).,,3.0,2.0,3.0,3.0,3.0,3.0
Sun Mar 17 2019 02:30:24 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Electronics,I have been working at Walmart eCommerce full-time,,I got along with the people I worked with.,They gave me odd hours to work which made it difficult to keep working there.,,4.0,,,,,
Thu Mar 28 2019 16:43:05 GMT-0700 (Pacific Daylight Time),,"San Bruno, CA",Former Employee ,"decent, quality company",I worked at Walmart eCommerce full-time for more than a year,,"casual culture, WFH options, snacks","still ruled by bentonville, no free food",,3.0,2.0,3.0,3.0,3.0,2.0
Fri Mar 08 2019 19:40:43 GMT-0800 (Pacific Standard Time), Software Engineer,"Sunnyvale, CA",Current Employee ,Gigantic company aiming to transform into a tech company,I have been working at Walmart eCommerce full-time for less than a year,,Transition towards tech-centric cultural values.,Relative lack of structure and disorganization.,,4.0,4.0,4.0,4.0,4.0,4.0
Thu Mar 21 2019 11:00:17 GMT-0700 (Pacific Daylight Time), Fraud Specialist,,Current Employee ,Good people,I have been working at Walmart eCommerce full-time,1,People are nice and it pays decent.,Tend to play favorites and promote only those who kiss up,,3.0,4.0,4.0,3.0,4.0,5.0
Sun Mar 17 2019 13:18:09 GMT-0700 (Pacific Daylight Time), Assistant Manager,,Former Employee ,Sucksssss,I worked at Walmart eCommerce full-time,4,Salary; created environment; training; advancement,Management; hours; help with issues,,2.0,,,,,
Wed Mar 06 2019 01:09:36 GMT-0800 (Pacific Standard Time),,,Former Employee ,Quality Assurance,I worked at Walmart eCommerce full-time for more than a year,,Pay is good Always busy,"Management No consistency, All over the place",,4.0,,,,,
Fri Mar 01 2019 13:16:49 GMT-0800 (Pacific Standard Time), Support Manager,,Former Employee ,Great company,I worked at Walmart eCommerce full-time for more than 5 years,1,"Opportunities for advancement, flexible schedule, pay",Communication with management and holiday rush,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Mar 11 2019 22:06:19 GMT-0700 (Pacific Daylight Time), Cashier,,Former Employee ,Cashier,I worked at Walmart eCommerce full-time,1,"good pay, quick training, good environment","different break times everyday, sometimes i would have my break then be put on lunch very soon after",,3.0,,,,,
Thu Feb 21 2019 20:31:37 GMT-0800 (Pacific Standard Time), Software Engineer III,"Sunnyvale, CA",Current Employee ,Not a bad place to work,I have been working at Walmart eCommerce full-time for more than a year,2,* Great work life balance * Work from home flexibility * Competitive salary * Some team,"I've jumped across many teams within the organization and overall experience is highly team dependent just like with any other large company. Company lacks typical tech company perks with their motto being ""save money live better"". Lack of culture",,4.0,5.0,2.0,3.0,4.0,4.0
Wed Feb 20 2019 12:45:06 GMT-0800 (Pacific Standard Time), Category Specialist,"San Bruno, CA",Current Employee ,Know what you're signing up for...,I have been working at Walmart eCommerce full-time for less than a year,9,"Large, young community of recent college grads","Your experience will vary astronomically based on the team/location you are placed. There doesn't seem to be any notion of ""standards"" across the same job title.",,2.0,5.0,1.0,2.0,3.0,1.0
Tue Feb 12 2019 17:54:32 GMT-0800 (Pacific Standard Time), Senior Business Development Manager,"San Bruno, CA",Current Employee ,"Sink or swim in this fast paced, high growth environment",I have been working at Walmart eCommerce full-time for more than 3 years,1," work on amazing projects at the forefront of commerce - learn and develop alongside amazing talent - if you show initiative, take ownership and be an expert at self promotion you can achieve career growth - great benefits", fast evolving strategy means you must adapt continuously to survive - revolving door of leadership means a constant need to pivot and re-prove yourself. You are continually interviewing for your own job (keeps you sharp though!) - the feeling is that all Associates are fighting for their lives which results in a culture of leadership managing upwards and not investing in developing their direct reports - heavily understaffed,,4.0,3.0,3.0,4.0,4.0,2.0
Tue Feb 12 2019 04:57:04 GMT-0800 (Pacific Standard Time), Senior Engineering Manager,,Current Employee ,@WalmartLabs,I have been working at Walmart eCommerce full-time,1,"good tech work, good work life balance, flexibility","not diverse, not much innovation",,4.0,,,,,
Tue Mar 19 2019 00:07:58 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,"Carlsbad, CA",Former Employee ,Interview process is degrading,I worked at Walmart eCommerce full-time for less than a year,4," Nice work environment, nice office in Carlsbad",The recruiting process by Workbridge Associates is degrading. I was pressured and treated without respect.,,1.0,3.0,1.0,3.0,3.0,3.0
Sat Feb 16 2019 10:48:12 GMT-0800 (Pacific Standard Time), Category Specialist,"San Bruno, CA",Current Employee ,Category management could learn some people skills,I have been working at Walmart eCommerce full-time for less than a year,7,"Great starting point from colege, there are many tools you can learn from and the coworkers are super friendl and helpful. The company has a lot of resources and is trying to grow in many different directions.","I'm not sure if the open desk concept is sometimes forgotten by upper management when you can overhearing them talking negatively about the people they manage. This makes me believe there is a misunderstanding in how to properly communicate with one another. Really hoping Wal-Mart can correct this issue as having effective, respectful, integrity for one another is a prerequisite to being successful. The company has high potential but lets remember this isn't a high school.",,2.0,4.0,1.0,3.0,4.0,2.0
Mon Feb 04 2019 13:22:52 GMT-0800 (Pacific Standard Time), Software Engineer,"Sunnyvale, CA",Current Employee ,Good place to work,I have been working at Walmart eCommerce full-time for more than a year,1,Good place to work and to learn all new technologies,Time lines are too aggressive,,4.0,4.0,4.0,4.0,4.0,4.0
Mon Feb 04 2019 08:57:33 GMT-0800 (Pacific Standard Time),,, ,Very good,I worked at Walmart eCommerce,,Takes care of employees during disasters and employs many people in each town supporting many families,Not having enough help in each dept,,5.0,,,,,
Sat Jan 05 2019 22:50:01 GMT-0800 (Pacific Standard Time), Senior Software Engineer,"Sunnyvale, CA",Current Employee ,Largely underestimated because of the surrounding big tech companies,I have been working at Walmart eCommerce full-time for more than 3 years,10," The rumors that everyone is happy at Walmart Labs is true - Impactful work, helping store associates, streamlining the customer's experiences, the app, etc - All my managers are always smiling, genuinely - No one has a huge ego, unlike the rest of the Bay Area tech scene - Managers care to see how you feel about the overall team/company - Remote friendly - Everyone is autonomous (slackers beware) - Career opportunities are there, like most corporate companies"," Lots of CEOs, it's a bit confusing what they all do - Parking is limited - Path to get hired seems to be to come in as a contractor first - No apprenticeship programs for people starting their careers - Process-heavy interviews in the name of ""removing bias"" but involves more biased managers therefore denying candidates more often. - No Diversity & Inclusion programs (if they exist, they don't actually do anything) - No Unconscious Bias assessment and training. - No inclusive internships (exclusive to college kids for 2-3 months of the year) - For being the largest employer in the world, they don't hire very many Junior/Associate-level/recent grads. - Not very diverse (you have better chances if you're white, Asian, Indian, or a man) - No outreach for those with alternate career paths (self-taught people & freelancers will have a hard time getting hired) - Apparently lots of candidates take offers from neighboring companies because Walmart salaries don't compare. The reason is ""we're not a tech company"". - You have to be a self-starter to get things going - Holiday season is a busy season - Few holidays",,4.0,5.0,4.0,5.0,4.0,3.0
Fri Feb 08 2019 18:26:32 GMT-0800 (Pacific Standard Time), Staff Data Scientist,"San Bruno, CA",Current Employee ,Good place to work with some riders,I have been working at Walmart eCommerce full-time for more than 3 years,2,"1. Great opportunities to learn, especially for fresh graduates beginning their careers. 2. Flexible hours and work schedules...depending on the group. 3. Decent perks, salary, and overall comp. 4. Diversity is great and aggressively promoted.","1. Nepotism in hiring. 2. Lack of transparency in a lot of things. 3. Reporting structure is lopsided..as a data scientist your scope to grow might be limited unless you are heavily IT focused. 4. Because of the above reasons, possible to find yourself reporting to someone not competent enough.",,3.0,5.0,4.0,3.0,4.0,3.0
Tue Feb 19 2019 11:06:35 GMT-0800 (Pacific Standard Time), Category Specialist,,Former Employee ,One Star Experience,I worked at Walmart eCommerce full-time,6,Free Snacks -Can't think of another pro,Not challenging -Not diverse -No career movement -No support -No tools/systems -High turnover -Negative morale -Not transparent -No trust -Not fair,,1.0,3.0,1.0,1.0,1.0,1.0
Thu Jan 31 2019 16:54:15 GMT-0800 (Pacific Standard Time),,,Former Employee ,Understaffed,I worked at Walmart eCommerce full-time for more than 3 years,,40 hour a week mostly,Severely understaffed at all times,,3.0,2.0,1.0,3.0,3.0,1.0
Wed Jan 16 2019 04:01:57 GMT-0800 (Pacific Standard Time), Senior Customer Resolutions Specialist,,Current Employee ,Good Job,I have been working at Walmart eCommerce full-time for less than a year,,"Good work environment, training, food perks, no stress","Job Outsourcing, new shift bid process, numbers driven",,4.0,5.0,5.0,2.0,5.0,5.0
Wed Jan 09 2019 18:08:20 GMT-0800 (Pacific Standard Time),,,Senior Product Manager ,Good experience,I have been working at Walmart eCommerce,,"Walmart gave me opportunities to invent the future of eCommerce and work besides very talented engineers, many of which came from startup acquisitions.",My experience at Walmart was exception. But it varies depending on your Manager and VP. There are plenty of folks trapped doing tech migrations.,,4.0,5.0,5.0,4.0,5.0,4.0
Fri Jan 11 2019 19:57:03 GMT-0800 (Pacific Standard Time),,,Personal Shopper ,They don’t care,I worked at Walmart eCommerce,2,Easy work when not busy,Unhappy customers are always rude,,2.0,1.0,1.0,1.0,2.0,1.0
Tue Jan 08 2019 17:03:03 GMT-0800 (Pacific Standard Time),,,Self Checkout Host ,Company,I worked at Walmart eCommerce for less than a year,,"Hours, pay, benefits and Even App.",Non-flexible work schedule and raises,,3.0,3.0,4.0,3.0,3.0,2.0
Mon Dec 24 2018 12:34:58 GMT-0800 (Pacific Standard Time),,, ,Great place to work depending on your group,I have been working at Walmart eCommerce,,Great people who are always willing to help and contribute.,You have to learn how to do the walmart cheer which is both good and bad.,,4.0,4.0,4.0,3.0,3.0,4.0
Thu Jan 17 2019 21:41:56 GMT-0800 (Pacific Standard Time),,,Current Employee ,Retaliatory Culture,I have been working at Walmart eCommerce full-time,10,Work life balance Compensation Benefits Unlimited PTO,Vicious and Retaliatory Culture Incompetent middle management Lack of Learning Office Politics,,1.0,1.0,1.0,1.0,1.0,1.0
Wed Dec 19 2018 12:27:03 GMT-0800 (Pacific Standard Time),,,Current Employee ,Great Please to work,I have been working at Walmart eCommerce full-time,,i love working at walmart,sometimes i could use more autonomy,,5.0,,,,,
Tue Dec 04 2018 19:16:19 GMT-0800 (Pacific Standard Time), Associate Director,"Sunnyvale, CA",Current Employee ,Walmart.com is one of the most under-rated companies in the Silicon Valley,I have been working at Walmart eCommerce full-time for more than 3 years,4,"If you're smart and can deliver results, you'll be able to get promoted easily (as long as you know how to build relationships across stakeholders).","Walmart is still going through an identity crisis of if we're Jet, Walmart.com, Walmart stores, Hayneedle, Moosejaw, etc etc",,5.0,5.0,3.0,5.0,5.0,4.0
Thu Dec 13 2018 16:57:14 GMT-0800 (Pacific Standard Time),,,Current Employee ,meat team associate,I have been working at Walmart eCommerce full-time,,i have a good boss,the hours and days off,,4.0,,,,,
Wed Dec 19 2018 08:33:45 GMT-0800 (Pacific Standard Time), Senior Supply Chain Manager,"San Bruno, CA",Current Employee ,Senior supply chain manager,I have been working at Walmart eCommerce full-time for more than 5 years,4,"competitive compensation, unlimited PTOs, many smart people in supply chain operations, many career opportunities internally and you may need to do networking for yourself; Lots of failures in systems and process, and you will be fully loaded with projects Many leadership (Director/Sr Director/VP) came from Amazon bring best practices","lack of clear/structured business vision; -many leadership work remotely and see them once every couple of months; -Leadership ability varies; Depends on your team, you may meet or work for very smart and talented leadership who gives you opportunity to grow ; also you may have to deal with leadership who has limited experience , always mess things up, and don't know how to motivate team -Many leadership (Director/Sr Director/VP) came from Amazon changed walmart culture..",,3.0,5.0,3.0,3.0,3.0,2.0
Tue Dec 04 2018 16:37:54 GMT-0800 (Pacific Standard Time),,,Current Employee ,...,I have been working at Walmart eCommerce full-time,,"Fun, fast paced environment which is good if you like to work hard.",Very poor management and way too many managers for one department.,,4.0,3.0,3.0,4.0,3.0,3.0
Wed Nov 28 2018 01:48:15 GMT-0800 (Pacific Standard Time), Senior Software Engineer,"Sunnyvale, CA",Current Employee ,one of the best companies i've ever worked,I have been working at Walmart eCommerce full-time for more than 3 years,1,Multiculture Startup Env Hands on experience to variety of technologies Flexible timings Good pay,Enforcing Engineers to use proprietary tools which is a serious drawback and it'll impact engineers innovative ideas,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Jan 02 2019 23:25:12 GMT-0800 (Pacific Standard Time), Stocker,,Current Employee ,Horrible,I have been working at Walmart eCommerce part-time for more than 3 years,2,You get a 3 month bonus,Never work with schedule cut hours,,1.0,,,,,
Wed Nov 28 2018 11:19:38 GMT-0800 (Pacific Standard Time),,,Former Employee ,Fun Place,I worked at Walmart eCommerce full-time,,Room for growth. You work hard but there is always time to relax. Peak hours can be rough if not a lot are working in electronics.,I can't think of any.,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Nov 27 2018 02:15:41 GMT-0800 (Pacific Standard Time),,,Current Employee ,Awesome place to work and develop your career,I have been working at Walmart eCommerce full-time,,Great Leadership Team at San Bruno,Too many changes and reorg,,5.0,,,,,
Tue Nov 27 2018 09:10:46 GMT-0800 (Pacific Standard Time),,,Former Employee ,Great Colleagues,I worked at Walmart eCommerce part-time for less than a year,,Great team of people who know how to have fun even at busy times.,extremely busy at times. some days have to work in the weekend too.,,4.0,4.0,,,,
Mon Nov 19 2018 12:18:05 GMT-0800 (Pacific Standard Time),,,Current Employee ,......,I have been working at Walmart eCommerce full-time,1,Great Management Great benefits Work/life balance,Too much attrition Constantly doing tasks outside of your job scope,,4.0,5.0,4.0,2.0,4.0,5.0
Mon Nov 19 2018 22:46:11 GMT-0800 (Pacific Standard Time),,,Current Employee ,data analyst,I have been working at Walmart eCommerce full-time,,good company to work for,team communications can be improved,,4.0,3.0,5.0,4.0,4.0,4.0
Sat Dec 15 2018 03:10:47 GMT-0800 (Pacific Standard Time),,,Former Employee ,Forklift operator,I worked at Walmart eCommerce full-time,,Money is great that's it,Management needs to get it together,,1.0,,,,,
Mon Nov 05 2018 11:25:59 GMT-0800 (Pacific Standard Time),,, ,Staff Software Engineer,I have been working at Walmart eCommerce,,Best work environment and multitude of opportunities for career growth,None at this point in time,,5.0,,,,,
