date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Tue May 14 2019 13:35:07 GMT-0700 (Pacific Daylight Time), Retail Development Specialist,"Los Angeles, CA",Former Employee ,Highly Inefficient,I worked at Samsung Electronics full-time for more than 3 years,1,"I was lucky to work out in the Playa Vista office for the first year and half and then worked from home mostly for another 1.5 years, this may not be the case for most other employees especially for those who work at the main offices.","Lack of communication between departments, which often resulted in misunderstanding and contradictory decisions.

Toxic office politics, one of the worst working environment if ever experienced, I wouldn't have been able to stay for 3 years if I weren't working remotely.

Too many people in the management roles, not enough people who actually do work.

Many people are not capable of performing their jobs, the lack of knowledge plagues the company.

These are the 3 main things that generates unnecessary chaos and stress, and it is not a healthy work environment at all.","I wouldn't even know what to tell the management because I think it is too big to be fixed, and too big to fail.",2.0,4.0,1.0,1.0,4.0,1.0
Sat Jun 01 2019 06:07:04 GMT-0700 (Pacific Daylight Time), Maintenance Technician,"Austin, TX",Former Employee ,Maintenance tech,I worked at Samsung Electronics full-time for more than 5 years,,The benefits they offer are good.,The expectations of the management are unrealistic to achieve.,,1.0,1.0,1.0,1.0,4.0,1.0
Thu Apr 18 2019 20:16:30 GMT-0700 (Pacific Daylight Time), Project Manager,"Plano, TX",Current Employee ,Samsung review,I have been working at Samsung Electronics full-time for more than 8 years,2,"Work life balance, great benefit",difficult to grow within org,,5.0,4.0,4.0,2.0,5.0,3.0
Thu May 09 2019 13:42:34 GMT-0700 (Pacific Daylight Time), Senior QA Engineer,,Current Employee ,Review of job so far,I have been working at Samsung Electronics full-time,,great benefits in the company,no growth curve in the team,,3.0,,,,,
Thu May 09 2019 18:26:47 GMT-0700 (Pacific Daylight Time), ECommerce Specialist,,Former Employee ,Relatively new team,I worked at Samsung Electronics full-time,,Relatively new team so lots of opportunities & resources to experiment with,Internal office politics that gets very complicated to navigate,,3.0,,,,,
Wed May 29 2019 08:46:58 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Better opportunities out there,I have been working at Samsung Electronics full-time,,Free Food and great benefits.. that's about it..,"Management provides unrealistic goals
No work/life balance
Stuck in old ways
No opportunity to grow",,1.0,1.0,1.0,1.0,1.0,1.0
Mon Apr 22 2019 12:55:06 GMT-0700 (Pacific Daylight Time), General Manager,,Former Employee ,good company to work,I worked at Samsung Electronics full-time for more than 8 years,,good for career development,Work flow is fast. work/life balance,,4.0,3.0,4.0,4.0,4.0,4.0
Mon May 06 2019 04:53:43 GMT-0700 (Pacific Daylight Time), Logistics,"Newberry, SC",Current Employee ,Logistics,I have been working at Samsung Electronics full-time for less than a year,,Easy work friendly environment nice temperature,Lots of hours for Little money,N/A,2.0,2.0,2.0,1.0,2.0,
Wed May 01 2019 12:41:00 GMT-0700 (Pacific Daylight Time), Supervisor,"Newberry, SC",Current Employee ,Say No,I have been working at Samsung Electronics full-time for more than a year,,"Close to home
Benefits
Free lunches
Holidays off","Long hours (no work life balance)
Lack of Job Security
Hostile Work Environment",,2.0,1.0,1.0,1.0,3.0,1.0
Fri Apr 26 2019 05:40:53 GMT-0700 (Pacific Daylight Time), Management,"New York, NY",Current Employee ,They own your soul,I have been working at Samsung Electronics full-time for more than 3 years,3,"Very small paycheck, Costly benefits, little time off, work remotely (The best pro)","Mini, micro management
Manage by intimidation
Their failures translate to the employees fault
Toxic environment
Hostile work environment","Treat others like you wish to be treated
People have lives outside of work. It is called work/life balance
Do not threaten people daily, being nice will go much, much further",2.0,1.0,1.0,1.0,2.0,1.0
Fri Apr 05 2019 05:24:50 GMT-0700 (Pacific Daylight Time), District Manager,,Former Employee ,Great place,I worked at Samsung Electronics full-time for more than 3 years,,Pay and benefits are great there.,Very political in terms of advancement,"Put more weight on results vs signing up for projects and who you know when promoting individuals. Aside from that, best place to work in my book.",5.0,4.0,5.0,3.0,5.0,3.0
Fri Mar 22 2019 07:36:19 GMT-0700 (Pacific Daylight Time), Technician,,Current Employee ,Good starting spot,I have been working at Samsung Electronics full-time,,"Money is really good 
You can work tons of hours","Management is not always good 
Turnover is high",,4.0,,,,,
Fri Mar 22 2019 07:36:19 GMT-0700 (Pacific Daylight Time), Technician,,Current Employee ,Good starting spot,I have been working at Samsung Electronics full-time,,"Money is really good 
You can work tons of hours","Management is not always good 
Turnover is high",,4.0,,,,,
Sat Apr 13 2019 15:52:53 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Benefits only - nothing else,I have been working at Samsung Electronics full-time,2,"Good benefits. 
If you're lucky, you'll have a good supervisor or manager who will protect you from all the negativities in the company.","No room to move up. All the higher positions are given to Korean expats.
Can't participate in some meetings as they are in Korean.
Long work hours. More than 8 hours of work each day (around 10 to 12 hours of work) and they expect you to finish everything every day but they will question you if you apply for OT too much and then be blamed if you fall behind. So you end up working extra hours for free if you want to catch up with work.
Orientation talks about how Samsung Values its people and its corporate responsibility. But reality is different. There are managers/executives that shout and yell at employees as if we were in the Middle Ages. And even if the employees complain to HR, the company does not do anything about it as they would rather keep the executive than the lowly employee. Thus, good employees just give up and either stay and be miserable, or resign to preserve their health, or find work with another company.",Start applying the Samsung Values and truly value your people.,1.0,1.0,1.0,1.0,,
Fri Mar 22 2019 04:18:07 GMT-0700 (Pacific Daylight Time),,, ,I learned from the smartest people in the company.,I worked at Samsung Electronics,,"Global company
Working on the latest tech
Meaningful work","Korean Culture
Office Poltics impacting big ideas",,3.0,4.0,2.0,5.0,5.0,2.0
Mon Mar 04 2019 15:47:02 GMT-0800 (Pacific Standard Time), Field Sales Manager,,Former Employee ,Good Experience,I worked at Samsung Electronics full-time,,The benefits are very strong. The work was fun and rewarding.,There was a communication disconnect with senior level management.,,4.0,,,,,
Wed Feb 27 2019 21:00:49 GMT-0800 (Pacific Standard Time), Computer Programmer,"Los Angeles, CA",Former Employee ,You can ge back what you've done,I worked at Samsung Electronics full-time for more than 3 years,1,Resonable salary and welfare for employee which are scholarship for dependents and bonus salaries.,Working and Life balance is broken.,,4.0,1.0,4.0,5.0,5.0,4.0
Wed Mar 13 2019 02:22:46 GMT-0700 (Pacific Daylight Time),,,Former Employee ,great workplace,I worked at Samsung Electronics full-time,,great work life balance and great people,not that i can think of,,3.0,,,,,
Mon Mar 11 2019 14:11:25 GMT-0700 (Pacific Daylight Time),,,Current Employee ,User Experience Research Intern,I have been working at Samsung Electronics full-time,,Good experience at a corporate company.,"Extremely hierarchical structure, making it difficult to get things done.",,3.0,,,,,
Thu Mar 28 2019 07:15:42 GMT-0700 (Pacific Daylight Time),,, ,Job took my life and soul away demanding 80 hours a week,I worked at Samsung Electronics,2,"Compensation is good
Benefits are food
Co workers support each other through the garbage they are put through from Korea (HQ)","Work life balance 
Lack of diversity
Inconsistent processes
Lack of Senior Leadership (VP and above) strategy and direction",Work life balance doesn't exist. Culture and senior leadership needs immediate change!,1.0,,,,,
Thu Mar 07 2019 22:37:22 GMT-0800 (Pacific Standard Time), Lead Software Engineer,,Former Employee ,okay,I worked at Samsung Electronics full-time for more than 3 years,,Good but super hectic. many times weekends too.,no work life balance. everyone works like that so you are forced to,,2.0,,,,,
Mon Mar 04 2019 22:57:36 GMT-0800 (Pacific Standard Time),,,Current Employee ,bad management,I have been working at Samsung Electronics full-time,1,food is good. All covered health plan.,"No equality. 
The management is bad.",,3.0,4.0,3.0,4.0,4.0,1.0
Mon Feb 18 2019 10:53:37 GMT-0800 (Pacific Standard Time),,,Former Employee ,Samsung Review,I worked at Samsung Electronics full-time for more than 5 years,,Well established global business practice,Harsh business rhythm and overtime work,,5.0,3.0,5.0,3.0,4.0,5.0
Fri Mar 01 2019 10:24:19 GMT-0800 (Pacific Standard Time), Staff Engineer,"San Jose, CA",Current Employee ,Good benifit,I have been working at Samsung Electronics full-time for more than 10 years,,"Good benefit for employees (salary, medical benefit)",Used to work in Korean working culture,,3.0,,,,,
Tue Feb 19 2019 17:01:17 GMT-0800 (Pacific Standard Time),,"Newberry, SC",Current Employee ,Supercisor,I have been working at Samsung Electronics full-time,2,Great Pay and benefits,Micromanage by Koreans. Koreans are hard to deal with. No work / home life balance. Very unorganized and unprofessional,,2.0,1.0,1.0,1.0,4.0,1.0
Mon Feb 04 2019 15:02:41 GMT-0800 (Pacific Standard Time), Senior Software Engineer,,Former Employee ,Good,I worked at Samsung Electronics full-time for more than a year,,Excellent projects to work on.,Too many releases due to high market reach,,4.0,3.0,3.0,4.0,5.0,3.0
Sat Feb 02 2019 08:42:44 GMT-0800 (Pacific Standard Time), Market Manager,,Current Employee ,It was pretty amazing to work for Samsung!,I have been working at Samsung Electronics full-time,,"Fun environment, great company you can be proud of, great leadership","Pay was average, Samsung has eliminated their retail roles.",Open stores.,5.0,5.0,5.0,1.0,3.0,5.0
Sun Jan 27 2019 02:11:09 GMT-0800 (Pacific Standard Time), Firmware Engineer,"San Jose, CA",Current Employee ,"Good Food, Good Gym",I have been working at Samsung Electronics full-time for more than a year,,Good benefits Good Food,Far away from HQ,They are doing good and improving day by day,4.0,3.0,3.0,3.0,4.0,3.0
Tue Jan 22 2019 19:42:09 GMT-0800 (Pacific Standard Time),,"Mountain View, CA","Manager in Mountain View, CA",Good,I have been working at Samsung Electronics,1,"Good atmosphere, high salaries, benefits","Korean culture, dependent on Headquarter in Korea",Good,5.0,5.0,5.0,5.0,5.0,5.0
Thu Feb 07 2019 22:57:38 GMT-0800 (Pacific Standard Time),,"Mountain View, CA",Former Employee ,Senior Designer,I worked at Samsung Electronics full-time for more than 3 years,," Excellent selection of food at the cafeteria - Indian, Japanese, Korean, Italian, American Grill
- Great healthcare benefits", No stock options for US employees,,2.0,2.0,3.0,2.0,3.0,2.0
Mon Feb 04 2019 16:43:27 GMT-0800 (Pacific Standard Time), Merchant Services,"Mountain View, CA",Former Employee ,Company,I worked at Samsung Electronics part-time for less than a year,1,"The people are great, a lot of intelligent and hardworking individuals",The company was disorganized and getting anything approved even the smallest things would take weeks which would make deadlines so difficult.,Get better organized,3.0,3.0,3.0,3.0,3.0,3.0
Sun Jan 20 2019 06:56:19 GMT-0800 (Pacific Standard Time), Senior Staff,,Current Employee ,Great company to work,I have been working at Samsung Electronics full-time for more than 10 years,,"Cutting edge technology 
Innovation 
Opportunities to grow","Mostly managed by HQ in Korea, top down approach 
Many projects gets dropped, no long term vision","Please have a long term , mid term and near term strategy. Hire and define strategies and long term vision. There is no though leadership.",4.0,3.0,3.0,5.0,4.0,3.0
Sun Feb 03 2019 04:26:02 GMT-0800 (Pacific Standard Time), Manager,,Former Employee ,Slow,I worked at Samsung Electronics full-time,,"Perks, lots of smart youngsters, international environment","Long hours, you can'f affect the decision, strong hierarchy.",Decentralize,3.0,,,,,
Fri Jan 18 2019 14:35:18 GMT-0800 (Pacific Standard Time),,, ,Good place to work,I have been working at Samsung Electronics,,+ work and life balance, no clear project target,,5.0,5.0,5.0,3.0,3.0,5.0
Mon Jan 28 2019 11:52:10 GMT-0800 (Pacific Standard Time),,,Current Employee ,good company but no place for advancement,I have been working at Samsung Electronics full-time for more than a year,1,benefit and good pay range,not good management and leadership,,2.0,3.0,3.0,1.0,3.0,3.0
Mon Jan 14 2019 15:33:08 GMT-0800 (Pacific Standard Time),,,Former Employee ,Samsung Experience Consultant,I worked at Samsung Electronics part-time,,Sales jobs not too much pressure.,Not much room for upward growth.,,4.0,4.0,3.0,1.0,1.0,3.0
Fri Jan 11 2019 16:15:11 GMT-0800 (Pacific Standard Time),,"Mountain View, CA",Current Employee ,Good experience but very strong culture,I have been working at Samsung Electronics full-time for more than 5 years,1,"speed faced company, you see a lot of different project, you learn very fast","extremely hard to be promoted, very strong culture, poor life balance. You are asked to be always available and have last minute trips constantly",,4.0,1.0,1.0,3.0,4.0,3.0
Sun Jan 27 2019 22:06:44 GMT-0800 (Pacific Standard Time), QA Engineer,,Current Employee ,Fast paced work environment,I have been working at Samsung Electronics full-time for more than 8 years,,"1. Great pay
2. Great coworkers
3. Adaptive work environment",1. hard to get promoted,,3.0,,,,,
Sat Jan 12 2019 10:05:38 GMT-0800 (Pacific Standard Time),,,Former Employee ,FSM,I worked at Samsung Electronics full-time,,"Team oriented, flexible schedule, great pay","Time consuming, tedious work",,5.0,5.0,5.0,5.0,5.0,5.0
Mon Jan 21 2019 18:03:49 GMT-0800 (Pacific Standard Time),,,Former Employee ,In-store marketing assistant manager,I worked at Samsung Electronics full-time for more than 3 years,,"salary, bonuses, international company with professional staff","work-life balance, lots of deadlines, stressful workplace, poor training and hand over process, poor morale in management and staff level, racism",,3.0,1.0,1.0,3.0,5.0,2.0
Wed Jan 02 2019 13:26:32 GMT-0800 (Pacific Standard Time),,,Current Employee ,"If you love changes, here is the place to be,",I have been working at Samsung Electronics full-time,1,Changes. Constant changes. You need to grasp the opportunity in the midst of changes.,Changes. Nothing is stable.,,5.0,,,,,
Tue Jan 15 2019 11:35:22 GMT-0800 (Pacific Standard Time), Process Engineer III,,Former Employee ,Good for new grads,I worked at Samsung Electronics full-time,,Experience for new grads and looks good on resume,Alot of work when you after 3 months,,3.0,,,,,
Thu Dec 20 2018 22:00:15 GMT-0800 (Pacific Standard Time), Senior Manager,"Dallas, TX",Current Employee ,Full time employee at Samsung,I have been working at Samsung Electronics full-time for more than 10 years,,"Great products, Innovation, Great benefits","Slow pay raise, some politics",,4.0,4.0,3.0,4.0,4.0,3.0
Thu Dec 13 2018 20:20:04 GMT-0800 (Pacific Standard Time),,,Former Employee ,Purchasing Specialist,I worked at Samsung Electronics full-time for more than 3 years,,"Opportunity for advancement, Knowledge Acquisition in end to end processes","Overtime, area of opportunity in work life balance.",,5.0,4.0,5.0,5.0,5.0,5.0
Thu Dec 06 2018 14:38:47 GMT-0800 (Pacific Standard Time), Florist,"Cincinnati, OH",Former Employee ,Good place for experience,I worked at Samsung Electronics full-time for less than a year,1,"The management will listen to concerns and try to help you figure out your own solution, encouraging thinking outside the box and taking the lead.",Retail work schedules are always a pain anywhere you go.,"Don't stop listening to the employees that work under you, they will usually have the best understanding of how the company is being ran and the good and the bad that come with that. The best ideas can come from the foot soldiers, out there working with the product and customers every day.",5.0,1.0,5.0,3.0,5.0,5.0
Sun Dec 16 2018 23:25:21 GMT-0800 (Pacific Standard Time),,,Field Sales Manager ,PLEASE address morale of the field team,I have been working at Samsung Electronics,5,Used to be a great job with a lot flexibility. Those days are toast.,"I don't know who is dictating the schedule of the field team, but it's gone from bad to worse. Used to be a Mon-Fri job. It was awesome. Now, who the eff knows. We get sent out a schedule a week before it starts for the month. Working company holidays, 8 DAYS IN A ROW over Thanksgiving...for no other reason than this greedy company trying to push a few more boxes. The team is miserable, doesn't have 2 days off in a row...I could go on. This has gone from a territory management role to a retail micromanaged position. Don't you dare have more than 3 pieces of swag on your table during table days, or try to spend time with your family on weekends. I'm sure after S10 launches, they will see a TON of turnover. All the good ones are leaving and upper management doesn't give a damn. Oh, and you will only be promoted if you came from the best buy side....a failing program.","Open your eyes & ears, you're destroying what was a great team. Lift the blackouts ( 7 months out of the year) and kill the weekend work... it's NOT working. Have a flex schedule. ASK for REAL feedback from the team. We are NOT retail employees.",2.0,2.0,1.0,1.0,5.0,1.0
Fri Dec 07 2018 20:44:50 GMT-0800 (Pacific Standard Time),,,Current Employee ,Senior Software Engineer,I have been working at Samsung Electronics full-time,,"good salary
nice foods
anual profit share","strict for security
work and life balance is poor",,4.0,3.0,3.0,3.0,4.0,3.0
Sun Dec 02 2018 03:56:39 GMT-0800 (Pacific Standard Time),,, ,Samsung,I worked at Samsung Electronics,1,"High salary, and nice people around","pressure, less work-life balance compared to other companies",,4.0,,,,,
Sun Jan 06 2019 07:54:11 GMT-0800 (Pacific Standard Time), Production Associate,"Newberry, SC",Current Employee ,Hate,I have been working at Samsung Electronics full-time for more than a year,1,Some people are friendly. No move up,Short breaks. Constant change. No pay increase. Can’t talk to anyone. Someone constant looking over your shoulder. Never any time for family.,Care about your employee. Show appreciation.,1.0,1.0,1.0,1.0,1.0,1.0
Tue Dec 11 2018 22:54:45 GMT-0800 (Pacific Standard Time),,"Mountain View, CA",Former Employee ,Designer,I worked at Samsung Electronics full-time,,Good salary and good team,must of work are POCs,,3.0,4.0,2.0,3.0,4.0,3.0
Wed Dec 12 2018 08:25:45 GMT-0800 (Pacific Standard Time),,,Current Employee ,A bizzare and odd company to work for...,I have been working at Samsung Electronics full-time,4,The gym is fantastic and they have great trainers. They also provide free lunch at the cafeteria and the food is not bad!,"All the strategic direction and decisions come from the Korean headquarters; and unless you are Korean, you are treated like a second-class citizen and your ideas and contributions are not be valued. There is very little transparency and sharing of information within the company. They have no idea how to “collaborate” or “innovate”. Majority of senior executives are from Korea and they are quite rude, disrespectful and raise their voices. HR is unable to shift the culture of the company so that a company that has offices and presence in the US adheres to US values and professionalism in the workplace. Women especially are treated badly as Koreans are quite chauvinistic and expect everyone to bow to them - literally. Despite its new building in San Jose, Samsung is a rotten company!",You can't run the company as though you are still in Korea. Need to learn and understand the US corporate culture and adapt.,1.0,3.0,1.0,1.0,2.0,1.0
Thu Nov 08 2018 00:18:16 GMT-0800 (Pacific Standard Time),,,Engineer ,Generally good,I worked at Samsung Electronics for less than a year,,Good insurance benefit and good environment.,Always busy. Be prepared to work hard,,4.0,4.0,4.0,4.0,4.0,4.0
Wed Nov 07 2018 12:38:25 GMT-0800 (Pacific Standard Time),,, ,Intern,I have been working at Samsung Electronics,,Great Benefits and Exciting Projects,Bad Housing options for interns.,,5.0,4.0,5.0,5.0,5.0,4.0
Thu Nov 01 2018 13:20:27 GMT-0700 (Pacific Daylight Time),,"New York, NY","Director in New York, NY",Great Place to Work,I have been working at Samsung Electronics for less than a year,,Good place to work for.,I cant think of any.,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Nov 13 2018 11:53:04 GMT-0800 (Pacific Standard Time),,, ,"Great place to just settle in peacefully, but not so much to learn",I worked at Samsung Electronics,1,Very good compensation as well as housing benefits,Highly rigid structure and difficult to switch teams.,,3.0,4.0,2.0,4.0,5.0,1.0
Fri Nov 30 2018 10:42:39 GMT-0800 (Pacific Standard Time),,,Current Employee ,Nothing good in this company,I have been working at Samsung Electronics full-time for more than 3 years,3,The benefit is above average in the Bay Area.,"The upper management team does not appreciate your hard work and the contribution you made. The weird Korean culture makes them think employees shall appreciate the opportunity they get from the company no matter what it is. Individual contributors have to deal with politics a lot. The HR team is another chaos. They are not there to help employees solve problems but to make things more complicated and worse. Every one in the management team is busy with politics, nobody cares about the technology and business.",,1.0,3.0,1.0,1.0,3.0,1.0
Wed Oct 24 2018 20:52:50 GMT-0700 (Pacific Daylight Time), Engineer,"San Jose, CA",Former Employee ,Manager,I worked at Samsung Electronics full-time for more than a year,,Good company. cool to work,Bad culture...not so much fun,get a life,4.0,5.0,5.0,5.0,5.0,5.0
Mon Oct 22 2018 10:41:19 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Not a bad place to work,I worked at Samsung Electronics full-time,,"Good benefits
Nice office
Training- depending on your team","Lots of red tape
Capped opportunities for growth
Too many rotational employees who think they know best","Loosen up your processes (approvals, promotions, etc) and pay your employees better to retain top talent. Good employees should be recognized and promoted quickly (not in FOUR years) and poor, underperforming employees should be let go just as quickly.",3.0,3.0,3.0,2.0,3.0,2.0
Sun Sep 16 2018 14:12:46 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Good company,I worked at Samsung Electronics full-time,6,"Good benefits 
Free meals
Good profit sharing","Hard to find ""work and life balance""",,5.0,2.0,4.0,5.0,4.0,4.0
Fri Oct 05 2018 20:56:22 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Good place to work,I have been working at Samsung Electronics full-time,,PTO is relatively easy to get. If you stay on top of emails and communications it's a pretty easy job. You get out what you put in.,Anything can happen at any time and the expectations for delivery are pretty unforgiving.,,4.0,4.0,5.0,5.0,4.0,4.0
Fri Oct 12 2018 20:18:08 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Software Engineer,I worked at Samsung Electronics full-time,1,Lots of perks and free food,Bad work culture and no idea management,,2.0,,,,,
Fri Sep 28 2018 00:51:09 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Product Manager,I have been working at Samsung Electronics full-time,,Benefit is good and work environment is good,Work balance is not that good,,4.0,3.0,3.0,4.0,5.0,3.0
Mon Oct 01 2018 09:26:36 GMT-0700 (Pacific Daylight Time),,, ,"Good products, bad work/life balance",I have been working at Samsung Electronics,1,"Interesting products, great brand recognition",Work life balance doesn’t exist. The mantra is company first.,,2.0,1.0,2.0,2.0,4.0,2.0
Mon Sep 10 2018 12:22:16 GMT-0700 (Pacific Daylight Time),,,Current Employee ,SCM,I have been working at Samsung Electronics full-time,,"Great team, great support","Advancement opportunity, etc etc etc",,4.0,,,,,
Tue Sep 18 2018 03:56:41 GMT-0700 (Pacific Daylight Time),,"Richardson, TX",Current Employee ,NEw Brokerage team,I have been working at Samsung Electronics full-time for less than a year,2,You have a job and get paid twice a month,"You are micromanaged the entire time you are there. The new Brokerage management is very over bearing and likes to do everything themselves, must have 100% control at all times. There are no SOP's in place, just however they decide to do it and beat you over the head with it. By this I mean extreme micromanaging to the point they count how many times you have to use the restroom. Most extreme case of mistrust I have ever encountered in my career. Asians need only apply this is truly all they want working for them.","When management fosters an attitude of 100% control what is the point in constantly hiring people, they will all find other jobs because this is not a good environment. Other companies have went in house with brokerage and failed, what makes you think you are so different? who ever applies here must be robotic drone that follows all commands or you are targeted for harassment.",2.0,1.0,4.0,2.0,3.0,2.0
Thu Sep 20 2018 04:57:11 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Reviews,I worked at Samsung Electronics full-time,,Good pay structure and benifits,Takes control of everything and hard to implement an initiative,,3.0,3.0,2.0,3.0,4.0,2.0
Mon Sep 17 2018 15:31:32 GMT-0700 (Pacific Daylight Time), Operations Manager,"San Diego, CA",Former Employee ,Good benefit!!,I worked at Samsung Electronics full-time for more than 10 years,1,"good benefit ( health insurance, 401K match etc), PTO & employee sales / promotion","No work life balance, Too much politics",Think outside the box.,3.0,3.0,3.0,4.0,5.0,3.0
Mon Sep 03 2018 21:47:08 GMT-0700 (Pacific Daylight Time), Computer Technician,"The Phillipines, MO",Former Employee ,Super,I worked at Samsung Electronics full-time for more than 3 years,,Super company I am so proud,I am join the company,Good,5.0,5.0,5.0,5.0,5.0,5.0
Mon Aug 20 2018 14:06:36 GMT-0700 (Pacific Daylight Time), Security,,Former Employee ,Best Place to work,I worked at Samsung Electronics part-time for less than a year,,"Best place, Great people, Enthusiastic, got a chance to enhance my skill set. Helpful Management. Great salary and benefits. Outdoor activities every month.",Sometimes it is very stressful place to work .,It is the one of the best management. You can get work from home easily.,4.0,5.0,5.0,5.0,5.0,5.0
Thu Sep 20 2018 08:47:24 GMT-0700 (Pacific Daylight Time), Associate Engineering Technician,"Austin, TX",Former Employee ,Glad for the experience but would have rather not had to go through all the BS on the way,I worked at Samsung Electronics full-time for more than a year,5,"Benefits, 401k, some of the people you work with are good to hang out with after work","Politics are ridiculous, it's all about who you know not what or how well you perform, every group is structured different even though it's all the same company.","Being a MFG facility, I understand the need to keep things in order, but then you have too much micro managing now. And don't get me started on the projects you HAVE to do in order to even get looked at getting a raise. People screw things up just to put their so called project in effect, even if it's against logic, just so they can say they did it and it goes in their review.",1.0,1.0,2.0,2.0,4.0,1.0
Fri Aug 10 2018 18:28:46 GMT-0700 (Pacific Daylight Time), S/W Engineer,"Bellevue, WA",Current Employee ,Great workplace,I have been working at Samsung Electronics full-time for more than 3 years,1,Workload is balanced flexible hours,Some politics but its ok,,5.0,,,,,
Sat Aug 11 2018 20:01:34 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Working too hard,I worked at Samsung Electronics full-time,1,Employee benefit was very good.,too much pressure to finish project.,Work and life balance should be considered.,4.0,,,,,
Tue Sep 18 2018 14:42:02 GMT-0700 (Pacific Daylight Time), Production,"Commerce, CA",Current Employee ,Run as far as you can from this place Micky Mouse mentality!!!,I have been working at Samsung Electronics full-time for more than a year,,"Some friendly coworkers, good health benefits","Verbal harassment on a daily basis in addition to RACIAL discrimination. Vacation is great, but they don't allow you to take any days off and if you do they give you hell that it becomes a nightmare and that also includes sick days too. You have to deal with lazy coworkers who don't even know how to do their job (Micky Mouse mentality) so others have to do the job for the lazy ones, in addition to have to deal with managers who don't know how to manage, but all they do is yell, shop for personal stuff online and trash other people during work hours. AND when you are the one doing your job, you get yelled at, but the people who Micky Mouse all day and are lazy get praised.","Pay attention to the lazy people who are not doing their job; you also have people who lie on there work hours as well, while others work the 40 hours, Have Managers take verbal harrasment classes and how to manage employee classes.",1.0,1.0,1.0,1.0,3.0,1.0
Sun Aug 12 2018 22:02:25 GMT-0700 (Pacific Daylight Time), FSM,"Saint Louis, MO",Current Employee ,Great experience,I have been working at Samsung Electronics full-time for more than a year,,"Goode Pay, great benefits. Opportunity to move up within the company, and awesome company culture.","The schedule would be my only con. Very hectic work schedule, and lots of blackout dates for PTO.",Look at ways to offer employees better work/life balance. Trust managers to make decisions in their businesses.,4.0,2.0,5.0,5.0,4.0,5.0
Sun Sep 09 2018 14:42:39 GMT-0700 (Pacific Daylight Time), Middle Management,"Newberry, SC",Current Employee ,Crazy Situation in Newberry,I have been working at Samsung Electronics full-time for more than a year,7,"Health insurance is good and cheap
Product discounts are nice (not great but nice)","Newberry is like little Korea. Probably 100 Korean team members running around everywhere making important decisions based on each of their own measurements.
Drastic changes to process almost daily. Most with little or no notice.
Work hours are as bad as I have ever seen. Expect at least 6 working days a week if not 7. 14 to 16 hour days on top of that.
American team not allowed to make any important calls. Your role is only to take the blame.
Everyone there is looking to leave. Honestly the worst environment I have ever been a part of.","The Korean work ethic in Newberry will never work. Let the Koreans run the place or the American team. Its not working with two drivers of one car. Honestly, I am not even sure who runs this place. Even the Koreans seem to have teams work against each other. Crazy...",1.0,1.0,1.0,2.0,3.0,1.0
Sun Jul 29 2018 00:28:34 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Principle Engineer,I worked at Samsung Electronics full-time,,There are a lot of good benefit policy,Sometimes it's weird about decision making process,,5.0,,,,,
Wed Jul 18 2018 07:19:48 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Jose, CA",Former Employee ,Great place with awesome and talented people,I worked at Samsung Electronics full-time for less than a year,,"Open communication, freedom to share your own ideas, full of challenges and a lot of good stuff to learn.",Honestly there's nothing to complain about.,Keep doing great and innovating fast!,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jul 12 2018 10:53:47 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Benefit,I have been working at Samsung Electronics full-time,,Goood insurance. food and facity,nothing to share actually on this,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Jul 11 2018 01:36:30 GMT-0700 (Pacific Daylight Time), Technician,"Elgin, TX",Former Employee ,No experience .,I worked at Samsung Electronics full-time for more than 3 years,,Other persons found jobs satisfied.,I don’t have any ideas.,No comment.,5.0,,,,,
Mon Jul 09 2018 05:36:25 GMT-0700 (Pacific Daylight Time),,,Current Employee ,R & D,I have been working at Samsung Electronics full-time,,It is an international company works on my field of interest,"In this big companies, you should work hard and concentrate.",,4.0,,,,,
Mon Jul 09 2018 22:29:26 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Hardware Engineer,I worked at Samsung Electronics full-time for more than 3 years,,Well recognized company. Opportunity to experience cutting edge technology.,Rough working hours depending on team,,4.0,3.0,3.0,4.0,4.0,
Sat Jul 07 2018 13:50:30 GMT-0700 (Pacific Daylight Time), Project Engineer,"Bellevue, WA",Current Employee ,excellent,I have been working at Samsung Electronics full-time for more than a year,,"friendly , good environment , excellent","nothing to say , no cons",,5.0,5.0,5.0,5.0,5.0,5.0
