date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Sun Oct 27 2019 06:05:08 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Marketing professional,I worked at IBM full-time,1,"Health benefits including insurance, HSA and fitness devices. PTO. Company is rich in history.",Failed collocation policy drained the talent pool and forced many to leave. All time low morale. 401k match only at year end if you are still employed. Bonus pay barely noticeable.,Time for a new a new CEO. The company needs new vision and leadership. 401k should not be withheld till year end—cannot dollar cost average. Provide some modern perks that attract millennials.,3.0,3.0,3.0,3.0,4.0,3.0
Mon Oct 14 2019 13:35:53 GMT-0700 (Pacific Daylight Time), Applications Developer,,Former Employee ,IBM India Application Developer,I worked at IBM full-time,,"Good work environment 
New technologies to work on
Good management",No cons as such for me,,5.0,5.0,4.0,5.0,4.0,4.0
Wed Oct 09 2019 08:52:21 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Sales Rep,I worked at IBM full-time,1,team work environment pay commission,work life balance promotion hours,,5.0,,,,,
Sun Oct 27 2019 06:03:06 GMT-0700 (Pacific Daylight Time),,"Dallas, TX",Former Employee ,Senior consultant,I worked at IBM full-time for more than 10 years,,opportunity to advance if you take it,"No contact with your manager, no real road maps. no opportunity to learn what you want to learn. Forced to do anything that comes along",,3.0,1.0,1.0,3.0,3.0,2.0
Fri Oct 04 2019 07:48:17 GMT-0700 (Pacific Daylight Time), Managing Consultant,"Chicago, IL",Current Employee ,Lots of opportunities if you are willing to network,I have been working at IBM full-time for more than 5 years,3," Was able to gain lots of experience very fast 
- Many opportunities to learn and gain industry experience
- Opportunities for new roles
- the company is always reinventing itself and it can be exciting to be part of that!"," Not a lot of yearly raises or bonuses
- To get a new role you need to network internally just like getting a job
- Sometimes work long hours and weekends depending on your project and role"," Executives should set the tone and example for their team - ie take vacation, don’t expect people to reply to emails at 9 pm, etc. Having been in multiple parts of the business some groups do this better than others. It’s very project and person dependent so would be nice to see more guidance to executives so that the morale, culture and expectations are more uniform",4.0,3.0,4.0,5.0,5.0,4.0
Sat Oct 12 2019 08:27:19 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Good place to build a resume,I have been working at IBM full-time for more than 5 years,,Opportunity to work with some really bright minds.,All of those people leave... voluntarily or involuntarily,,4.0,2.0,1.0,3.0,4.0,2.0
Sat Oct 12 2019 08:27:19 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Good place to build a resume,I have been working at IBM full-time for more than 5 years,,Opportunity to work with some really bright minds.,All of those people leave... voluntarily or involuntarily,,4.0,2.0,1.0,3.0,4.0,2.0
Sat Oct 12 2019 17:08:21 GMT-0700 (Pacific Daylight Time), Research Manager,,Current Employee ,Company with great history but struggling to keep up with competitors,I have been working at IBM full-time for more than 10 years,,Great culture. Quite deep employee talent.,Company struggles with revenue growth and new market opportunities.,,4.0,5.0,5.0,3.0,3.0,4.0
Fri Oct 11 2019 21:12:13 GMT-0700 (Pacific Daylight Time), Senior Product Manager,,Former Employee ,Great company to work with,I worked at IBM full-time for more than 10 years,,Great company to work with. Great learning opportunities.,None. Just maintain the current working style,,5.0,5.0,4.0,5.0,3.0,4.0
Thu Oct 10 2019 23:22:08 GMT-0700 (Pacific Daylight Time), User Experience Designer,,Current Employee ,User experience design at IBM,I have been working at IBM full-time,,Great community spirit and design thinking education.,"Depending on your team, dry subject matter",,4.0,,,,,
Fri Oct 11 2019 07:49:45 GMT-0700 (Pacific Daylight Time), Functional Analyst,,Former Employee ,Great Company,I worked at IBM full-time,,Team mentality within certain areas.,some politics to navigate thru,,4.0,,,,,
Fri Oct 11 2019 16:33:26 GMT-0700 (Pacific Daylight Time),,,Former Employee ,Datacenter Technician,I worked at IBM full-time,,"I worked in the Datacenter arm of IBM Cloud

I got the privilege of working with people I trusted, and knowledgeable seniors. The procedures overall were pretty well defined meaning there was a solid structure to lean back on. The system is proprietary so took some learning, but it was pretty easy to pick up and learn.","The environment can really stress you out, and they hire people fresh into IT because the automation's so easy to learn. Your co-workers are going to be hit or miss as a result. When I was there they were transitioning from Softlayer management to IBM management which put the managers on edge.","If you can't trust your team, pay more attention to who you're hiring.",4.0,4.0,4.0,3.0,4.0,3.0
Wed Oct 23 2019 16:20:43 GMT-0700 (Pacific Daylight Time), Partner,"New York, NY",Former Employee ,Great people but company is lost,I worked at IBM full-time for more than 3 years,1,All the new people are great. Highly energetic and super smart.,"The ""IBM Way"" doesn't work any longer. Executives spend more time trying to manufacture ways to hitting their goals then actually doing the work.",You should give everyone with a VP title or higher a 360 review..,3.0,3.0,1.0,2.0,5.0,1.0
Wed Oct 23 2019 16:48:46 GMT-0700 (Pacific Daylight Time), Client Service Representative,"Austin, TX",Current Employee ,Great company but too big,I have been working at IBM full-time for more than a year,1,"Brand
Lot of opportunity for growth
Care for community & employees
Good pay","Brand (very big & bureaucratic)
Some groups are good, some groups don't have adequate leadership","Put together some more clear, standardized processes for progressing a sales deal
Give salespeople more ownership of the deal",3.0,4.0,4.0,5.0,4.0,3.0
Thu Oct 10 2019 09:07:18 GMT-0700 (Pacific Daylight Time), Senior Workday Consultant,,Current Employee ,Workday Consultant,I have been working at IBM full-time,,"Working remotely is acceptable, competitive salary","Hours can be a little unpredictable, not typical ""9 to 5""",,4.0,3.0,3.0,4.0,4.0,4.0
Wed Oct 23 2019 21:19:49 GMT-0700 (Pacific Daylight Time), Sales Executive,,Former Employee ,Poor management and culture,I worked at IBM full-time,1,Pay and benefits are decent,Cut-throat sales culture focused on winning at all costs,Adopt a customer-first attitude,2.0,3.0,1.0,3.0,3.0,1.0
Mon Oct 21 2019 19:23:05 GMT-0700 (Pacific Daylight Time), Senior Content Strategist,"Durham, NC",Current Employee ,Good place if you’re very competitive,I have been working at IBM full-time for more than a year,1,"Good pay, decent benefits, big company amenities","Bureaucracy, tiny pay raises (if any), unclear career paths, overly-competitive environment without a direct or obvious benefit","Listen to employees and please stop squeezing them for more without pay raises, bonuses, or a reflective career path",3.0,2.0,2.0,2.0,3.0,2.0
Tue Nov 12 2019 23:01:37 GMT-0800 (Pacific Standard Time), Consultant,,Former Employee ,Watch Out!,I worked at IBM full-time for more than a year,," Remote work
- Great People
- Good pay."," Backstabbing company
- Benefits only so-so
- Huge bureaucracy. Difficult to move ahead with anything.
- It seems like they spend time figuring out how to screw their employees."," Definitely need new management.
- At least don't break so many laws while trying to hose the employees.",1.0,5.0,1.0,1.0,2.0,1.0
Mon Oct 07 2019 13:48:28 GMT-0700 (Pacific Daylight Time), Sales Representative,"Raleigh, NC",Current Employee ,Great place to work in the triangle,I have been working at IBM full-time for more than a year,,pay environment team location benefits,hours rush hour promotions and sometimes weekends,,5.0,4.0,4.0,4.0,4.0,4.0
Mon Oct 07 2019 14:02:21 GMT-0700 (Pacific Daylight Time), Senior Account Executive,,Former Employee ,Late great ....,I worked at IBM full-time for more than 5 years,,"Its was IBM, had a rich history, products very strong, its motto Think, the people",Seems like its all about AI ...,they would listen ...,4.0,,,,,
Mon Oct 07 2019 16:47:14 GMT-0700 (Pacific Daylight Time), Senior SAP Consultant,"Hercules, CA",Former Employee ,"Lots of moving around, I like it",I worked at IBM full-time for more than 8 years,,"As I said, there is a lot of moving around involved. I work for different companies (as a consultant) at different points in time, and I get to travel to European countries often as a result.","Working with other time zones means sometimes I have a meeting at 2 AM, but those are getting more and more rare.",,4.0,4.0,3.0,3.0,3.0,4.0
Mon Oct 21 2019 10:55:03 GMT-0700 (Pacific Daylight Time), IBM Corporation,"Lansing, MI",Former Employee ,long hours,I worked at IBM full-time for more than 3 years,,"diversity , enthusiastic employees, wages, projects",favors certain people. changes rules at a drop of a dime.,Need new and remove all current managers,3.0,2.0,4.0,3.0,3.0,1.0
Mon Oct 21 2019 13:25:20 GMT-0700 (Pacific Daylight Time), Senior Software Engineer,,Former Employee ,Nice Experience and no work on new technologies,I worked at IBM full-time,,"flexibility in work , can have patent","Slow in progress, lack in motivation",,3.0,,,,,
Mon Oct 21 2019 19:40:23 GMT-0700 (Pacific Daylight Time), IT Specialist,,Current Employee ,It's ok...,I have been working at IBM full-time,,Lots of flexibility dependent on your direct manager.,Lots of red tape in order to accomplish anything.,,3.0,,,,,
Sun Oct 06 2019 12:46:11 GMT-0700 (Pacific Daylight Time), Senior Consultant,"Poughkeepsie, NY",Current Employee ,Great company to develop your career,I have been working at IBM full-time for more than 10 years,,a global company with global opportunities,they are prone to layoffs,,5.0,5.0,5.0,5.0,5.0,
Mon Nov 11 2019 14:02:34 GMT-0800 (Pacific Standard Time), Client Success Manager,,Former Employee ,IBM Retaliated against FMLA,I worked at IBM full-time for more than 5 years,,None that I can think of.,"IBM retaliated against me for taking FMLA leave, beware!! The moment I returned from FMLA leave due to a disability, I was retaliated against by a VP. I contacted HR on two different occasions, and they did nothing. I ended up having to contact the EEOC and they have given me permission to sue IBM due to them retaliating against me for taking FMLA leave. If you have a disability, don’t expect this company to honor protected FMLA leave even though it’s against the law if they treat you the same way they did me!",Follow the law when it comes to protected FMLA leave.,1.0,3.0,1.0,1.0,3.0,1.0
Sun Oct 06 2019 07:33:47 GMT-0700 (Pacific Daylight Time), IT Solutions Architect,"New York, NY",Former Employee ,Great Placed to work as a consultant,I worked at IBM full-time for more than 5 years,,IBM provided me with many opportunities to learn and work in many different industry,Too much travel but one can always find client locally,,4.0,3.0,4.0,4.0,3.0,3.0
Sun Oct 20 2019 02:43:38 GMT-0700 (Pacific Daylight Time), Consultant,,Former Employee ,Consultant,I worked at IBM full-time for more than a year,,Typical Tech consulting with sap and oracle,The company is massive so prepare to get lost in the wood work,,3.0,3.0,3.0,3.0,3.0,3.0
Sun Nov 10 2019 13:22:24 GMT-0800 (Pacific Standard Time), Director,"Littleton, MA",Former Employee ,Awful and sad,I worked at IBM full-time for less than a year,,"If you’re recently hired at the director+ level they pay well because no one from outside the company wants to work there.
Director+ gets you and administrative assistant which is exceedingly outdated but it’s nice not to have to do your own expenses","It’s hard to describe just how sad it is to work at this company. It’s collapsing under the weight of overly complicated, inflexible business processes. There are two types of people here: people that actually do some work and walk around looking traumatized and people that fire out emails all day, clogging up everyone’s inbox or sit on 30 person conference calls and produce nothing. It’s pure lunacy. The co-location thing they did was one of the stupidest moves anyone has ever seen in business. In fact it was downright abusive and heartbreaking to watch people struggle with that decision. Directors and above spend most of their day inspecting or being inspected using these Byzantine metrics reports.Everyone is constantly worrying when they get laid off too. Within two days of working here I had decided to pull the plug and walked away from a huge paycheck. Seriously I don’t know how anyone works at this company it’s miserable.",Break up the company. It’s too big.,1.0,2.0,1.0,1.0,4.0,1.0
Mon Sep 30 2019 17:04:42 GMT-0700 (Pacific Daylight Time), SAP Technical Specialist,"Baton Rouge, LA",Current Employee ,Excellent Management and Well Know Clients,I have been working at IBM full-time for less than a year,2,"Well known Company with good track record.
Long list of clients with no shortage of projects.","Seem to not vet many of their employees, and try to fill seats.
A lot of non technical personnel involved in technical decisions slow down processes significantly.",,4.0,3.0,5.0,5.0,5.0,3.0
Sat Oct 05 2019 06:08:33 GMT-0700 (Pacific Daylight Time), Senior Systems Analyst,,Former Employee ,Next level of computing,I worked at IBM full-time,,Very good scope to learn new technologies if you really want to.,Too much approval in getting things done,,4.0,,,,,
Thu Oct 17 2019 07:52:37 GMT-0700 (Pacific Daylight Time), Sales Representative,"New York, NY",Former Employee ,Company lacks organization and strategic direction,I worked at IBM full-time for more than 3 years,1,"You'll learn a lot about how to successfully play your role and operate within a huge company. You have the freedom to move to other roles quite easily. As with any large company, you have resources at your disposal. Good benefits and work-life balance.","It is hard to find a role at IBM for people who would like to work 'hard'. There seems to be a lack of higher level strategic direction of the organization and ithe uncertainty is sensed by the sales reps and marketing teams. I do not think the company does a good job managing early career talent either. I experienced very little direction given since I was first hired or presentation of common options for progression. Sales, if anything, does this development somewhat better than other roles I've experienced through their training program. Workplace demographic is split. A lot of older workers and a lot of brand new employees out of college. Not much presence in the middle, illustrating the lack of opportunities for advancement from entry ranks.",,3.0,5.0,2.0,4.0,4.0,2.0
Sat Oct 19 2019 14:14:36 GMT-0700 (Pacific Daylight Time), Consultant,"Washington, DC",Former Employee ,Slow opportunities for career promotion and money less than industry standard,I worked at IBM full-time for more than a year,,"Work from home flexibility, brand name","Not a lot of overwhelming talent to learn from, some pretty ancient dudes at the top",,3.0,,,,,
Sat Oct 19 2019 14:01:22 GMT-0700 (Pacific Daylight Time), Various,"Columbia, MO",Former Employee ,:-(,I worked at IBM full-time for more than a year,,Nice folks and great building,No company loyalty to employees.,Keep the folks that actually do the work.,2.0,3.0,1.0,2.0,4.0,1.0
Fri Oct 18 2019 08:30:39 GMT-0700 (Pacific Daylight Time), Offering Development,"Los Angeles, CA",Current Employee ,Good Company but lacks job security,I have been working at IBM full-time for more than 3 years,,"Smart Peers
Pays Well
A lot of education opportunities
Great for the resume
Can learn a lot","Lack of Job security- Constant layoffs
Executives move around a lot and change the direction
At times can feel like you are out on an island by yourself",Show appreciation to your employees. More team building so that a team feels like a team.,3.0,3.0,2.0,4.0,4.0,2.0
Fri Oct 18 2019 16:44:52 GMT-0700 (Pacific Daylight Time), Senior Business Analyst,,Current Employee ,Great Opportunity,I have been working at IBM full-time for more than a year,,Good opportunity to learn and grow within.,I do not have any cons to share at this moment.,,3.0,4.0,3.0,5.0,3.0,4.0
Thu Oct 03 2019 11:41:44 GMT-0700 (Pacific Daylight Time), Software Engineer,"Atlanta, GA",Former Employee ,Solid company,I worked at IBM full-time for more than 8 years,,"Lot's of resources
Lot's of options
Work with smart people
Reasonable pay","Not great pay
Services division means travel and constant change (project team, tech stack, etc.)
Lot's of Java",,5.0,,,,,
Thu Nov 07 2019 08:52:54 GMT-0800 (Pacific Standard Time), Sales,,Former Employee ,Horrible experience,I worked at IBM full-time for more than 3 years,1,Flexible with the work life balance,"Most people are in the twilight of their careers and don't really care anymore.
Absolutely felt like a ""cog in a wheel.""
6 month quotas for 12-18 month sale cycles with territories changing once a year.",,1.0,4.0,1.0,1.0,1.0,2.0
Thu Nov 07 2019 15:51:01 GMT-0800 (Pacific Standard Time), Database Administrator,,Current Employee ,Horrible company to work for,I have been working at IBM full-time,1,Work from home or remotely is nice.,No job security or employment future and bad benefits.,,1.0,1.0,1.0,1.0,1.0,1.0
Thu Oct 17 2019 09:18:33 GMT-0700 (Pacific Daylight Time), Technical Sales Manager,"Boston, MA",Former Employee ,"Solid products, chaotic organization",I worked at IBM full-time for more than 3 years,,IBM offers some excellent technical solutions such as Watson APIs that provide value to their clients.,The sales management structure re-sets at least once a year which presents a challenge for aligning the technical sales or pre sales teams is a challenging.,,3.0,3.0,2.0,3.0,3.0,2.0
Thu Oct 17 2019 18:28:00 GMT-0700 (Pacific Daylight Time), Business Transformation Consultant,,Current Employee ,Great resume builder,I have been working at IBM full-time,,"Not clear in promotion criteria, lack of interesting projects",Great resume builder and competitive salary,,3.0,,,,,
Wed Oct 02 2019 08:31:12 GMT-0700 (Pacific Daylight Time), Corporate Strategy Consultant,"New York, NY",Current Employee ,Great experience!,I have been working at IBM full-time for less than a year,,"Great lifestyle, great leadership, high-value projects",Limited growth in terms of salary and position,,5.0,,,,,
Wed Oct 02 2019 16:44:10 GMT-0700 (Pacific Daylight Time), Marketing Intern,"Philadelphia, PA",Former Employee ,Great company,I worked at IBM full-time for more than a year,,"room for growth, exciting, brand name",People and systems are a bit outdated,Focus more on culture,5.0,5.0,5.0,5.0,5.0,5.0
Wed Oct 02 2019 17:27:20 GMT-0700 (Pacific Daylight Time), Technical Lead,,Current Employee ,IBM Great environment,I have been working at IBM full-time,,IBM is a great place to work with work life balance. More projects.,Only thing is Salary is equal to market or slighty less than market value.,,5.0,5.0,5.0,5.0,4.0,4.0
Wed Oct 02 2019 20:00:32 GMT-0700 (Pacific Daylight Time),,,Current Employee ,Great company to work for,I have been working at IBM full-time for more than 3 years,,Good technology stack.focus on growth and data science,Not the best salaries or additional incomes,,5.0,5.0,5.0,5.0,3.0,4.0
Wed Oct 02 2019 21:35:51 GMT-0700 (Pacific Daylight Time), Senior Executive Scientist,"Washington, DC",Former Employee ,Consultant,I worked at IBM full-time for more than 10 years,,Worked doing business process analysis with top government organizations.,Constant travel all over the US,Constantly on the road and have to be ready to meet ever roadblock including weather and cancellations of airlines.,5.0,3.0,5.0,5.0,5.0,5.0
Wed Oct 02 2019 08:33:39 GMT-0700 (Pacific Daylight Time), Staff Software Engineer,"Houston, TX",Current Employee ,Good not great,I have been working at IBM full-time for more than 5 years,,Some flexibility to work from home. Good health benefits.,Lots of talk from management but no action. Broken promises. Endless crunch time.,,4.0,2.0,4.0,4.0,4.0,3.0
Wed Oct 02 2019 11:47:16 GMT-0700 (Pacific Daylight Time), Software Engineer,"Cleveland, OH",Former Employee ,Good,I worked at IBM full-time for more than a year,,"Good management , work from home","Hectic work, long work days",Nothing,4.0,4.0,4.0,4.0,3.0,3.0
Wed Oct 02 2019 20:17:46 GMT-0700 (Pacific Daylight Time), Consultant,"Washington, DC",Current Employee ,Pretty good,I have been working at IBM full-time for more than a year,,Great people to work with and great work life balance. Many work from home opportunities.,"IBM doesnt do very much for its Public Sector employees as far as amenities (no coffee, snacks, team building, lame holiday party)",Invest in your employees!,4.0,5.0,5.0,5.0,4.0,4.0
Wed Oct 16 2019 08:40:19 GMT-0700 (Pacific Daylight Time), Product Manager,"New York, NY",Current Employee ,It was okay,I have been working at IBM full-time for less than a year,,"The salary was good, not a look of work, flexibility in work schedule - work from home, etc","HR was unempathetic, she didn't care about any problems, Boss was horrible and HR couldn't care less",I don think they would care enough for my advice.,3.0,4.0,4.0,2.0,4.0,1.0
Tue Oct 01 2019 09:59:35 GMT-0700 (Pacific Daylight Time), Director,"Raleigh, NC",Current Employee ,IBM's been good to me - but struggles with the easy stuff,I have been working at IBM full-time for more than 10 years,,"Tremendously talented people
Great benefits
Lots of work place flexibility
Wide range of offerings and solutions
Largest installed base in the world","Too reactive to quarterly results
Culture is too command and control
Hasn't invested in modern tools to manage the business through automation.",,4.0,4.0,3.0,5.0,4.0,2.0
Mon Sep 30 2019 10:59:08 GMT-0700 (Pacific Daylight Time), Administrative,,Former Employee ,admin,I worked at IBM part-time for less than a year,,"admin, pay, work and life","not much, disorganized, management and such",,5.0,,,,,
Mon Sep 30 2019 11:58:33 GMT-0700 (Pacific Daylight Time), Software Developer,,Former Employee ,Great place to work st,I worked at IBM full-time for more than a year,,"Fast paced culture
A lot of benefits
Competitive pay","Challenging work
High expectations 
Long interview process",,5.0,,,,,
Mon Sep 30 2019 12:52:32 GMT-0700 (Pacific Daylight Time), Sales and Marketing Specialist,"Atlanta, GA",Former Employee ,Probably the BEST company I've ever worked for...,I worked at IBM full-time for more than 5 years,,"Opportunity to advance
Endless Learning resources
Excellent Benefit package and 401K","Frequent lay offs
Frequent Org re-structuring
Frequent changes",,5.0,5.0,5.0,5.0,5.0,4.0
Mon Sep 30 2019 15:30:41 GMT-0700 (Pacific Daylight Time), Account Manager,,Current Employee ,Great Company,I have been working at IBM full-time,,Management Team is great keep doing what you’re doing,Overworked and not given proper time off,Allow employees the time off they need to recoup,5.0,3.0,5.0,4.0,5.0,4.0
Mon Oct 14 2019 02:56:46 GMT-0700 (Pacific Daylight Time), Visual Designer,,Former Employee ,Good stepping stone,I worked at IBM full-time for more than a year,,"Small team, adequate vacation, nice office","Lots of politics, difficult to work with engineers, no concept of a product manager",,3.0,5.0,2.0,3.0,1.0,3.0
Mon Oct 14 2019 02:56:46 GMT-0700 (Pacific Daylight Time), Visual Designer,,Former Employee ,Good stepping stone,I worked at IBM full-time for more than a year,,"Small team, adequate vacation, nice office","Lots of politics, difficult to work with engineers, no concept of a product manager",,3.0,5.0,2.0,3.0,1.0,3.0
Sat Sep 28 2019 22:04:42 GMT-0700 (Pacific Daylight Time), QA Lead,,Current Employee ,Excellent place to work,I have been working at IBM full-time for more than 8 years,,More opportunities to explore & learn,Salary is less compared to outside market,,4.0,2.0,3.0,4.0,3.0,3.0
Sun Nov 03 2019 21:29:33 GMT-0800 (Pacific Standard Time), Great,,Current Employee ,Great,I have been working at IBM full-time,,Great to be work here,None to be worried about,None To be worried about,1.0,1.0,1.0,1.0,1.0,1.0
Fri Sep 27 2019 12:19:04 GMT-0700 (Pacific Daylight Time), Software Engineer,"San Francisco, CA",Current Employee ,software engineer in IBM,I have been working at IBM full-time for more than a year,,"working flexibility, work life balance","compensation, skills improvement, old tools",,4.0,5.0,5.0,4.0,3.0,4.0
Fri Oct 11 2019 12:33:26 GMT-0700 (Pacific Daylight Time), Process Architect,,Former Employee ,"Big and Complex, Constantly Changing, Good Health Benefits, But Few Raises",I worked at IBM full-time,,"Awesome work from home option, with numerous office locations to work from either permanently or occasionally.
Decent access to office tools and applications.
Lots of free training and upskilling options.","Complex work environment aggravated by matrix-managed globally located teams with differing priorities and a constant need to validate their own department's existence.
Quarterly resource actions.",Reward employees more and investors less. Provide at least cost of living increases for your employees. Invest in better tools to help your employees do their jobs better.,3.0,3.0,4.0,3.0,2.0,4.0
Thu Sep 26 2019 11:50:31 GMT-0700 (Pacific Daylight Time), Senior Business Analyst,"Bethesda, MD",Current Employee ,Great colleagues and management - people care!,I have been working at IBM full-time for more than a year,,"Wonderful people, tons of learning resources, emphasis on personal and professional development.","Similar to working in any large organization, sometimes there are a few extra layers of red tape before things can get rolling.",,5.0,5.0,5.0,5.0,5.0,5.0
Sun Sep 22 2019 08:09:25 GMT-0700 (Pacific Daylight Time), Senior Service Delivery Manager,"Boston, MA",Former Employee ,Good time spent at IBM,I worked at IBM full-time for more than 8 years,1,"In my opinion, People, products and processes","In my opinin, Lack of employee recognition.",,5.0,3.0,4.0,3.0,3.0,4.0
Thu Sep 26 2019 08:58:24 GMT-0700 (Pacific Daylight Time), Recruiting Coordinator,,Current Employee ,Great Place to Work,I have been working at IBM full-time for less than a year,,Work from home. Flexible. Great advancement opportunities,No 401K Company Match as a Long Term Supplemental Employee,,4.0,5.0,5.0,5.0,3.0,5.0
Thu Sep 26 2019 13:53:58 GMT-0700 (Pacific Daylight Time), Sales,,Current Employee ,Awesome colleagues - heavily matrixed,I have been working at IBM full-time for more than a year,,So many highly technical sellers and great people,"Everyone wants to go to a customer call, tough to articulate personal solution message.","The direction of the company is amazing, better than any other OEM in the world. Would be nice to remove a couple layers of senior leadership - being pulled in several directions doesn't allow sellers to be in front of customers.",4.0,4.0,4.0,4.0,4.0,3.0
Thu Sep 26 2019 14:17:21 GMT-0700 (Pacific Daylight Time), Senior Consultant,"Washington, DC",Current Employee ,Great Experience,I have been working at IBM full-time for more than 10 years,,Loads of diverse opportunities to explore and be a part of with access to industry thought leaders and technology,A bit hard to navigate at times because it is so large and diverse,,4.0,3.0,4.0,4.0,4.0,4.0
Thu Sep 26 2019 15:07:57 GMT-0700 (Pacific Daylight Time), Administrative Assistant,"Lynchburg, VA",Current Employee ,Admin,I have been working at IBM part-time for more than 8 years,,I see have Real estate agent is a good thing to do with you family,i love you Good night game 8pm to do with you family,,4.0,4.0,2.0,3.0,5.0,2.0
Thu Oct 10 2019 14:02:27 GMT-0700 (Pacific Daylight Time), Lead Software Engineer,"Woodland, WA",Former Employee ,IBM Contract Employee,I worked at IBM full-time for more than a year,,"able to work from home
worked with limited supervision","management - didn't really care about employees
software used to support applications was freeware and difficult to use
job was moved to IBM India where salaries are lower",,3.0,1.0,1.0,1.0,1.0,1.0
Fri Sep 20 2019 13:51:14 GMT-0700 (Pacific Daylight Time), Solutions Architect,"Seattle, WA",Current Employee ,Great old company. Lags behind in some cutting edge technologies.,I have been working at IBM full-time for more than a year,2,Solid company. Nice benefits.,Slow and bureaucratic. Employees have to use very old legacy tools (such as Lotus Notes).,,4.0,,,,,
Tue Sep 24 2019 22:36:35 GMT-0700 (Pacific Daylight Time), Postdoctoral Fellow,"Yorktown, NY",Former Employee ,IBM review,I worked at IBM full-time for more than 3 years,,"Flexible schedule, good team work",Hiring freeze so it is difficult to get a permanent position in 2019,,4.0,4.0,3.0,3.0,3.0,2.0
Wed Sep 25 2019 06:52:09 GMT-0700 (Pacific Daylight Time), Offering Manager,"Austin, TX",Former Employee ,"Good employer, not different than other large companies",I worked at IBM full-time for more than 10 years,,Great benefits and employee training,Very process approval heavy with legacy in-house automation solutions becoming the focus of time spent,,4.0,5.0,4.0,5.0,4.0,3.0
Wed Sep 25 2019 16:37:56 GMT-0700 (Pacific Daylight Time),,, ,Product Manager,I have been working at IBM,,"Good people, technology, and work life balance.",Bureaucracy to the max. Sometimes slow progression.,,4.0,,,,,
Wed Oct 09 2019 10:59:15 GMT-0700 (Pacific Daylight Time), Sales Manager,,Former Employee ,Can be a great company to work for depending on who you know.,I worked at IBM full-time for more than 10 years,,Great place to work for minorities and women. Pays well. Decent benefits,Makes poor decision from the top to make quarterly earnings,Focus on long term health of the company and employees instead of making poor decisions to make quarterly targets.,3.0,5.0,4.0,2.0,4.0,1.0
Wed Oct 09 2019 15:38:30 GMT-0700 (Pacific Daylight Time), Digital Sales Specialist,,Current Employee ,Good Foundation,I have been working at IBM full-time,,Large company with boundless resources.,"Difficult to navigate, endless red tape",,3.0,,,,,
Wed Oct 09 2019 19:19:09 GMT-0700 (Pacific Daylight Time), Delivery Project Executive,"Washington, DC",Former Employee ,Came from acquired company which may have colored experience.,I worked at IBM full-time for more than a year,,Access to great training and internal blogs.,"Information was slow to be shared if shared at all. This may have been due to restructuring that was in process, but from the employee standpoint, not customer friendly.
Too many silos all wanting same information in different formats.
Benefits were a bit lacking.",,3.0,4.0,4.0,3.0,2.0,2.0
Tue Sep 24 2019 09:57:50 GMT-0700 (Pacific Daylight Time), Technical Sales,"Herndon, VA",Current Employee ,Great Experience,I have been working at IBM full-time for more than 5 years,,"Great people - smart, client-focused, always willing to help.",Constant change means people are always leaving/being RA'd,,5.0,5.0,5.0,5.0,5.0,3.0
Tue Sep 24 2019 08:51:51 GMT-0700 (Pacific Daylight Time),,, ,Good place to learn,I worked at IBM,,Good learning environment for technical professionals.,Travel if not managed can become a burden,,4.0,,,,,
Tue Sep 24 2019 19:45:09 GMT-0700 (Pacific Daylight Time), Software Engineer,,Current Employee ,Great company,I have been working at IBM full-time,,Great company to work for,"None, great company to work for",listen to your empoyees,4.0,,,,,
Sun Oct 06 2019 20:10:56 GMT-0700 (Pacific Daylight Time), Senior Business Systems Analyst,"Research Triangle Park, NC",Current Employee ,Great Company but Lagging on Work Culture,I have been working at IBM full-time for more than 10 years,1,The name itself carries some notoriety.,"Due to lackluster performances, employee bonuses have been HORRIBLE over the last 10+ years. Culture within the work environment seems to be behind on the times. Some employees are no longer allowed to work remotely.",,3.0,3.0,3.0,4.0,2.0,4.0
Tue Oct 08 2019 10:59:17 GMT-0700 (Pacific Daylight Time), Solutions Architect,,Current Employee ,Good people bad leadership,I have been working at IBM full-time for more than 5 years,,"People, projects are interesting. Deal with large enterprise customers.",Leadership has no vision. We are not a major player in tech anymore.,Get rid of the CEO. She's terrible.,2.0,2.0,1.0,1.0,2.0,1.0
Sun Oct 27 2019 06:41:29 GMT-0700 (Pacific Daylight Time),,"Cambridge, MA",Current Employee ,"Don't work here, there are better options",I have been working at IBM full-time for more than 10 years,2,"Flexibility, the people, technology available to use","There are so many cons I don't know where to begin. Their employees are not treated well. The morale is so bad here because of all the resource actions, colocations, etc. They lay off their long term employees and hire millennials all the time. They use the term colocation and tell employees they need to go back to the office and in turn let other employees still work from home. Just not a nice place to work anymore. Their pay is also very low, they don't pay their non executives what they should be making. There are just way too many options in today's job market. Work elsewhere if you want to be happy in the long term.",,1.0,5.0,2.0,1.0,1.0,1.0
